time,species,N,alpha_AA,alpha_PA
11,Perennial first-year,7053.848945033733,0.00114841054018751,0
12,Perennial first-year,7049.873463451284,0.00114841054018751,0
13,Perennial first-year,7057.461072403106,0.00114841054018751,0
14,Perennial first-year,7065.758837601985,0.00114841054018751,0
15,Perennial first-year,7071.6985396750115,0.00114841054018751,0
16,Perennial first-year,7075.196903137836,0.00114841054018751,0
17,Perennial first-year,7076.981231118534,0.00114841054018751,0
18,Perennial first-year,7077.768528737977,0.00114841054018751,0
19,Perennial first-year,7078.05289963135,0.00114841054018751,0
20,Perennial first-year,7078.118242805584,0.00114841054018751,0
21,Perennial first-year,7078.106178022048,0.00114841054018751,0
22,Perennial first-year,7078.077560258838,0.00114841054018751,0
23,Perennial first-year,7078.053404024693,0.00114841054018751,0
24,Perennial first-year,7078.037838522742,0.00114841054018751,0
25,Perennial first-year,7078.029304648174,0.00114841054018751,0
26,Perennial first-year,7078.025233577067,0.00114841054018751,0
27,Perennial first-year,7078.023581582014,0.00114841054018751,0
28,Perennial first-year,7078.023070388475,0.00114841054018751,0
29,Perennial first-year,7078.0230148689625,0.00114841054018751,0
30,Perennial first-year,7078.02309567667,0.00114841054018751,0
31,Perennial first-year,7078.023187334851,0.00114841054018751,0
32,Perennial first-year,7078.023253667443,0.00114841054018751,0
33,Perennial first-year,7078.023292988079,0.00114841054018751,0
34,Perennial first-year,7078.023313155882,0.00114841054018751,0
35,Perennial first-year,7078.023322113328,0.00114841054018751,0
36,Perennial first-year,7078.023325384079,0.00114841054018751,0
37,Perennial first-year,7078.023326161361,0.00114841054018751,0
38,Perennial first-year,7078.0233260471505,0.00114841054018751,0
39,Perennial first-year,7078.023325734701,0.00114841054018751,0
40,Perennial first-year,7078.023325466376,0.00114841054018751,0
41,Perennial first-year,7078.023325292054,0.00114841054018751,0
42,Perennial first-year,7078.023325195916,0.00114841054018751,0
43,Perennial first-year,7078.02332514976,0.00114841054018751,0
44,Perennial first-year,7078.023325130871,0.00114841054018751,0
45,Perennial first-year,7078.023325124928,0.00114841054018751,0
46,Perennial first-year,7078.023325124227,0.00114841054018751,0
47,Perennial first-year,7078.023325125091,0.00114841054018751,0
48,Perennial first-year,7078.023325126089,0.00114841054018751,0
49,Perennial first-year,7078.0233251268255,0.00114841054018751,0
50,Perennial first-year,7078.023325127257,0.00114841054018751,0
1,Perennial adult,28709.44835237306,0.00114841054018751,0
2,Perennial adult,28697.19050522951,0.00114841054018751,0
3,Perennial adult,28698.08731879225,0.00114841054018751,0
4,Perennial adult,28698.26046279267,0.00114841054018751,0
5,Perennial adult,28370.046110781466,0.00114841054018751,0
6,Perennial adult,27748.71050051137,0.00114841054018751,0
7,Perennial adult,26973.01533391119,0.00114841054018751,0
8,Perennial adult,26144.794042780006,0.00114841054018751,0
9,Perennial adult,25318.97462139215,0.00114841054018751,0
10,Perennial adult,24521.28031983428,0.00114841054018751,0
11,Perennial adult,23761.772497677728,0.00114841054018751,0
12,Perennial adult,23042.845924007743,0.00114841054018751,0
13,Perennial adult,22363.566433255044,0.00114841054018751,0
14,Perennial adult,21721.83054298235,0.00114841054018751,0
15,Perennial adult,21115.318451010276,0.00114841054018751,0
16,Perennial adult,20541.84061397066,0.00114841054018751,0
17,Perennial adult,19999.41717548482,0.00114841054018751,0
18,Perennial adult,19486.261180957677,0.00114841054018751,0
19,Perennial adult,19000.740219560386,0.00114841054018751,0
20,Perennial adult,18541.342830503378,0.00114841054018751,0
21,Perennial adult,18106.655193704017,0.00114841054018751,0
22,Perennial adult,17695.346458506494,0.00114841054018751,0
23,Perennial adult,17306.159689333155,0.00114841054018751,0
24,Perennial adult,16937.90597297095,0.00114841054018751,0
25,Perennial adult,16589.460131870248,0.00114841054018751,0
26,Perennial adult,16259.75719829544,0.00114841054018751,0
27,Perennial adult,15947.789246859766,0.00114841054018751,0
28,Perennial adult,15652.602419692634,0.00114841054018751,0
29,Perennial adult,15373.294088703158,0.00114841054018751,0
30,Perennial adult,15109.01014278589,0.00114841054018751,0
31,Perennial adult,14858.942400509968,0.00114841054018751,0
32,Perennial adult,14622.32614972396,0.00114841054018751,0
33,Perennial adult,14398.437813158125,0.00114841054018751,0
34,Perennial adult,14186.592736744527,0.00114841054018751,0
35,Perennial adult,13986.143095845962,0.00114841054018751,0
36,Perennial adult,13796.47591384615,0.00114841054018751,0
37,Perennial adult,13617.011187346783,0.00114841054018751,0
38,Perennial adult,13447.200112305298,0.00114841054018751,0
39,Perennial adult,13286.523405673102,0.00114841054018751,0
40,Perennial adult,13134.489717369219,0.00114841054018751,0
41,Perennial adult,12990.634127706135,0.00114841054018751,0
42,Perennial adult,12854.51672565576,0.00114841054018751,0
43,Perennial adult,12725.721263598452,0.00114841054018751,0
44,Perennial adult,12603.853884436867,0.00114841054018751,0
45,Perennial adult,12488.541917180375,0.00114841054018751,0
46,Perennial adult,12379.432737316381,0.00114841054018751,0
47,Perennial adult,12276.192688483521,0.00114841054018751,0
48,Perennial adult,12178.506062149278,0.00114841054018751,0
49,Perennial adult,12086.074132172002,0.00114841054018751,0
50,Perennial adult,11998.61424129509,0.00114841054018751,0
1,Litter,2660.469458290261,0.00114841054018751,0
2,Litter,2707.3660305956037,0.00114841054018751,0
3,Litter,2725.8679984046066,0.00114841054018751,0
4,Litter,2733.5180174797088,0.00114841054018751,0
5,Litter,3512.3959347354316,0.00114841054018751,0
6,Litter,3537.9971787236323,0.00114841054018751,0
7,Litter,3359.980040969107,0.00114841054018751,0
8,Litter,3194.057216559112,0.00114841054018751,0
9,Litter,3085.528699647435,0.00114841054018751,0
10,Litter,3025.984553338443,0.00114841054018751,0
11,Litter,2997.6098512754706,0.00114841054018751,0
12,Litter,2986.0997950969286,0.00114841054018751,0
13,Litter,2982.5346907828653,0.00114841054018751,0
14,Litter,2982.1437523432523,0.00114841054018751,0
15,Litter,2982.7040004170067,0.00114841054018751,0
16,Litter,2983.341253162676,0.00114841054018751,0
17,Litter,2983.8029122100024,0.00114841054018751,0
18,Litter,2984.0767662117587,0.00114841054018751,0
19,Litter,2984.217314804554,0.00114841054018751,0
20,Litter,2984.279783378399,0.00114841054018751,0
21,Litter,2984.3026194924205,0.00114841054018751,0
22,Litter,2984.308065007194,0.00114841054018751,0
23,Litter,2984.307285413198,0.00114841054018751,0
24,Litter,2984.3051160431833,0.00114841054018751,0
25,Litter,2984.303249543485,0.00114841054018751,0
26,Litter,2984.3020358720605,0.00114841054018751,0
27,Litter,2984.301366018246,0.00114841054018751,0
28,Litter,2984.30104434048,0.00114841054018751,0
29,Litter,2984.3009126413585,0.00114841054018751,0
30,Litter,2984.300871136378,0.00114841054018751,0
31,Litter,2984.300865992561,0.00114841054018751,0
32,Litter,2984.300871946441,0.00114841054018751,0
33,Litter,2984.3008789754304,0.00114841054018751,0
34,Litter,2984.3008841258825,0.00114841054018751,0
35,Litter,2984.3008872019727,0.00114841054018751,0
36,Litter,2984.300888789873,0.00114841054018751,0
37,Litter,2984.3008895003195,0.00114841054018751,0
38,Litter,2984.3008897627888,0.00114841054018751,0
39,Litter,2984.300889827351,0.00114841054018751,0
40,Litter,2984.3008898202775,0.00114841054018751,0
41,Litter,2984.300889796625,0.00114841054018751,0
42,Litter,2984.3008897759037,0.00114841054018751,0
43,Litter,2984.300889762315,0.00114841054018751,0
44,Litter,2984.3008897547675,0.00114841054018751,0
45,Litter,2984.3008897511218,0.00114841054018751,0
46,Litter,2984.300889749621,0.00114841054018751,0
47,Litter,2984.30088974914,0.00114841054018751,0
48,Litter,2984.3008897490727,0.00114841054018751,0
49,Litter,2984.300889749137,0.00114841054018751,0
50,Litter,2984.3008897492127,0.00114841054018751,0
1,Annual biomass,610.2413504744509,0.00114841054018751,0
2,Annual biomass,610.2386581617466,0.00114841054018751,0
3,Annual biomass,608.2238656910339,0.00114841054018751,0
4,Annual biomass,608.154140966849,0.00114841054018751,0
5,Annual biomass,817.5609663716308,0.00114841054018751,0
6,Annual biomass,818.6718184606796,0.00114841054018751,0
7,Annual biomass,818.7076207161296,0.00114841054018751,0
8,Annual biomass,819.046208697422,0.00114841054018751,0
9,Annual biomass,819.3468173504908,0.00114841054018751,0
10,Annual biomass,819.5384606078235,0.00114841054018751,0
11,Annual biomass,819.6416083119294,0.00114841054018751,0
12,Annual biomass,819.6898820574366,0.00114841054018751,0
13,Annual biomass,819.7090107941391,0.00114841054018751,0
14,Annual biomass,819.7146497054315,0.00114841054018751,0
15,Annual biomass,819.7150269189284,0.00114841054018751,0
16,Annual biomass,819.7139103225903,0.00114841054018751,0
17,Annual biomass,819.7127454204008,0.00114841054018751,0
18,Annual biomass,819.7119256880502,0.00114841054018751,0
19,Annual biomass,819.711448163234,0.00114841054018751,0
20,Annual biomass,819.7112069419144,0.00114841054018751,0
21,Annual biomass,819.7111016952765,0.00114841054018751,0
22,Annual biomass,819.711064379752,0.00114841054018751,0
23,Annual biomass,819.7110563110424,0.00114841054018751,0
24,Annual biomass,819.7110583767261,0.00114841054018751,0
25,Annual biomass,819.7110624601871,0.00114841054018751,0
26,Annual biomass,819.7110658169636,0.00114841054018751,0
27,Annual biomass,819.7110679520406,0.00114841054018751,0
28,Annual biomass,819.7110691112631,0.00114841054018751,0
29,Annual biomass,819.7110696588555,0.00114841054018751,0
30,Annual biomass,819.7110698780895,0.00114841054018751,0
31,Annual biomass,819.7110699440144,0.00114841054018751,0
32,Annual biomass,819.7110699495548,0.00114841054018751,0
33,Annual biomass,819.7110699375856,0.00114841054018751,0
34,Annual biomass,819.711069924713,0.00114841054018751,0
35,Annual biomass,819.71106991556,0.00114841054018751,0
36,Annual biomass,819.7110699101906,0.00114841054018751,0
37,Annual biomass,819.7110699074648,0.00114841054018751,0
38,Annual biomass,819.7110699062664,0.00114841054018751,0
39,Annual biomass,819.7110699058362,0.00114841054018751,0
40,Annual biomass,819.7110699057408,0.00114841054018751,0
41,Annual biomass,819.7110699057597,0.00114841054018751,0
42,Annual biomass,819.7110699058042,0.00114841054018751,0
43,Annual biomass,819.711069905842,0.00114841054018751,0
44,Annual biomass,819.711069905866,0.00114841054018751,0
45,Annual biomass,819.7110699058791,0.00114841054018751,0
46,Annual biomass,819.7110699058863,0.00114841054018751,0
47,Annual biomass,819.7110699058871,0.00114841054018751,0
48,Annual biomass,819.7110699058886,0.00114841054018751,0
49,Annual biomass,819.71106990589,0.00114841054018751,0
50,Annual biomass,819.7110699058893,0.00114841054018751,0
1,Perennial first-year biomass,3.256363174374605,0.00114841054018751,0
2,Perennial first-year biomass,44.45735273370934,0.00114841054018751,0
3,Perennial first-year biomass,42.30791805643648,0.00114841054018751,0
4,Perennial first-year biomass,42.44587280619455,0.00114841054018751,0
5,Perennial first-year biomass,1143.3388407328498,0.00114841054018751,0
6,Perennial first-year biomass,848.647401388599,0.00114841054018751,0
7,Perennial first-year biomass,672.3507062737326,0.00114841054018751,0
8,Perennial first-year biomass,584.024566887173,0.00114841054018751,0
9,Perennial first-year biomass,544.5060487763051,0.00114841054018751,0
10,Perennial first-year biomass,529.2126788748265,0.00114841054018751,0
11,Perennial first-year biomass,524.7721911039805,0.00114841054018751,0
12,Perennial first-year biomass,524.507190160992,0.00114841054018751,0
13,Perennial first-year biomass,525.4167247309695,0.00114841054018751,0
14,Perennial first-year biomass,526.3560342031392,0.00114841054018751,0
15,Perennial first-year biomass,527.0151262966596,0.00114841054018751,0
16,Perennial first-year biomass,527.3984415318797,0.00114841054018751,0
17,Perennial first-year biomass,527.5917770528779,0.00114841054018751,0
18,Perennial first-year biomass,527.6759659772529,0.00114841054018751,0
19,Perennial first-year biomass,527.7057125670069,0.00114841054018751,0
20,Perennial first-year biomass,527.712067849747,0.00114841054018751,0
21,Perennial first-year biomass,527.7103477645313,0.00114841054018751,0
22,Perennial first-year biomass,527.7070426447424,0.00114841054018751,0
23,Perennial first-year biomass,527.7043383046448,0.00114841054018751,0
24,Perennial first-year biomass,527.7026222289095,0.00114841054018751,0
25,Perennial first-year biomass,527.7016921503983,0.00114841054018751,0
26,Perennial first-year biomass,527.7012535993708,0.00114841054018751,0
27,Perennial first-year biomass,527.7010784611587,0.00114841054018751,0
28,Perennial first-year biomass,527.7010260858608,0.00114841054018751,0
29,Perennial first-year biomass,527.7010219365026,0.00114841054018751,0
30,Perennial first-year biomass,527.7010316847012,0.00114841054018751,0
31,Perennial first-year biomass,527.7010420748815,0.00114841054018751,0
32,Perennial first-year biomass,527.7010494403025,0.00114841054018751,0
33,Perennial first-year biomass,527.7010537507155,0.00114841054018751,0
34,Perennial first-year biomass,527.701055936977,0.00114841054018751,0
35,Perennial first-year biomass,527.7010568954545,0.00114841054018751,0
36,Perennial first-year biomass,527.7010572380444,0.00114841054018751,0
37,Perennial first-year biomass,527.7010573141625,0.00114841054018751,0
38,Perennial first-year biomass,527.7010572971428,0.00114841054018751,0
39,Perennial first-year biomass,527.7010572609762,0.00114841054018751,0
40,Perennial first-year biomass,527.7010572309124,0.00114841054018751,0
41,Perennial first-year biomass,527.7010572116833,0.00114841054018751,0
42,Perennial first-year biomass,527.7010572012006,0.00114841054018751,0
43,Perennial first-year biomass,527.7010571962259,0.00114841054018751,0
44,Perennial first-year biomass,527.7010571942212,0.00114841054018751,0
45,Perennial first-year biomass,527.70105719361,0.00114841054018751,0
46,Perennial first-year biomass,527.7010571935557,0.00114841054018751,0
47,Perennial first-year biomass,527.7010571936602,0.00114841054018751,0
48,Perennial first-year biomass,527.7010571937736,0.00114841054018751,0
49,Perennial first-year biomass,527.7010571938551,0.00114841054018751,0
50,Perennial first-year biomass,527.701057193903,0.00114841054018751,0
1,Perennial adult biomass,653.0920164660887,0.00114841054018751,0
2,Perennial adult biomass,653.0825380440637,0.00114841054018751,0
3,Perennial adult biomass,655.5274153585581,0.00114841054018751,0
4,Perennial adult biomass,655.0442263588106,0.00114841054018751,0
5,Perennial adult biomass,122.96614849927252,0.00114841054018751,0
6,Perennial adult biomass,123.22268593066957,0.00114841054018751,0
7,Perennial adult biomass,123.002908399981,0.00114841054018751,0
8,Perennial adult biomass,122.8402781374937,0.00114841054018751,0
9,Perennial adult biomass,122.74311999901919,0.00114841054018751,0
10,Perennial adult biomass,122.69846998455064,0.00114841054018751,0
11,Perennial adult biomass,122.68358843819699,0.00114841054018751,0
12,Perennial adult biomass,122.68160845284199,0.00114841054018751,0
13,Perennial adult biomass,122.68368179147811,0.00114841054018751,0
14,Perennial adult biomass,122.68617745913647,0.00114841054018751,0
15,Perennial adult biomass,122.68801440134939,0.00114841054018751,0
16,Perennial adult biomass,122.68911440843794,0.00114841054018751,0
17,Perennial adult biomass,122.68968385610398,0.00114841054018751,0
18,Perennial adult biomass,122.68993964087117,0.00114841054018751,0
19,Perennial adult biomass,122.69003479216477,0.00114841054018751,0
20,Perennial adult biomass,122.69005867608416,0.00114841054018751,0
21,Perennial adult biomass,122.69005656995348,0.00114841054018751,0
22,Perennial adult biomass,122.69004830863648,0.00114841054018751,0
23,Perennial adult biomass,122.69004097485637,0.00114841054018751,0
24,Perennial adult biomass,122.6900361374289,0.00114841054018751,0
25,Perennial adult biomass,122.69003343988193,0.00114841054018751,0
26,Perennial adult biomass,122.69003213135062,0.00114841054018751,0
27,Perennial adult biomass,122.69003158847558,0.00114841054018751,0
28,Perennial adult biomass,122.69003141282067,0.00114841054018751,0
29,Perennial adult biomass,122.69003138725769,0.00114841054018751,0
30,Perennial adult biomass,122.69003140883476,0.00114841054018751,0
31,Perennial adult biomass,122.69003143611937,0.00114841054018751,0
32,Perennial adult biomass,122.69003145651398,0.00114841054018751,0
33,Perennial adult biomass,122.69003146883801,0.00114841054018751,0
34,Perennial adult biomass,122.69003147526249,0.00114841054018751,0
35,Perennial adult biomass,122.69003147816873,0.00114841054018751,0
36,Perennial adult biomass,122.69003147926138,0.00114841054018751,0
37,Perennial adult biomass,122.69003147954318,0.00114841054018751,0
38,Perennial adult biomass,122.69003147952651,0.00114841054018751,0
39,Perennial adult biomass,122.69003147943661,0.00114841054018751,0
40,Perennial adult biomass,122.69003147935489,0.00114841054018751,0
41,Perennial adult biomass,122.69003147930083,0.00114841054018751,0
42,Perennial adult biomass,122.69003147927054,0.00114841054018751,0
43,Perennial adult biomass,122.69003147925561,0.00114841054018751,0
44,Perennial adult biomass,122.69003147924951,0.00114841054018751,0
45,Perennial adult biomass,122.69003147924788,0.00114841054018751,0
46,Perennial adult biomass,122.69003147924732,0.00114841054018751,0
47,Perennial adult biomass,122.69003147924765,0.00114841054018751,0
48,Perennial adult biomass,122.69003147924788,0.00114841054018751,0
49,Perennial adult biomass,122.6900314792482,0.00114841054018751,0
50,Perennial adult biomass,122.69003147924809,0.00114841054018751,0
1,Annual susceptible biomass,610.2413504744509,0.00114841054018751,0
2,Annual susceptible biomass,610.2413504744509,0.00114841054018751,0
3,Annual susceptible biomass,607.9387224091324,0.00114841054018751,0
4,Annual susceptible biomass,592.4043281551534,0.00114841054018751,0
5,Annual susceptible biomass,518.4635634852204,0.00114841054018751,0
6,Annual susceptible biomass,326.01334437365244,0.00114841054018751,0
7,Annual susceptible biomass,150.4269971440782,0.00114841054018751,0
8,Annual susceptible biomass,149.4779713467409,0.00114841054018751,0
9,Annual susceptible biomass,152.60229867257806,0.00114841054018751,0
10,Annual susceptible biomass,151.67704468653983,0.00114841054018751,0
11,Annual susceptible biomass,149.6810156790525,0.00114841054018751,0
12,Annual susceptible biomass,148.0470357831564,0.00114841054018751,0
13,Annual susceptible biomass,147.0315526968609,0.00114841054018751,0
14,Annual susceptible biomass,146.49543825000217,0.00114841054018751,0
15,Annual susceptible biomass,146.25010731165446,0.00114841054018751,0
16,Annual susceptible biomass,146.15613409555579,0.00114841054018751,0
17,Annual susceptible biomass,146.13056610041474,0.00114841054018751,0
18,Annual susceptible biomass,146.13073565865864,0.00114841054018751,0
19,Annual susceptible biomass,146.137586865069,0.00114841054018751,0
20,Annual susceptible biomass,146.14408223162934,0.00114841054018751,0
21,Annual susceptible biomass,146.14848895620491,0.00114841054018751,0
22,Annual susceptible biomass,146.15099500426777,0.00114841054018751,0
23,Annual susceptible biomass,146.15223351730958,0.00114841054018751,0
24,Annual susceptible biomass,146.15275968812716,0.00114841054018751,0
25,Annual susceptible biomass,146.1529377246285,0.00114841054018751,0
26,Annual susceptible biomass,146.1529699323005,0.00114841054018751,0
27,Annual susceptible biomass,146.1529540740146,0.00114841054018751,0
28,Annual susceptible biomass,146.1529305081882,0.00114841054018751,0
29,Annual susceptible biomass,146.1529121665419,0.00114841054018751,0
30,Annual susceptible biomass,146.15290082845854,0.00114841054018751,0
31,Annual susceptible biomass,146.15289480753336,0.00114841054018751,0
32,Annual susceptible biomass,146.15289202847634,0.00114841054018751,0
33,Annual susceptible biomass,146.15289095190735,0.00114841054018751,0
34,Annual susceptible biomass,146.15289065175807,0.00114841054018751,0
35,Annual susceptible biomass,146.15289064706235,0.00114841054018751,0
36,Annual susceptible biomass,146.15289072113842,0.00114841054018751,0
37,Annual susceptible biomass,146.15289079307126,0.00114841054018751,0
38,Annual susceptible biomass,146.15289084233746,0.00114841054018751,0
39,Annual susceptible biomass,146.15289087053372,0.00114841054018751,0
40,Annual susceptible biomass,146.15289088454927,0.00114841054018751,0
41,Annual susceptible biomass,146.15289089054806,0.00114841054018751,0
42,Annual susceptible biomass,146.15289089260102,0.00114841054018751,0
43,Annual susceptible biomass,146.15289089299472,0.00114841054018751,0
44,Annual susceptible biomass,146.1528908928318,0.00114841054018751,0
45,Annual susceptible biomass,146.15289089257408,0.00114841054018751,0
46,Annual susceptible biomass,146.1528908923682,0.00114841054018751,0
47,Annual susceptible biomass,146.15289089224268,0.00114841054018751,0
48,Annual susceptible biomass,146.15289089217288,0.00114841054018751,0
49,Annual susceptible biomass,146.1528908921432,0.00114841054018751,0
50,Annual susceptible biomass,146.1528908921298,0.00114841054018751,0
1,Perennial first-year susceptible biomass,3.256363174374605,0.00114841054018751,0
2,Perennial first-year susceptible biomass,3.256363174374605,0.00114841054018751,0
3,Perennial first-year susceptible biomass,44.06684701257572,0.00114841054018751,0
4,Perennial first-year susceptible biomass,39.76092522142753,0.00114841054018751,0
5,Perennial first-year susceptible biomass,29.611886576424496,0.00114841054018751,0
6,Perennial first-year susceptible biomass,732.9424547886678,0.00114841054018751,0
7,Perennial first-year susceptible biomass,449.8968352278678,0.00114841054018751,0
8,Perennial first-year susceptible biomass,357.62821192122357,0.00114841054018751,0
9,Perennial first-year susceptible biomass,312.4645662465447,0.00114841054018751,0
10,Perennial first-year susceptible biomass,291.3538374992322,0.00114841054018751,0
11,Perennial first-year susceptible biomass,282.68495236646845,0.00114841054018751,0
12,Perennial first-year susceptible biomass,279.8556509496251,0.00114841054018751,0
13,Perennial first-year susceptible biomass,279.41061166677395,0.00114841054018751,0
14,Perennial first-year susceptible biomass,279.7261430753391,0.00114841054018751,0
15,Perennial first-year susceptible biomass,280.1445368047115,0.00114841054018751,0
16,Perennial first-year susceptible biomass,280.461574585035,0.00114841054018751,0
17,Perennial first-year susceptible biomass,280.65471707826987,0.00114841054018751,0
18,Perennial first-year susceptible biomass,280.75608135809017,0.00114841054018751,0
19,Perennial first-year susceptible biomass,280.80227172841825,0.00114841054018751,0
20,Perennial first-year susceptible biomass,280.8198255755083,0.00114841054018751,0
21,Perennial first-year susceptible biomass,280.82448968318533,0.00114841054018751,0
22,Perennial first-year susceptible biomass,280.8243467955052,0.00114841054018751,0
23,Perennial first-year susceptible biomass,280.82298965607083,0.00114841054018751,0
24,Perennial first-year susceptible biomass,280.82173174258423,0.00114841054018751,0
25,Perennial first-year susceptible biomass,280.82088634522154,0.00114841054018751,0
26,Perennial first-year susceptible biomass,280.8204087003324,0.00114841054018751,0
27,Perennial first-year susceptible biomass,280.8201740849581,0.00114841054018751,0
28,Perennial first-year susceptible biomass,280.82007517413143,0.00114841054018751,0
29,Perennial first-year susceptible biomass,280.8200421764159,0.00114841054018751,0
30,Perennial first-year susceptible biomass,280.8200365704313,0.00114841054018751,0
31,Perennial first-year susceptible biomass,280.82003985653,0.00114841054018751,0
32,Perennial first-year susceptible biomass,280.82004446022984,0.00114841054018751,0
33,Perennial first-year susceptible biomass,280.8200479941286,0.00114841054018751,0
34,Perennial first-year susceptible biomass,280.8200501620893,0.00114841054018751,0
35,Perennial first-year susceptible biomass,280.82005130634315,0.00114841054018751,0
36,Perennial first-year susceptible biomass,280.82005183103877,0.00114841054018751,0
37,Perennial first-year susceptible biomass,280.8200520323369,0.00114841054018751,0
38,Perennial first-year susceptible biomass,280.82005208713747,0.00114841054018751,0
39,Perennial first-year susceptible biomass,280.82005208675145,0.00114841054018751,0
40,Perennial first-year susceptible biomass,280.82005207204134,0.00114841054018751,0
41,Perennial first-year susceptible biomass,280.82005205810185,0.00114841054018751,0
42,Perennial first-year susceptible biomass,280.82005204864777,0.00114841054018751,0
43,Perennial first-year susceptible biomass,280.8200520432727,0.00114841054018751,0
44,Perennial first-year susceptible biomass,280.8200520406167,0.00114841054018751,0
45,Perennial first-year susceptible biomass,280.82005203948756,0.00114841054018751,0
46,Perennial first-year susceptible biomass,280.8200520391051,0.00114841054018751,0
47,Perennial first-year susceptible biomass,280.8200520390385,0.00114841054018751,0
48,Perennial first-year susceptible biomass,280.82005203907295,0.00114841054018751,0
49,Perennial first-year susceptible biomass,280.82005203912246,0.00114841054018751,0
50,Perennial first-year susceptible biomass,280.8200520391615,0.00114841054018751,0
1,Perennial adult susceptible biomass,653.0920164660887,0.00114841054018751,0
2,Perennial adult susceptible biomass,653.0920164660887,0.00114841054018751,0
3,Perennial adult susceptible biomass,648.6256123242083,0.00114841054018751,0
4,Perennial adult susceptible biomass,624.8202053821872,0.00114841054018751,0
5,Perennial adult susceptible biomass,490.8492856909122,0.00114841054018751,0
6,Perennial adult susceptible biomass,45.059634683722365,0.00114841054018751,0
7,Perennial adult susceptible biomass,13.338725361567384,0.00114841054018751,0
8,Perennial adult susceptible biomass,14.574098889296323,0.00114841054018751,0
9,Perennial adult susceptible biomass,16.413184007769715,0.00114841054018751,0
10,Perennial adult susceptible biomass,17.107436038814782,0.00114841054018751,0
11,Perennial adult susceptible biomass,17.23181535283709,0.00114841054018751,0
12,Perennial adult susceptible biomass,17.171702708261805,0.00114841054018751,0
13,Perennial adult susceptible biomass,17.084916801765104,0.00114841054018751,0
14,Perennial adult susceptible biomass,17.018641233506187,0.00114841054018751,0
15,Perennial adult susceptible biomass,16.978178810383056,0.00114841054018751,0
16,Perennial adult susceptible biomass,16.956876727014475,0.00114841054018751,0
17,Perennial adult susceptible biomass,16.947117823788815,0.00114841054018751,0
18,Perennial adult susceptible biomass,16.943373938295863,0.00114841054018751,0
