time,species,N
33,Litter,1790.0250339971878
34,Litter,1790.0250339974764
35,Litter,1790.0250339975892
36,Litter,1790.025033997633
37,Litter,1790.0250339976476
38,Litter,1790.0250339976565
39,Litter,1790.0250339976578
40,Litter,1790.0250339976596
41,Litter,1790.0250339976596
42,Litter,1790.0250339976606
43,Litter,1790.02503399766
44,Litter,1790.0250339976606
45,Litter,1790.02503399766
46,Litter,1790.0250339976606
47,Litter,1790.02503399766
48,Litter,1790.0250339976606
49,Litter,1790.02503399766
50,Litter,1790.0250339976606
51,Litter,1790.02503399766
52,Litter,1790.0250339976606
53,Litter,1790.02503399766
54,Litter,1790.0250339976606
55,Litter,1790.02503399766
56,Litter,1790.0250339976606
57,Litter,1790.02503399766
58,Litter,1790.0250339976606
59,Litter,1790.02503399766
60,Litter,1790.0250339976606
61,Litter,1790.02503399766
62,Litter,1790.0250339976606
63,Litter,1790.02503399766
64,Litter,1790.0250339976606
65,Litter,1790.02503399766
66,Litter,1790.0250339976606
67,Litter,1790.02503399766
68,Litter,1790.0250339976606
69,Litter,1790.02503399766
70,Litter,1790.0250339976606
71,Litter,1790.02503399766
72,Litter,1790.0250339976606
73,Litter,1790.02503399766
74,Litter,1790.0250339976606
75,Litter,1790.02503399766
76,Litter,1790.0250339976606
77,Litter,1790.02503399766
78,Litter,1790.0250339976606
79,Litter,1790.02503399766
80,Litter,1790.0250339976606
81,Litter,1790.02503399766
82,Litter,1790.0250339976606
83,Litter,1790.02503399766
84,Litter,1790.0250339976606
85,Litter,1790.02503399766
86,Litter,1790.0250339976606
87,Litter,1790.02503399766
88,Litter,1790.0250339976606
89,Litter,1790.02503399766
90,Litter,1790.0250339976606
91,Litter,1790.02503399766
92,Litter,1790.0250339976606
93,Litter,1790.02503399766
94,Litter,1790.0250339976606
95,Litter,1790.02503399766
96,Litter,1790.0250339976606
97,Litter,1790.02503399766
98,Litter,1790.0250339976606
99,Litter,1790.02503399766
100,Litter,1790.0250339976606
1,Annual biomass,0
2,Annual biomass,79.16451157548003
3,Annual biomass,814.0074218632652
4,Annual biomass,826.4580326831299
5,Annual biomass,825.8582202747709
6,Annual biomass,825.5744342388516
7,Annual biomass,825.4613086233018
8,Annual biomass,825.4169445875206
9,Annual biomass,825.3995678102934
10,Annual biomass,825.3927611698043
11,Annual biomass,825.3900947434246
12,Annual biomass,825.3890501635756
13,Annual biomass,825.3886409407048
14,Annual biomass,825.3884806233366
15,Annual biomass,825.3884178171777
16,Annual biomass,825.388393212126
17,Annual biomass,825.3883835728086
18,Annual biomass,825.3883797964882
19,Annual biomass,825.3883783170686
20,Annual biomass,825.3883777374889
21,Annual biomass,825.3883775104334
22,Annual biomass,825.3883774214801
23,Annual biomass,825.3883773866303
24,Annual biomass,825.3883773729793
25,Annual biomass,825.3883773676307
26,Annual biomass,825.3883773655349
27,Annual biomass,825.3883773647145
28,Annual biomass,825.3883773643934
29,Annual biomass,825.3883773642673
30,Annual biomass,825.3883773642175
31,Annual biomass,825.3883773641992
32,Annual biomass,825.3883773641918
33,Annual biomass,825.3883773641882
34,Annual biomass,825.3883773641882
35,Annual biomass,825.3883773641874
36,Annual biomass,825.3883773641867
37,Annual biomass,825.3883773641845
38,Annual biomass,825.3883773641874
39,Annual biomass,825.3883773641852
40,Annual biomass,825.3883773641867
41,Annual biomass,825.388377364186
42,Annual biomass,825.3883773641867
43,Annual biomass,825.388377364186
44,Annual biomass,825.3883773641867
45,Annual biomass,825.388377364186
46,Annual biomass,825.3883773641867
47,Annual biomass,825.388377364186
48,Annual biomass,825.3883773641867
49,Annual biomass,825.388377364186
50,Annual biomass,825.3883773641867
51,Annual biomass,825.388377364186
52,Annual biomass,825.3883773641867
53,Annual biomass,825.388377364186
54,Annual biomass,825.3883773641867
55,Annual biomass,825.388377364186
56,Annual biomass,825.3883773641867
57,Annual biomass,825.388377364186
58,Annual biomass,825.3883773641867
59,Annual biomass,825.388377364186
60,Annual biomass,825.3883773641867
61,Annual biomass,825.388377364186
62,Annual biomass,825.3883773641867
63,Annual biomass,825.388377364186
64,Annual biomass,825.3883773641867
65,Annual biomass,825.388377364186
66,Annual biomass,825.3883773641867
67,Annual biomass,825.388377364186
68,Annual biomass,825.3883773641867
69,Annual biomass,825.388377364186
70,Annual biomass,825.3883773641867
71,Annual biomass,825.388377364186
72,Annual biomass,825.3883773641867
73,Annual biomass,825.388377364186
74,Annual biomass,825.3883773641867
75,Annual biomass,825.388377364186
76,Annual biomass,825.3883773641867
77,Annual biomass,825.388377364186
78,Annual biomass,825.3883773641867
79,Annual biomass,825.388377364186
80,Annual biomass,825.3883773641867
81,Annual biomass,825.388377364186
82,Annual biomass,825.3883773641867
83,Annual biomass,825.388377364186
84,Annual biomass,825.3883773641867
85,Annual biomass,825.388377364186
86,Annual biomass,825.3883773641867
87,Annual biomass,825.388377364186
88,Annual biomass,825.3883773641867
89,Annual biomass,825.388377364186
90,Annual biomass,825.3883773641867
91,Annual biomass,825.388377364186
92,Annual biomass,825.3883773641867
93,Annual biomass,825.388377364186
94,Annual biomass,825.3883773641867
95,Annual biomass,825.388377364186
96,Annual biomass,825.3883773641867
97,Annual biomass,825.388377364186
98,Annual biomass,825.3883773641867
99,Annual biomass,825.388377364186
100,Annual biomass,825.3883773641867
1,Perennial first-year biomass,0
2,Perennial first-year biomass,0
3,Perennial first-year biomass,0
4,Perennial first-year biomass,0
5,Perennial first-year biomass,0
6,Perennial first-year biomass,0
7,Perennial first-year biomass,0
8,Perennial first-year biomass,0
9,Perennial first-year biomass,0
10,Perennial first-year biomass,0
11,Perennial first-year biomass,0
12,Perennial first-year biomass,0
13,Perennial first-year biomass,0
14,Perennial first-year biomass,0
15,Perennial first-year biomass,0
16,Perennial first-year biomass,0
17,Perennial first-year biomass,0
18,Perennial first-year biomass,0
19,Perennial first-year biomass,0
20,Perennial first-year biomass,0
21,Perennial first-year biomass,0
22,Perennial first-year biomass,0
23,Perennial first-year biomass,0
24,Perennial first-year biomass,0
25,Perennial first-year biomass,0
26,Perennial first-year biomass,0
27,Perennial first-year biomass,0
28,Perennial first-year biomass,0
29,Perennial first-year biomass,0
30,Perennial first-year biomass,0
31,Perennial first-year biomass,0
32,Perennial first-year biomass,0
33,Perennial first-year biomass,0
34,Perennial first-year biomass,0
35,Perennial first-year biomass,0
36,Perennial first-year biomass,0
37,Perennial first-year biomass,0
38,Perennial first-year biomass,0
39,Perennial first-year biomass,0
40,Perennial first-year biomass,0
41,Perennial first-year biomass,0
42,Perennial first-year biomass,0
43,Perennial first-year biomass,0
44,Perennial first-year biomass,0
45,Perennial first-year biomass,0
46,Perennial first-year biomass,0
47,Perennial first-year biomass,0
48,Perennial first-year biomass,0
49,Perennial first-year biomass,0
50,Perennial first-year biomass,0
51,Perennial first-year biomass,0
52,Perennial first-year biomass,0
53,Perennial first-year biomass,0
54,Perennial first-year biomass,0
55,Perennial first-year biomass,0
56,Perennial first-year biomass,0
57,Perennial first-year biomass,0
58,Perennial first-year biomass,0
59,Perennial first-year biomass,0
60,Perennial first-year biomass,0
61,Perennial first-year biomass,0
62,Perennial first-year biomass,0
63,Perennial first-year biomass,0
64,Perennial first-year biomass,0
65,Perennial first-year biomass,0
66,Perennial first-year biomass,0
67,Perennial first-year biomass,0
68,Perennial first-year biomass,0
69,Perennial first-year biomass,0
70,Perennial first-year biomass,0
71,Perennial first-year biomass,0
72,Perennial first-year biomass,0
73,Perennial first-year biomass,0
74,Perennial first-year biomass,0
75,Perennial first-year biomass,0
76,Perennial first-year biomass,0
77,Perennial first-year biomass,0
78,Perennial first-year biomass,0
79,Perennial first-year biomass,0
80,Perennial first-year biomass,0
81,Perennial first-year biomass,0
82,Perennial first-year biomass,0
83,Perennial first-year biomass,0
84,Perennial first-year biomass,0
85,Perennial first-year biomass,0
86,Perennial first-year biomass,0
87,Perennial first-year biomass,0
88,Perennial first-year biomass,0
89,Perennial first-year biomass,0
90,Perennial first-year biomass,0
91,Perennial first-year biomass,0
92,Perennial first-year biomass,0
93,Perennial first-year biomass,0
94,Perennial first-year biomass,0
95,Perennial first-year biomass,0
96,Perennial first-year biomass,0
97,Perennial first-year biomass,0
98,Perennial first-year biomass,0
99,Perennial first-year biomass,0
100,Perennial first-year biomass,0
1,Perennial adult biomass,0
2,Perennial adult biomass,0
3,Perennial adult biomass,0
4,Perennial adult biomass,0
5,Perennial adult biomass,0
6,Perennial adult biomass,0
7,Perennial adult biomass,0
8,Perennial adult biomass,0
9,Perennial adult biomass,0
10,Perennial adult biomass,0
11,Perennial adult biomass,0
12,Perennial adult biomass,0
13,Perennial adult biomass,0
14,Perennial adult biomass,0
15,Perennial adult biomass,0
16,Perennial adult biomass,0
17,Perennial adult biomass,0
18,Perennial adult biomass,0
19,Perennial adult biomass,0
20,Perennial adult biomass,0
21,Perennial adult biomass,0
22,Perennial adult biomass,0
23,Perennial adult biomass,0
24,Perennial adult biomass,0
25,Perennial adult biomass,0
26,Perennial adult biomass,0
27,Perennial adult biomass,0
28,Perennial adult biomass,0
29,Perennial adult biomass,0
30,Perennial adult biomass,0
31,Perennial adult biomass,0
32,Perennial adult biomass,0
33,Perennial adult biomass,0
34,Perennial adult biomass,0
35,Perennial adult biomass,0
36,Perennial adult biomass,0
37,Perennial adult biomass,0
38,Perennial adult biomass,0
39,Perennial adult biomass,0
40,Perennial adult biomass,0
41,Perennial adult biomass,0
42,Perennial adult biomass,0
43,Perennial adult biomass,0
44,Perennial adult biomass,0
45,Perennial adult biomass,0
46,Perennial adult biomass,0
47,Perennial adult biomass,0
48,Perennial adult biomass,0
49,Perennial adult biomass,0
50,Perennial adult biomass,0
51,Perennial adult biomass,0
52,Perennial adult biomass,0
53,Perennial adult biomass,0
54,Perennial adult biomass,0
55,Perennial adult biomass,0
56,Perennial adult biomass,0
57,Perennial adult biomass,0
58,Perennial adult biomass,0
59,Perennial adult biomass,0
60,Perennial adult biomass,0
61,Perennial adult biomass,0
62,Perennial adult biomass,0
63,Perennial adult biomass,0
64,Perennial adult biomass,0
65,Perennial adult biomass,0
66,Perennial adult biomass,0
67,Perennial adult biomass,0
68,Perennial adult biomass,0
69,Perennial adult biomass,0
70,Perennial adult biomass,0
71,Perennial adult biomass,0
72,Perennial adult biomass,0
73,Perennial adult biomass,0
74,Perennial adult biomass,0
75,Perennial adult biomass,0
76,Perennial adult biomass,0
77,Perennial adult biomass,0
78,Perennial adult biomass,0
79,Perennial adult biomass,0
80,Perennial adult biomass,0
81,Perennial adult biomass,0
82,Perennial adult biomass,0
83,Perennial adult biomass,0
84,Perennial adult biomass,0
85,Perennial adult biomass,0
86,Perennial adult biomass,0
87,Perennial adult biomass,0
88,Perennial adult biomass,0
89,Perennial adult biomass,0
90,Perennial adult biomass,0
91,Perennial adult biomass,0
92,Perennial adult biomass,0
93,Perennial adult biomass,0
94,Perennial adult biomass,0
95,Perennial adult biomass,0
96,Perennial adult biomass,0
97,Perennial adult biomass,0
98,Perennial adult biomass,0
99,Perennial adult biomass,0
100,Perennial adult biomass,0
1,Annual susceptible biomass,0
2,Annual susceptible biomass,0
3,Annual susceptible biomass,79.16451157548003
4,Annual susceptible biomass,814.0074218632652
5,Annual susceptible biomass,826.4580326831299
6,Annual susceptible biomass,825.8582202747709
7,Annual susceptible biomass,825.5744342388516
8,Annual susceptible biomass,825.4613086233018
9,Annual susceptible biomass,825.4169445875206
10,Annual susceptible biomass,825.3995678102934
11,Annual susceptible biomass,825.3927611698043
12,Annual susceptible biomass,825.3900947434246
13,Annual susceptible biomass,825.3890501635756
14,Annual susceptible biomass,825.3886409407048
15,Annual susceptible biomass,825.3884806233366
16,Annual susceptible biomass,825.3884178171777
17,Annual susceptible biomass,825.388393212126
18,Annual susceptible biomass,825.3883835728086
19,Annual susceptible biomass,825.3883797964882
20,Annual susceptible biomass,825.3883783170686
21,Annual susceptible biomass,825.3883777374889
22,Annual susceptible biomass,825.3883775104334
23,Annual susceptible biomass,825.3883774214801
24,Annual susceptible biomass,825.3883773866303
25,Annual susceptible biomass,825.3883773729793
26,Annual susceptible biomass,825.3883773676307
27,Annual susceptible biomass,825.3883773655349
28,Annual susceptible biomass,825.3883773647145
29,Annual susceptible biomass,825.3883773643934
30,Annual susceptible biomass,825.3883773642673
31,Annual susceptible biomass,825.3883773642175
32,Annual susceptible biomass,825.3883773641992
33,Annual susceptible biomass,825.3883773641918
34,Annual susceptible biomass,825.3883773641882
35,Annual susceptible biomass,825.3883773641882
36,Annual susceptible biomass,825.3883773641874
37,Annual susceptible biomass,825.3883773641867
38,Annual susceptible biomass,825.3883773641845
39,Annual susceptible biomass,825.3883773641874
40,Annual susceptible biomass,825.3883773641852
41,Annual susceptible biomass,825.3883773641867
42,Annual susceptible biomass,825.388377364186
43,Annual susceptible biomass,825.3883773641867
44,Annual susceptible biomass,825.388377364186
45,Annual susceptible biomass,825.3883773641867
46,Annual susceptible biomass,825.388377364186
47,Annual susceptible biomass,825.3883773641867
48,Annual susceptible biomass,825.388377364186
49,Annual susceptible biomass,825.3883773641867
50,Annual susceptible biomass,825.388377364186
51,Annual susceptible biomass,825.3883773641867
52,Annual susceptible biomass,825.388377364186
53,Annual susceptible biomass,825.3883773641867
54,Annual susceptible biomass,825.388377364186
55,Annual susceptible biomass,825.3883773641867
56,Annual susceptible biomass,825.388377364186
57,Annual susceptible biomass,825.3883773641867
58,Annual susceptible biomass,825.388377364186
59,Annual susceptible biomass,825.3883773641867
60,Annual susceptible biomass,825.388377364186
61,Annual susceptible biomass,825.3883773641867
62,Annual susceptible biomass,825.388377364186
63,Annual susceptible biomass,825.3883773641867
64,Annual susceptible biomass,825.388377364186
65,Annual susceptible biomass,825.3883773641867
66,Annual susceptible biomass,825.388377364186
67,Annual susceptible biomass,825.3883773641867
68,Annual susceptible biomass,825.388377364186
69,Annual susceptible biomass,825.3883773641867
70,Annual susceptible biomass,825.388377364186
71,Annual susceptible biomass,825.3883773641867
72,Annual susceptible biomass,825.388377364186
73,Annual susceptible biomass,825.3883773641867
74,Annual susceptible biomass,825.388377364186
75,Annual susceptible biomass,825.3883773641867
76,Annual susceptible biomass,825.388377364186
77,Annual susceptible biomass,825.3883773641867
78,Annual susceptible biomass,825.388377364186
79,Annual susceptible biomass,825.3883773641867
80,Annual susceptible biomass,825.388377364186
81,Annual susceptible biomass,825.3883773641867
82,Annual susceptible biomass,825.388377364186
83,Annual susceptible biomass,825.3883773641867
84,Annual susceptible biomass,825.388377364186
85,Annual susceptible biomass,825.3883773641867
86,Annual susceptible biomass,825.388377364186
87,Annual susceptible biomass,825.3883773641867
88,Annual susceptible biomass,825.388377364186
89,Annual susceptible biomass,825.3883773641867
90,Annual susceptible biomass,825.388377364186
91,Annual susceptible biomass,825.3883773641867
92,Annual susceptible biomass,825.388377364186
93,Annual susceptible biomass,825.3883773641867
94,Annual susceptible biomass,825.388377364186
95,Annual susceptible biomass,825.3883773641867
96,Annual susceptible biomass,825.388377364186
97,Annual susceptible biomass,825.3883773641867
98,Annual susceptible biomass,825.388377364186
99,Annual susceptible biomass,825.3883773641867
100,Annual susceptible biomass,825.388377364186
1,Perennial first-year susceptible biomass,0
2,Perennial first-year susceptible biomass,0
3,Perennial first-year susceptible biomass,0
4,Perennial first-year susceptible biomass,0
5,Perennial first-year susceptible biomass,0
6,Perennial first-year susceptible biomass,0
7,Perennial first-year susceptible biomass,0
8,Perennial first-year susceptible biomass,0
9,Perennial first-year susceptible biomass,0
10,Perennial first-year susceptible biomass,0
11,Perennial first-year susceptible biomass,0
12,Perennial first-year susceptible biomass,0
13,Perennial first-year susceptible biomass,0
14,Perennial first-year susceptible biomass,0
15,Perennial first-year susceptible biomass,0
16,Perennial first-year susceptible biomass,0
17,Perennial first-year susceptible biomass,0
18,Perennial first-year susceptible biomass,0
19,Perennial first-year susceptible biomass,0
20,Perennial first-year susceptible biomass,0
21,Perennial first-year susceptible biomass,0
22,Perennial first-year susceptible biomass,0
23,Perennial first-year susceptible biomass,0
24,Perennial first-year susceptible biomass,0
25,Perennial first-year susceptible biomass,0
26,Perennial first-year susceptible biomass,0
27,Perennial first-year susceptible biomass,0
28,Perennial first-year susceptible biomass,0
29,Perennial first-year susceptible biomass,0
30,Perennial first-year susceptible biomass,0
31,Perennial first-year susceptible biomass,0
32,Perennial first-year susceptible biomass,0
33,Perennial first-year susceptible biomass,0
34,Perennial first-year susceptible biomass,0
35,Perennial first-year susceptible biomass,0
36,Perennial first-year susceptible biomass,0
37,Perennial first-year susceptible biomass,0
38,Perennial first-year susceptible biomass,0
39,Perennial first-year susceptible biomass,0
40,Perennial first-year susceptible biomass,0
41,Perennial first-year susceptible biomass,0
42,Perennial first-year susceptible biomass,0
43,Perennial first-year susceptible biomass,0
44,Perennial first-year susceptible biomass,0
45,Perennial first-year susceptible biomass,0
46,Perennial first-year susceptible biomass,0
47,Perennial first-year susceptible biomass,0
48,Perennial first-year susceptible biomass,0
49,Perennial first-year susceptible biomass,0
50,Perennial first-year susceptible biomass,0
51,Perennial first-year susceptible biomass,0
52,Perennial first-year susceptible biomass,0
53,Perennial first-year susceptible biomass,0
54,Perennial first-year susceptible biomass,0
55,Perennial first-year susceptible biomass,0
56,Perennial first-year susceptible biomass,0
57,Perennial first-year susceptible biomass,0
58,Perennial first-year susceptible biomass,0
59,Perennial first-year susceptible biomass,0
60,Perennial first-year susceptible biomass,0
61,Perennial first-year susceptible biomass,0
62,Perennial first-year susceptible biomass,0
63,Perennial first-year susceptible biomass,0
64,Perennial first-year susceptible biomass,0
65,Perennial first-year susceptible biomass,0
66,Perennial first-year susceptible biomass,0
67,Perennial first-year susceptible biomass,0
68,Perennial first-year susceptible biomass,0
69,Perennial first-year susceptible biomass,0
70,Perennial first-year susceptible biomass,0
71,Perennial first-year susceptible biomass,0
72,Perennial first-year susceptible biomass,0
73,Perennial first-year susceptible biomass,0
74,Perennial first-year susceptible biomass,0
75,Perennial first-year susceptible biomass,0
76,Perennial first-year susceptible biomass,0
77,Perennial first-year susceptible biomass,0
78,Perennial first-year susceptible biomass,0
79,Perennial first-year susceptible biomass,0
80,Perennial first-year susceptible biomass,0
81,Perennial first-year susceptible biomass,0
82,Perennial first-year susceptible biomass,0
83,Perennial first-year susceptible biomass,0
84,Perennial first-year susceptible biomass,0
85,Perennial first-year susceptible biomass,0
86,Perennial first-year susceptible biomass,0
87,Perennial first-year susceptible biomass,0
88,Perennial first-year susceptible biomass,0
89,Perennial first-year susceptible biomass,0
90,Perennial first-year susceptible biomass,0
91,Perennial first-year susceptible biomass,0
92,Perennial first-year susceptible biomass,0
93,Perennial first-year susceptible biomass,0
94,Perennial first-year susceptible biomass,0
95,Perennial first-year susceptible biomass,0
96,Perennial first-year susceptible biomass,0
97,Perennial first-year susceptible biomass,0
98,Perennial first-year susceptible biomass,0
99,Perennial first-year susceptible biomass,0
100,Perennial first-year susceptible biomass,0
1,Perennial adult susceptible biomass,0
2,Perennial adult susceptible biomass,0
3,Perennial adult susceptible biomass,0
4,Perennial adult susceptible biomass,0
5,Perennial adult susceptible biomass,0
6,Perennial adult susceptible biomass,0
7,Perennial adult susceptible biomass,0
8,Perennial adult susceptible biomass,0
9,Perennial adult susceptible biomass,0
10,Perennial adult susceptible biomass,0
11,Perennial adult susceptible biomass,0
12,Perennial adult susceptible biomass,0
13,Perennial adult susceptible biomass,0
14,Perennial adult susceptible biomass,0
15,Perennial adult susceptible biomass,0
16,Perennial adult susceptible biomass,0
17,Perennial adult susceptible biomass,0
