time,species,N
8,Perennial first-year,14167.464516757438
9,Perennial first-year,14176.281997194488
10,Perennial first-year,14167.766974227385
11,Perennial first-year,14163.460856625665
12,Perennial first-year,14161.717814775791
13,Perennial first-year,14161.040375929373
14,Perennial first-year,14160.779362892046
15,Perennial first-year,14160.678990540931
16,Perennial first-year,14160.64040956486
17,Perennial first-year,14160.625581432558
18,Perennial first-year,14160.619882569637
19,Perennial first-year,14160.617692353935
20,Perennial first-year,14160.616850600914
21,Perennial first-year,14160.61652709501
22,Perennial first-year,14160.616402763972
23,Perennial first-year,14160.616354980559
24,Perennial first-year,14160.61633661622
25,Perennial first-year,14160.61632955843
26,Perennial first-year,14160.61632684595
27,Perennial first-year,14160.616325803436
28,Perennial first-year,14160.616325402774
29,Perennial first-year,14160.616325248837
30,Perennial first-year,14160.616325189641
31,Perennial first-year,14160.616325166875
32,Perennial first-year,14160.616325158131
33,Perennial first-year,14160.61632515477
34,Perennial first-year,14160.616325153518
35,Perennial first-year,14160.616325153003
36,Perennial first-year,14160.61632515284
37,Perennial first-year,14160.61632515275
38,Perennial first-year,14160.616325152734
39,Perennial first-year,14160.616325152723
40,Perennial first-year,14160.616325152685
41,Perennial first-year,14160.616325152683
42,Perennial first-year,14160.616325152696
43,Perennial first-year,14160.616325152709
44,Perennial first-year,14160.616325152672
45,Perennial first-year,14160.616325152681
46,Perennial first-year,14160.616325152681
47,Perennial first-year,14160.616325152681
48,Perennial first-year,14160.616325152681
49,Perennial first-year,14160.616325152681
50,Perennial first-year,14160.616325152681
51,Perennial first-year,14160.616325152681
52,Perennial first-year,14160.616325152681
53,Perennial first-year,14160.616325152681
54,Perennial first-year,14160.616325152681
55,Perennial first-year,14160.616325152681
56,Perennial first-year,14160.616325152681
57,Perennial first-year,14160.616325152681
58,Perennial first-year,14160.616325152681
59,Perennial first-year,14160.616325152681
60,Perennial first-year,14160.616325152681
61,Perennial first-year,14160.616325152681
62,Perennial first-year,14160.616325152681
63,Perennial first-year,14160.616325152681
64,Perennial first-year,14160.616325152681
65,Perennial first-year,14160.616325152681
66,Perennial first-year,14160.616325152681
67,Perennial first-year,14160.616325152681
68,Perennial first-year,14160.616325152681
69,Perennial first-year,14160.616325152681
70,Perennial first-year,14160.616325152681
71,Perennial first-year,14160.616325152681
72,Perennial first-year,14160.616325152681
73,Perennial first-year,14160.616325152681
74,Perennial first-year,14160.616325152681
75,Perennial first-year,14160.616325152681
76,Perennial first-year,14160.616325152681
77,Perennial first-year,14160.616325152681
78,Perennial first-year,14160.616325152681
79,Perennial first-year,14160.616325152681
80,Perennial first-year,14160.616325152681
81,Perennial first-year,14160.616325152681
82,Perennial first-year,14160.616325152681
83,Perennial first-year,14160.616325152681
84,Perennial first-year,14160.616325152681
85,Perennial first-year,14160.616325152681
86,Perennial first-year,14160.616325152681
87,Perennial first-year,14160.616325152681
88,Perennial first-year,14160.616325152681
89,Perennial first-year,14160.616325152681
90,Perennial first-year,14160.616325152681
91,Perennial first-year,14160.616325152681
92,Perennial first-year,14160.616325152681
93,Perennial first-year,14160.616325152681
94,Perennial first-year,14160.616325152681
95,Perennial first-year,14160.616325152681
96,Perennial first-year,14160.616325152681
97,Perennial first-year,14160.616325152681
98,Perennial first-year,14160.616325152681
99,Perennial first-year,14160.616325152681
100,Perennial first-year,14160.616325152681
1,Perennial adult,0
2,Perennial adult,0.8883975371268688
3,Perennial adult,0.9159613478372645
4,Perennial adult,1.8615668005649781
5,Perennial adult,17.209733980308815
6,Perennial adult,218.70396212776117
7,Perennial adult,1048.0172898368216
8,Perennial adult,2045.5785509726538
9,Perennial adult,3009.588056559991
10,Perennial adult,3930.665577490519
11,Perennial adult,4814.571646692195
12,Perennial adult,5665.015148701294
13,Perennial adult,6484.174680121809
14,Perennial adult,7273.55674403711
15,Perennial adult,8034.3809378864635
16,Perennial adult,8767.73316116326
17,Perennial adult,9474.625651683979
18,Perennial adult,10156.020883006324
19,Perennial adult,10812.841523420628
20,Perennial adult,11445.975009148087
21,Perennial adult,12056.276020772393
22,Perennial adult,12644.568127926445
23,Perennial adult,13211.645089334306
24,Perennial adult,13758.271996310823
25,Perennial adult,14285.186332879292
26,Perennial adult,14793.098981461715
27,Perennial adult,15282.695186076646
28,Perennial adult,15754.635478409615
29,Perennial adult,16209.556569567965
30,Perennial adult,16648.07220932369
31,Perennial adult,17070.77401423426
32,Perennial adult,17478.23226584741
33,Perennial adult,17870.9966801009
34,Perennial adult,18249.597148968234
35,Perennial adult,18614.54445535614
36,Perennial adult,18966.330962220065
37,Perennial adult,19305.431276828287
38,Perennial adult,19632.30289107097
39,Perennial adult,19947.386798678268
40,Perennial adult,20251.108090180136
41,Perennial adult,20543.876526410564
42,Perennial adult,20826.087091330028
43,Perennial adult,21098.120524911916
44,Perennial adult,21360.343836811913
45,Perennial adult,21613.110801513343
46,Perennial adult,21856.762435616496
47,Perennial adult,22091.627457915834
48,Perennial adult,22318.022732885813
49,Perennial adult,22536.253698173645
50,Perennial adult,22746.61477667572
51,Perennial adult,22949.38977375366
52,Perennial adult,23144.85226012589
53,Perennial adult,23333.26594095128
54,Perennial adult,23514.885011602873
55,Perennial adult,23689.954500611562
56,Perennial adult,23858.710600242528
57,Perennial adult,24021.380985150332
58,Perennial adult,24178.185119542628
59,Perennial adult,24329.334553266857
60,Perennial adult,24475.033207219425
61,Perennial adult,24615.477648462394
62,Perennial adult,24750.857355418855
63,Perennial adult,24881.35497350479
64,Perennial adult,25007.14656154227
65,Perennial adult,25128.401829286482
66,Perennial adult,25245.284366386968
67,Perennial adult,25357.951863092065
68,Perennial adult,25466.55632299423
69,Perennial adult,25571.244268103317
70,Perennial adult,25672.156936524443
71,Perennial adult,25769.43047300719
72,Perennial adult,25863.196112623144
73,Perennial adult,25953.58035781967
74,Perennial adult,26040.705149088677
75,Perennial adult,26124.68802948076
76,Perennial adult,26205.64230318655
77,Perennial adult,26283.67718839929
78,Perennial adult,26358.897964664873
79,Perennial adult,26431.406114918074
80,Perennial adult,26501.29946239668
81,Perennial adult,26568.672302618175
82,Perennial adult,26633.61553059707
83,Perennial adult,26696.216763474487
84,Perennial adult,26756.56045872545
85,Perennial adult,26814.72802810338
86,Perennial adult,26870.79794747549
87,Perennial adult,26924.845862697257
88,Perennial adult,26976.944691668865
89,Perennial adult,27027.16472271124
90,Perennial adult,27075.573709394448
91,Perennial adult,27122.236961946353
92,Perennial adult,27167.217435364902
93,Perennial adult,27210.57581435287
94,Perennial adult,27252.37059518968
95,Perennial adult,27292.658164650747
96,Perennial adult,27331.492876080814
97,Perennial adult,27368.927122723908
98,Perennial adult,27405.011408408885
99,Perennial adult,27439.794415685865
100,Perennial adult,27473.323071505536
1,Litter,1790.0250339976606
2,Litter,1790.062918308441
3,Litter,1790.4901433901878
4,Litter,1797.3040708812578
5,Litter,1887.638632705617
6,Litter,2244.2751450445885
7,Litter,2494.040411130758
8,Litter,2596.6308116381965
9,Litter,2635.9794858146497
10,Litter,2651.062902288505
11,Litter,2656.8548853318534
12,Litter,2659.080354302878
13,Litter,2659.9355993933736
14,Litter,2660.264284383913
15,Litter,2660.3906051606805
16,Litter,2660.439153162959
17,Litter,2660.457811307948
18,Litter,2660.46498207706
19,Litter,2660.46773797466
20,Litter,2660.468797131894
21,Litter,2660.4692041913113
22,Litter,2660.4693606339647
23,Litter,2660.4694207586126
24,Litter,2660.46944386595
25,Litter,2660.4694527466536
26,Litter,2660.469456159721
27,Litter,2660.469457471441
28,Litter,2660.469457975565
29,Litter,2660.4694581693157
30,Litter,2660.4694582437783
31,Litter,2660.469458272395
32,Litter,2660.469458283392
33,Litter,2660.469458287619
34,Litter,2660.4694582892444
35,Litter,2660.469458289869
36,Litter,2660.46945829011
37,Litter,2660.469458290202
38,Litter,2660.4694582902375
39,Litter,2660.469458290252
40,Litter,2660.469458290255
41,Litter,2660.4694582902544
42,Litter,2660.4694582902544
43,Litter,2660.4694582902566
44,Litter,2660.469458290258
45,Litter,2660.46945829026
46,Litter,2660.4694582902603
47,Litter,2660.4694582902607
48,Litter,2660.469458290261
49,Litter,2660.469458290261
50,Litter,2660.469458290261
51,Litter,2660.469458290261
52,Litter,2660.469458290261
53,Litter,2660.469458290261
54,Litter,2660.469458290261
55,Litter,2660.469458290261
56,Litter,2660.469458290261
57,Litter,2660.469458290261
58,Litter,2660.469458290261
59,Litter,2660.469458290261
60,Litter,2660.469458290261
61,Litter,2660.469458290261
62,Litter,2660.469458290261
63,Litter,2660.469458290261
64,Litter,2660.469458290261
65,Litter,2660.469458290261
66,Litter,2660.469458290261
67,Litter,2660.469458290261
68,Litter,2660.469458290261
69,Litter,2660.469458290261
70,Litter,2660.469458290261
71,Litter,2660.469458290261
72,Litter,2660.469458290261
73,Litter,2660.469458290261
74,Litter,2660.469458290261
75,Litter,2660.469458290261
76,Litter,2660.469458290261
77,Litter,2660.469458290261
78,Litter,2660.469458290261
79,Litter,2660.469458290261
80,Litter,2660.469458290261
81,Litter,2660.469458290261
82,Litter,2660.469458290261
83,Litter,2660.469458290261
84,Litter,2660.469458290261
85,Litter,2660.469458290261
86,Litter,2660.469458290261
87,Litter,2660.469458290261
88,Litter,2660.469458290261
89,Litter,2660.469458290261
90,Litter,2660.469458290261
91,Litter,2660.469458290261
92,Litter,2660.469458290261
93,Litter,2660.469458290261
94,Litter,2660.469458290261
95,Litter,2660.469458290261
96,Litter,2660.469458290261
97,Litter,2660.469458290261
98,Litter,2660.469458290261
99,Litter,2660.469458290261
100,Litter,2660.469458290261
1,Annual biomass,825.3883773641867
2,Annual biomass,825.3883773641896
3,Annual biomass,825.2772793636927
4,Annual biomass,823.6303368606189
5,Annual biomass,800.86600380759
6,Annual biomass,688.719621277227
7,Annual biomass,619.1370465265362
8,Annual biomass,610.2373177482455
9,Annual biomass,609.9146958261297
10,Annual biomass,610.0872073063516
11,Annual biomass,610.1796299052755
12,Annual biomass,610.217415366568
13,Annual biomass,610.2321330039379
14,Annual biomass,610.2378063372138
15,Annual biomass,610.2399882291284
16,Annual biomass,610.2408269169999
17,Annual biomass,610.241149257413
18,Annual biomass,610.2412731417859
19,Annual biomass,610.2413207536417
20,Annual biomass,610.2413390520306
21,Annual biomass,610.2413460845421
22,Annual biomass,610.2413487873017
23,Annual biomass,610.2413498260373
24,Annual biomass,610.2413502252498
25,Annual biomass,610.2413503786762
26,Annual biomass,610.2413504376418
27,Annual biomass,610.2413504603014
28,Annual biomass,610.2413504690114
29,Annual biomass,610.2413504723594
30,Annual biomass,610.2413504736461
31,Annual biomass,610.2413504741409
32,Annual biomass,610.2413504743306
33,Annual biomass,610.2413504744043
34,Annual biomass,610.2413504744309
35,Annual biomass,610.2413504744428
36,Annual biomass,610.241350474446
37,Annual biomass,610.2413504744477
38,Annual biomass,610.2413504744483
39,Annual biomass,610.2413504744493
40,Annual biomass,610.2413504744487
41,Annual biomass,610.2413504744471
42,Annual biomass,610.2413504744466
43,Annual biomass,610.2413504744483
44,Annual biomass,610.2413504744504
45,Annual biomass,610.2413504744509
46,Annual biomass,610.2413504744509
47,Annual biomass,610.2413504744509
48,Annual biomass,610.2413504744509
49,Annual biomass,610.2413504744509
50,Annual biomass,610.2413504744509
51,Annual biomass,610.2413504744509
52,Annual biomass,610.2413504744509
53,Annual biomass,610.2413504744509
54,Annual biomass,610.2413504744509
55,Annual biomass,610.2413504744509
56,Annual biomass,610.2413504744509
57,Annual biomass,610.2413504744509
58,Annual biomass,610.2413504744509
59,Annual biomass,610.2413504744509
60,Annual biomass,610.2413504744509
61,Annual biomass,610.2413504744509
62,Annual biomass,610.2413504744509
63,Annual biomass,610.2413504744509
64,Annual biomass,610.2413504744509
65,Annual biomass,610.2413504744509
66,Annual biomass,610.2413504744509
67,Annual biomass,610.2413504744509
68,Annual biomass,610.2413504744509
69,Annual biomass,610.2413504744509
70,Annual biomass,610.2413504744509
71,Annual biomass,610.2413504744509
72,Annual biomass,610.2413504744509
73,Annual biomass,610.2413504744509
74,Annual biomass,610.2413504744509
75,Annual biomass,610.2413504744509
76,Annual biomass,610.2413504744509
77,Annual biomass,610.2413504744509
78,Annual biomass,610.2413504744509
79,Annual biomass,610.2413504744509
80,Annual biomass,610.2413504744509
81,Annual biomass,610.2413504744509
82,Annual biomass,610.2413504744509
83,Annual biomass,610.2413504744509
84,Annual biomass,610.2413504744509
85,Annual biomass,610.2413504744509
86,Annual biomass,610.2413504744509
87,Annual biomass,610.2413504744509
88,Annual biomass,610.2413504744509
89,Annual biomass,610.2413504744509
90,Annual biomass,610.2413504744509
91,Annual biomass,610.2413504744509
92,Annual biomass,610.2413504744509
93,Annual biomass,610.2413504744509
94,Annual biomass,610.2413504744509
95,Annual biomass,610.2413504744509
96,Annual biomass,610.2413504744509
97,Annual biomass,610.2413504744509
98,Annual biomass,610.2413504744509
99,Annual biomass,610.2413504744509
100,Annual biomass,610.2413504744509
1,Perennial first-year biomass,0
2,Perennial first-year biomass,0.033279342227324635
3,Perennial first-year biomass,0.0022307599738166824
4,Perennial first-year biomass,0.03616842659083856
5,Perennial first-year biomass,0.47509408731289837
6,Perennial first-year biomass,1.9382900065846278
7,Perennial first-year biomass,2.6686715364532514
8,Perennial first-year biomass,3.0877963131274555
9,Perennial first-year biomass,3.2137007204726595
10,Perennial first-year biomass,3.242736090141588
11,Perennial first-year biomass,3.2513929915374717
12,Perennial first-year biomass,3.2544771128826038
13,Perennial first-year biomass,3.255640474991968
14,Perennial first-year biomass,3.2560856211330456
15,Perennial first-year biomass,3.2562565228339073
16,Perennial first-year biomass,3.2563221875407544
17,Perennial first-year biomass,3.2563474223622806
18,Perennial first-year biomass,3.256357120524387
19,Perennial first-year biomass,3.256360847738439
20,Perennial first-year biomass,3.25636228019316
21,Perennial first-year biomass,3.256362830719408
22,Perennial first-year biomass,3.256363042299699
23,Perennial first-year biomass,3.2563631236150625
24,Perennial first-year biomass,3.256363154866507
25,Perennial first-year biomass,3.2563631668772017
26,Perennial first-year biomass,3.2563631714931685
27,Perennial first-year biomass,3.2563631732671925
28,Perennial first-year biomass,3.2563631739490324
29,Perennial first-year biomass,3.256363174211039
30,Perennial first-year biomass,3.2563631743117347
31,Perennial first-year biomass,3.2563631743504633
32,Perennial first-year biomass,3.256363174365367
33,Perennial first-year biomass,3.2563631743710646
34,Perennial first-year biomass,3.256363174373224
35,Perennial first-year biomass,3.256363174374103
36,Perennial first-year biomass,3.256363174374414
37,Perennial first-year biomass,3.256363174374521
38,Perennial first-year biomass,3.2563631743745796
39,Perennial first-year biomass,3.256363174374604
40,Perennial first-year biomass,3.256363174374617
41,Perennial first-year biomass,3.2563631743746213
42,Perennial first-year biomass,3.2563631743746226
43,Perennial first-year biomass,3.2563631743746204
44,Perennial first-year biomass,3.2563631743746204
45,Perennial first-year biomass,3.256363174374605
46,Perennial first-year biomass,3.256363174374606
47,Perennial first-year biomass,3.256363174374605
48,Perennial first-year biomass,3.256363174374605
49,Perennial first-year biomass,3.256363174374605
50,Perennial first-year biomass,3.256363174374605
51,Perennial first-year biomass,3.256363174374605
52,Perennial first-year biomass,3.256363174374605
53,Perennial first-year biomass,3.256363174374605
54,Perennial first-year biomass,3.256363174374605
55,Perennial first-year biomass,3.256363174374605
56,Perennial first-year biomass,3.256363174374605
57,Perennial first-year biomass,3.256363174374605
58,Perennial first-year biomass,3.256363174374605
59,Perennial first-year biomass,3.256363174374605
60,Perennial first-year biomass,3.256363174374605
61,Perennial first-year biomass,3.256363174374605
62,Perennial first-year biomass,3.256363174374605
63,Perennial first-year biomass,3.256363174374605
64,Perennial first-year biomass,3.256363174374605
65,Perennial first-year biomass,3.256363174374605
66,Perennial first-year biomass,3.256363174374605
67,Perennial first-year biomass,3.256363174374605
68,Perennial first-year biomass,3.256363174374605
69,Perennial first-year biomass,3.256363174374605
70,Perennial first-year biomass,3.256363174374605
71,Perennial first-year biomass,3.256363174374605
72,Perennial first-year biomass,3.256363174374605
73,Perennial first-year biomass,3.256363174374605
74,Perennial first-year biomass,3.256363174374605
75,Perennial first-year biomass,3.256363174374605
76,Perennial first-year biomass,3.256363174374605
77,Perennial first-year biomass,3.256363174374605
78,Perennial first-year biomass,3.256363174374605
79,Perennial first-year biomass,3.256363174374605
80,Perennial first-year biomass,3.256363174374605
81,Perennial first-year biomass,3.256363174374605
82,Perennial first-year biomass,3.256363174374605
83,Perennial first-year biomass,3.256363174374605
84,Perennial first-year biomass,3.256363174374605
85,Perennial first-year biomass,3.256363174374605
86,Perennial first-year biomass,3.256363174374605
87,Perennial first-year biomass,3.256363174374605
88,Perennial first-year biomass,3.256363174374605
89,Perennial first-year biomass,3.256363174374605
90,Perennial first-year biomass,3.256363174374605
91,Perennial first-year biomass,3.256363174374605
92,Perennial first-year biomass,3.256363174374605
93,Perennial first-year biomass,3.256363174374605
94,Perennial first-year biomass,3.256363174374605
95,Perennial first-year biomass,3.256363174374605
96,Perennial first-year biomass,3.256363174374605
97,Perennial first-year biomass,3.256363174374605
98,Perennial first-year biomass,3.256363174374605
99,Perennial first-year biomass,3.256363174374605
100,Perennial first-year biomass,3.256363174374605
1,Perennial adult biomass,0
2,Perennial adult biomass,0
3,Perennial adult biomass,0.5287726935870967
4,Perennial adult biomass,8.342879568669506
5,Perennial adult biomass,111.94057637768736
6,Perennial adult biomass,503.22088975416517
7,Perennial adult biomass,644.0102962193486
8,Perennial adult biomass,654.1637656029351
9,Perennial adult biomass,653.8493725176554
10,Perennial adult biomass,653.4106199622523
11,Perennial adult biomass,653.2167634304001
12,Perennial adult biomass,653.1401577623207
13,Perennial adult biomass,653.1105358819651
14,Perennial adult biomass,653.0991355396804
15,Perennial adult biomass,653.0947526537149
16,Perennial adult biomass,653.0930680647778
17,Perennial adult biomass,653.0924206224333
18,Perennial adult biomass,653.092171793249
19,Perennial adult biomass,653.092076162056
20,Perennial adult biomass,653.0920394086793
21,Perennial adult biomass,653.092025283475
22,Perennial adult biomass,653.0920198548222
23,Perennial adult biomass,653.0920177684601
24,Perennial adult biomass,653.0920169666198
25,Perennial adult biomass,653.0920166584565
26,Perennial adult biomass,653.0920165400217
27,Perennial adult biomass,653.0920164945024
28,Perennial adult biomass,653.0920164770084
29,Perennial adult biomass,653.0920164702873
30,Perennial adult biomass,653.0920164677025
31,Perennial adult biomass,653.0920164667083
32,Perennial adult biomass,653.0920164663265
33,Perennial adult biomass,653.0920164661798
34,Perennial adult biomass,653.0920164661253
35,Perennial adult biomass,653.0920164661027
36,Perennial adult biomass,653.0920164660957
37,Perennial adult biomass,653.0920164660916
38,Perennial adult biomass,653.0920164660911
39,Perennial adult biomass,653.0920164660905
40,Perennial adult biomass,653.0920164660887
41,Perennial adult biomass,653.0920164660887
42,Perennial adult biomass,653.0920164660893
43,Perennial adult biomass,653.09201646609
44,Perennial adult biomass,653.0920164660881
45,Perennial adult biomass,653.0920164660887
46,Perennial adult biomass,653.0920164660887
47,Perennial adult biomass,653.0920164660887
48,Perennial adult biomass,653.0920164660887
49,Perennial adult biomass,653.0920164660887
50,Perennial adult biomass,653.0920164660887
51,Perennial adult biomass,653.0920164660887
52,Perennial adult biomass,653.0920164660887
53,Perennial adult biomass,653.0920164660887
54,Perennial adult biomass,653.0920164660887
55,Perennial adult biomass,653.0920164660887
56,Perennial adult biomass,653.0920164660887
57,Perennial adult biomass,653.0920164660887
58,Perennial adult biomass,653.0920164660887
59,Perennial adult biomass,653.0920164660887
60,Perennial adult biomass,653.0920164660887
61,Perennial adult biomass,653.0920164660887
62,Perennial adult biomass,653.0920164660887
63,Perennial adult biomass,653.0920164660887
64,Perennial adult biomass,653.0920164660887
65,Perennial adult biomass,653.0920164660887
66,Perennial adult biomass,653.0920164660887
67,Perennial adult biomass,653.0920164660887
68,Perennial adult biomass,653.0920164660887
69,Perennial adult biomass,653.0920164660887
70,Perennial adult biomass,653.0920164660887
71,Perennial adult biomass,653.0920164660887
72,Perennial adult biomass,653.0920164660887
73,Perennial adult biomass,653.0920164660887
74,Perennial adult biomass,653.0920164660887
75,Perennial adult biomass,653.0920164660887
76,Perennial adult biomass,653.0920164660887
77,Perennial adult biomass,653.0920164660887
78,Perennial adult biomass,653.0920164660887
79,Perennial adult biomass,653.0920164660887
80,Perennial adult biomass,653.0920164660887
81,Perennial adult biomass,653.0920164660887
82,Perennial adult biomass,653.0920164660887
83,Perennial adult biomass,653.0920164660887
84,Perennial adult biomass,653.0920164660887
85,Perennial adult biomass,653.0920164660887
86,Perennial adult biomass,653.0920164660887
87,Perennial adult biomass,653.0920164660887
88,Perennial adult biomass,653.0920164660887
89,Perennial adult biomass,653.0920164660887
90,Perennial adult biomass,653.0920164660887
91,Perennial adult biomass,653.0920164660887
92,Perennial adult biomass,653.0920164660887
93,Perennial adult biomass,653.0920164660887
94,Perennial adult biomass,653.0920164660887
95,Perennial adult biomass,653.0920164660887
96,Perennial adult biomass,653.0920164660887
97,Perennial adult biomass,653.0920164660887
98,Perennial adult biomass,653.0920164660887
99,Perennial adult biomass,653.0920164660887
100,Perennial adult biomass,653.0920164660887
1,Annual susceptible biomass,825.3883773641867
2,Annual susceptible biomass,825.3883773641867
3,Annual susceptible biomass,825.3883773641896
4,Annual susceptible biomass,825.2772793636927
5,Annual susceptible biomass,823.6303368606189
6,Annual susceptible biomass,800.86600380759
7,Annual susceptible biomass,688.719621277227
8,Annual susceptible biomass,619.1370465265362
9,Annual susceptible biomass,610.2373177482455
10,Annual susceptible biomass,609.9146958261297
11,Annual susceptible biomass,610.0872073063516
12,Annual susceptible biomass,610.1796299052755
13,Annual susceptible biomass,610.217415366568
14,Annual susceptible biomass,610.2321330039379
15,Annual susceptible biomass,610.2378063372138
16,Annual susceptible biomass,610.2399882291284
17,Annual susceptible biomass,610.2408269169999
18,Annual susceptible biomass,610.241149257413
19,Annual susceptible biomass,610.2412731417859
20,Annual susceptible biomass,610.2413207536417
21,Annual susceptible biomass,610.2413390520306
22,Annual susceptible biomass,610.2413460845421
23,Annual susceptible biomass,610.2413487873017
24,Annual susceptible biomass,610.2413498260373
25,Annual susceptible biomass,610.2413502252498
26,Annual susceptible biomass,610.2413503786762
27,Annual susceptible biomass,610.2413504376418
28,Annual susceptible biomass,610.2413504603014
29,Annual susceptible biomass,610.2413504690114
30,Annual susceptible biomass,610.2413504723594
31,Annual susceptible biomass,610.2413504736461
32,Annual susceptible biomass,610.2413504741409
33,Annual susceptible biomass,610.2413504743306
34,Annual susceptible biomass,610.2413504744043
35,Annual susceptible biomass,610.2413504744309
36,Annual susceptible biomass,610.2413504744428
37,Annual susceptible biomass,610.241350474446
38,Annual susceptible biomass,610.2413504744477
39,Annual susceptible biomass,610.2413504744483
40,Annual susceptible biomass,610.2413504744493
41,Annual susceptible biomass,610.2413504744487
42,Annual susceptible biomass,610.2413504744471
43,Annual susceptible biomass,610.2413504744466
44,Annual susceptible biomass,610.2413504744483
45,Annual susceptible biomass,610.2413504744504
46,Annual susceptible biomass,610.2413504744509
47,Annual susceptible biomass,610.2413504744509
48,Annual susceptible biomass,610.2413504744509
49,Annual susceptible biomass,610.2413504744509
50,Annual susceptible biomass,610.2413504744509
51,Annual susceptible biomass,610.2413504744509
52,Annual susceptible biomass,610.2413504744509
53,Annual susceptible biomass,610.2413504744509
54,Annual susceptible biomass,610.2413504744509
55,Annual susceptible biomass,610.2413504744509
56,Annual susceptible biomass,610.2413504744509
57,Annual susceptible biomass,610.2413504744509
58,Annual susceptible biomass,610.2413504744509
59,Annual susceptible biomass,610.2413504744509
60,Annual susceptible biomass,610.2413504744509
61,Annual susceptible biomass,610.2413504744509
62,Annual susceptible biomass,610.2413504744509
63,Annual susceptible biomass,610.2413504744509
64,Annual susceptible biomass,610.2413504744509
65,Annual susceptible biomass,610.2413504744509
66,Annual susceptible biomass,610.2413504744509
67,Annual susceptible biomass,610.2413504744509
68,Annual susceptible biomass,610.2413504744509
69,Annual susceptible biomass,610.2413504744509
70,Annual susceptible biomass,610.2413504744509
71,Annual susceptible biomass,610.2413504744509
72,Annual susceptible biomass,610.2413504744509
73,Annual susceptible biomass,610.2413504744509
74,Annual susceptible biomass,610.2413504744509
75,Annual susceptible biomass,610.2413504744509
76,Annual susceptible biomass,610.2413504744509
77,Annual susceptible biomass,610.2413504744509
78,Annual susceptible biomass,610.2413504744509
79,Annual susceptible biomass,610.2413504744509
80,Annual susceptible biomass,610.2413504744509
81,Annual susceptible biomass,610.2413504744509
82,Annual susceptible biomass,610.2413504744509
83,Annual susceptible biomass,610.2413504744509
84,Annual susceptible biomass,610.2413504744509
85,Annual susceptible biomass,610.2413504744509
86,Annual susceptible biomass,610.2413504744509
87,Annual susceptible biomass,610.2413504744509
88,Annual susceptible biomass,610.2413504744509
89,Annual susceptible biomass,610.2413504744509
