time,species,N,alpha_AA,alpha_PP
31,Perennial first-year,5630.679317920113,0.00114841054018751,0.0013363588551045
32,Perennial first-year,5630.679317921226,0.00114841054018751,0.0013363588551045
33,Perennial first-year,5630.679317921496,0.00114841054018751,0.0013363588551045
34,Perennial first-year,5630.679317921585,0.00114841054018751,0.0013363588551045
35,Perennial first-year,5630.6793179216165,0.00114841054018751,0.0013363588551045
36,Perennial first-year,5630.679317921627,0.00114841054018751,0.0013363588551045
37,Perennial first-year,5630.679317921584,0.00114841054018751,0.0013363588551045
38,Perennial first-year,5630.679317921548,0.00114841054018751,0.0013363588551045
39,Perennial first-year,5630.679317921592,0.00114841054018751,0.0013363588551045
40,Perennial first-year,5630.679317921598,0.00114841054018751,0.0013363588551045
41,Perennial first-year,5630.679317921559,0.00114841054018751,0.0013363588551045
42,Perennial first-year,5630.679317921555,0.00114841054018751,0.0013363588551045
43,Perennial first-year,5630.679317921611,0.00114841054018751,0.0013363588551045
44,Perennial first-year,5630.679317921556,0.00114841054018751,0.0013363588551045
45,Perennial first-year,5630.679317921579,0.00114841054018751,0.0013363588551045
46,Perennial first-year,5630.679317921571,0.00114841054018751,0.0013363588551045
47,Perennial first-year,5630.679317921547,0.00114841054018751,0.0013363588551045
48,Perennial first-year,5630.679317921582,0.00114841054018751,0.0013363588551045
49,Perennial first-year,5630.679317921557,0.00114841054018751,0.0013363588551045
50,Perennial first-year,5630.679317921577,0.00114841054018751,0.0013363588551045
1,Perennial adult,28709.44835237306,0.00114841054018751,0.0013363588551045
2,Perennial adult,28697.19050522951,0.00114841054018751,0.0013363588551045
3,Perennial adult,28685.357826153755,0.00114841054018751,0.0013363588551045
4,Perennial adult,28673.858088695797,0.00114841054018751,0.0013363588551045
5,Perennial adult,28334.634377045975,0.00114841054018751,0.0013363588551045
6,Perennial adult,27451.372116398757,0.00114841054018751,0.0013363588551045
7,Perennial adult,26512.569446106158,0.00114841054018751,0.0013363588551045
8,Perennial adult,25601.318819420383,0.00114841054018751,0.0013363588551045
9,Perennial adult,24733.977205834133,0.00114841054018751,0.0013363588551045
10,Perennial adult,23912.45234840256,0.00114841054018751,0.0013363588551045
11,Perennial adult,23135.1641577607,0.00114841054018751,0.0013363588551045
12,Perennial adult,22399.825269418714,0.00114841054018751,0.0013363588551045
13,Perennial adult,21704.132657436567,0.00114841054018751,0.0013363588551045
14,Perennial adult,21045.9092495769,0.00114841054018751,0.0013363588551045
15,Perennial adult,20423.11409187619,0.00114841054018751,0.0013363588551045
16,Perennial adult,19833.82915270721,0.00114841054018751,0.0013363588551045
17,Perennial adult,19276.246425113033,0.00114841054018751,0.0013363588551045
18,Perennial adult,18748.658322407122,0.00114841054018751,0.0013363588551045
19,Perennial adult,18249.450474539597,0.00114841054018751,0.0013363588551045
20,Perennial adult,17777.095910642955,0.00114841054018751,0.0013363588551045
21,Perennial adult,17330.150019777924,0.00114841054018751,0.0013363588551045
22,Perennial adult,16907.245984209385,0.00114841054018751,0.0013363588551045
23,Perennial adult,16507.09054140837,0.00114841054018751,0.0013363588551045
24,Perennial adult,16128.460007064328,0.00114841054018751,0.0013363588551045
25,Perennial adult,15770.196524794132,0.00114841054018751,0.0013363588551045
26,Perennial adult,15431.204522400347,0.00114841054018751,0.0013363588551045
27,Perennial adult,15110.447360529573,0.00114841054018751,0.0013363588551045
28,Perennial adult,14806.944162246973,0.00114841054018751,0.0013363588551045
29,Perennial adult,14519.766813380349,0.00114841054018751,0.0013363588551045
30,Perennial adult,14248.03712429918,0.00114841054018751,0.0013363588551045
31,Perennial adult,13990.924144392424,0.00114841054018751,0.0013363588551045
32,Perennial adult,13747.641621013248,0.00114841054018751,0.0013363588551045
33,Perennial adult,13517.445595113493,0.00114841054018751,0.0013363588551045
34,Perennial adult,13299.632126213148,0.00114841054018751,0.0013363588551045
35,Perennial adult,13093.535139747095,0.00114841054018751,0.0013363588551045
36,Perennial adult,12898.524390206063,0.00114841054018751,0.0013363588551045
37,Perennial adult,12714.00353384304,0.00114841054018751,0.0013363588551045
38,Perennial adult,12539.40830505141,0.00114841054018751,0.0013363588551045
39,Perennial adult,12374.204790838201,0.00114841054018751,0.0013363588551045
40,Perennial adult,12217.887798115771,0.00114841054018751,0.0013363588551045
41,Perennial adult,12069.97930881905,0.00114841054018751,0.0013363588551045
42,Perennial adult,11930.027018124174,0.00114841054018751,0.0013363588551045
43,Perennial adult,11797.6029512983,0.00114841054018751,0.0013363588551045
44,Perennial adult,11672.302154950958,0.00114841054018751,0.0013363588551045
45,Perennial adult,11553.741458684743,0.00114841054018751,0.0013363588551045
46,Perennial adult,11441.558303358555,0.00114841054018751,0.0013363588551045
47,Perennial adult,11335.409632380093,0.00114841054018751,0.0013363588551045
48,Perennial adult,11234.970842637265,0.00114841054018751,0.0013363588551045
49,Perennial adult,11139.934791860424,0.00114841054018751,0.0013363588551045
50,Perennial adult,11050.010859379905,0.00114841054018751,0.0013363588551045
1,Litter,2660.469458290261,0.00114841054018751,0.0013363588551045
2,Litter,2660.482729487427,0.00114841054018751,0.0013363588551045
3,Litter,2660.559282088446,0.00114841054018751,0.0013363588551045
4,Litter,2661.0005135472265,0.00114841054018751,0.0013363588551045
5,Litter,2580.125030713958,0.00114841054018751,0.0013363588551045
6,Litter,2487.162004935648,0.00114841054018751,0.0013363588551045
7,Litter,2430.384731365277,0.00114841054018751,0.0013363588551045
8,Litter,2402.135878783419,0.00114841054018751,0.0013363588551045
9,Litter,2389.4239210544433,0.00114841054018751,0.0013363588551045
10,Litter,2384.042472171057,0.00114841054018751,0.0013363588551045
11,Litter,2381.8593265836357,0.00114841054018751,0.0013363588551045
12,Litter,2381.0020623897153,0.00114841054018751,0.0013363588551045
13,Litter,2380.67429621443,0.00114841054018751,0.0013363588551045
14,Litter,2380.551834053854,0.00114841054018751,0.0013363588551045
15,Litter,2380.5070245038187,0.00114841054018751,0.0013363588551045
16,Litter,2380.490948846713,0.00114841054018751,0.0013363588551045
17,Litter,2380.485292478587,0.00114841054018751,0.0013363588551045
18,Litter,2380.483341355597,0.00114841054018751,0.0013363588551045
19,Litter,2380.482682407329,0.00114841054018751,0.0013363588551045
20,Litter,2380.482465029341,0.00114841054018751,0.0013363588551045
21,Litter,2380.482395256422,0.00114841054018751,0.0013363588551045
22,Litter,2380.4823736045187,0.00114841054018751,0.0013363588551045
23,Litter,2380.482367178771,0.00114841054018751,0.0013363588551045
24,Litter,2380.482365391422,0.00114841054018751,0.0013363588551045
25,Litter,2380.4823649453097,0.00114841054018751,0.0013363588551045
26,Litter,2380.4823648571987,0.00114841054018751,0.0013363588551045
27,Litter,2380.482364851584,0.00114841054018751,0.0013363588551045
28,Litter,2380.4823648587835,0.00114841054018751,0.0013363588551045
29,Litter,2380.4823648645647,0.00114841054018751,0.0013363588551045
30,Litter,2380.4823648677298,0.00114841054018751,0.0013363588551045
31,Litter,2380.4823648692295,0.00114841054018751,0.0013363588551045
32,Litter,2380.482364869884,0.00114841054018751,0.0013363588551045
33,Litter,2380.4823648701586,0.00114841054018751,0.0013363588551045
34,Litter,2380.482364870268,0.00114841054018751,0.0013363588551045
35,Litter,2380.4823648703104,0.00114841054018751,0.0013363588551045
36,Litter,2380.4823648703273,0.00114841054018751,0.0013363588551045
37,Litter,2380.4823648703336,0.00114841054018751,0.0013363588551045
38,Litter,2380.482364870336,0.00114841054018751,0.0013363588551045
39,Litter,2380.482364870335,0.00114841054018751,0.0013363588551045
40,Litter,2380.4823648703355,0.00114841054018751,0.0013363588551045
41,Litter,2380.4823648703373,0.00114841054018751,0.0013363588551045
42,Litter,2380.482364870336,0.00114841054018751,0.0013363588551045
43,Litter,2380.4823648703355,0.00114841054018751,0.0013363588551045
44,Litter,2380.4823648703377,0.00114841054018751,0.0013363588551045
45,Litter,2380.4823648703373,0.00114841054018751,0.0013363588551045
46,Litter,2380.482364870335,0.00114841054018751,0.0013363588551045
47,Litter,2380.482364870336,0.00114841054018751,0.0013363588551045
48,Litter,2380.4823648703355,0.00114841054018751,0.0013363588551045
49,Litter,2380.482364870335,0.00114841054018751,0.0013363588551045
50,Litter,2380.4823648703345,0.00114841054018751,0.0013363588551045
1,Annual biomass,610.2413504744509,0.00114841054018751,0.0013363588551045
2,Annual biomass,610.2388269055408,0.00114841054018751,0.0013363588551045
3,Annual biomass,610.2256595515722,0.00114841054018751,0.0013363588551045
4,Annual biomass,610.1525094934665,0.00114841054018751,0.0013363588551045
5,Annual biomass,817.822435603273,0.00114841054018751,0.0013363588551045
6,Annual biomass,820.4196765350719,0.00114841054018751,0.0013363588551045
7,Annual biomass,820.592607389782,0.00114841054018751,0.0013363588551045
8,Annual biomass,820.6910027609017,0.00114841054018751,0.0013363588551045
9,Annual biomass,820.7396188993961,0.00114841054018751,0.0013363588551045
10,Annual biomass,820.7610581829888,0.00114841054018751,0.0013363588551045
11,Annual biomass,820.7699722732563,0.00114841054018751,0.0013363588551045
12,Annual biomass,820.7735372373173,0.00114841054018751,0.0013363588551045
13,Annual biomass,820.7749209097778,0.00114841054018751,0.0013363588551045
14,Annual biomass,820.7754447075952,0.00114841054018751,0.0013363588551045
15,Annual biomass,820.7756386768061,0.00114841054018751,0.0013363588551045
16,Annual biomass,820.7757090627423,0.00114841054018751,0.0013363588551045
17,Annual biomass,820.7757341103583,0.00114841054018751,0.0013363588551045
18,Annual biomass,820.7757428516869,0.00114841054018751,0.0013363588551045
19,Annual biomass,820.7757458410641,0.00114841054018751,0.0013363588551045
20,Annual biomass,820.7757468411655,0.00114841054018751,0.0013363588551045
21,Annual biomass,820.7757471675221,0.00114841054018751,0.0013363588551045
22,Annual biomass,820.7757472709126,0.00114841054018751,0.0013363588551045
23,Annual biomass,820.7757473024526,0.00114841054018751,0.0013363588551045
24,Annual biomass,820.7757473115935,0.00114841054018751,0.0013363588551045
25,Annual biomass,820.7757473140414,0.00114841054018751,0.0013363588551045
26,Annual biomass,820.7757473146115,0.00114841054018751,0.0013363588551045
27,Annual biomass,820.7757473147026,0.00114841054018751,0.0013363588551045
28,Annual biomass,820.7757473146968,0.00114841054018751,0.0013363588551045
29,Annual biomass,820.7757473146771,0.00114841054018751,0.0013363588551045
30,Annual biomass,820.7757473146669,0.00114841054018751,0.0013363588551045
31,Annual biomass,820.7757473146626,0.00114841054018751,0.0013363588551045
32,Annual biomass,820.7757473146567,0.00114841054018751,0.0013363588551045
33,Annual biomass,820.7757473146575,0.00114841054018751,0.0013363588551045
34,Annual biomass,820.7757473146553,0.00114841054018751,0.0013363588551045
35,Annual biomass,820.775747314653,0.00114841054018751,0.0013363588551045
36,Annual biomass,820.775747314653,0.00114841054018751,0.0013363588551045
37,Annual biomass,820.7757473146545,0.00114841054018751,0.0013363588551045
38,Annual biomass,820.775747314656,0.00114841054018751,0.0013363588551045
39,Annual biomass,820.775747314653,0.00114841054018751,0.0013363588551045
40,Annual biomass,820.775747314653,0.00114841054018751,0.0013363588551045
41,Annual biomass,820.775747314656,0.00114841054018751,0.0013363588551045
42,Annual biomass,820.7757473146545,0.00114841054018751,0.0013363588551045
43,Annual biomass,820.7757473146523,0.00114841054018751,0.0013363588551045
44,Annual biomass,820.775747314656,0.00114841054018751,0.0013363588551045
45,Annual biomass,820.7757473146545,0.00114841054018751,0.0013363588551045
46,Annual biomass,820.775747314653,0.00114841054018751,0.0013363588551045
47,Annual biomass,820.7757473146553,0.00114841054018751,0.0013363588551045
48,Annual biomass,820.7757473146538,0.00114841054018751,0.0013363588551045
49,Annual biomass,820.7757473146538,0.00114841054018751,0.0013363588551045
50,Annual biomass,820.775747314653,0.00114841054018751,0.0013363588551045
1,Perennial first-year biomass,3.256363174374605,0.00114841054018751,0.0013363588551045
2,Perennial first-year biomass,3.2562596298935946,0.00114841054018751,0.0013363588551045
3,Perennial first-year biomass,3.2557308666304583,0.00114841054018751,0.0013363588551045
4,Perennial first-year biomass,3.253186313139993,0.00114841054018751,0.0013363588551045
5,Perennial first-year biomass,29.332394163289237,0.00114841054018751,0.0013363588551045
6,Perennial first-year biomass,24.851376985983574,0.00114841054018751,0.0013363588551045
7,Perennial first-year biomass,23.396063159675155,0.00114841054018751,0.0013363588551045
8,Perennial first-year biomass,23.03371081056327,0.00114841054018751,0.0013363588551045
9,Perennial first-year biomass,22.937218754649955,0.00114841054018751,0.0013363588551045
10,Perennial first-year biomass,22.913212940568236,0.00114841054018751,0.0013363588551045
11,Perennial first-year biomass,22.90835066906966,0.00114841054018751,0.0013363588551045
12,Perennial first-year biomass,22.907950673133374,0.00114841054018751,0.0013363588551045
13,Perennial first-year biomass,22.90828359921218,0.00114841054018751,0.0013363588551045
14,Perennial first-year biomass,22.908568852997156,0.00114841054018751,0.0013363588551045
15,Perennial first-year biomass,22.90872774147947,0.00114841054018751,0.0013363588551045
16,Perennial first-year biomass,22.908803606008487,0.00114841054018751,0.0013363588551045
17,Perennial first-year biomass,22.90883695644317,0.00114841054018751,0.0013363588551045
18,Perennial first-year biomass,22.908850855747378,0.00114841054018751,0.0013363588551045
19,Perennial first-year biomass,22.908856429121318,0.00114841054018751,0.0013363588551045
20,Perennial first-year biomass,22.908858597300803,0.00114841054018751,0.0013363588551045
21,Perennial first-year biomass,22.908859419734352,0.00114841054018751,0.0013363588551045
22,Perennial first-year biomass,22.908859724850885,0.00114841054018751,0.0013363588551045
23,Perennial first-year biomass,22.908859835761405,0.00114841054018751,0.0013363588551045
24,Perennial first-year biomass,22.908859875297136,0.00114841054018751,0.0013363588551045
25,Perennial first-year biomass,22.908859889118908,0.00114841054018751,0.0013363588551045
26,Perennial first-year biomass,22.908859893854363,0.00114841054018751,0.0013363588551045
27,Perennial first-year biomass,22.908859895441633,0.00114841054018751,0.0013363588551045
28,Perennial first-year biomass,22.90885989596074,0.00114841054018751,0.0013363588551045
29,Perennial first-year biomass,22.908859896125886,0.00114841054018751,0.0013363588551045
30,Perennial first-year biomass,22.908859896176136,0.00114841054018751,0.0013363588551045
31,Perennial first-year biomass,22.908859896190815,0.00114841054018751,0.0013363588551045
32,Perennial first-year biomass,22.908859896194937,0.00114841054018751,0.0013363588551045
33,Perennial first-year biomass,22.908859896195953,0.00114841054018751,0.0013363588551045
34,Perennial first-year biomass,22.908859896196514,0.00114841054018751,0.0013363588551045
35,Perennial first-year biomass,22.908859896196635,0.00114841054018751,0.0013363588551045
36,Perennial first-year biomass,22.908859896196542,0.00114841054018751,0.0013363588551045
37,Perennial first-year biomass,22.90885989619645,0.00114841054018751,0.0013363588551045
38,Perennial first-year biomass,22.908859896196187,0.00114841054018751,0.0013363588551045
39,Perennial first-year biomass,22.908859896196514,0.00114841054018751,0.0013363588551045
40,Perennial first-year biomass,22.908859896196613,0.00114841054018751,0.0013363588551045
41,Perennial first-year biomass,22.90885989619635,0.00114841054018751,0.0013363588551045
42,Perennial first-year biomass,22.908859896196443,0.00114841054018751,0.0013363588551045
43,Perennial first-year biomass,22.908859896196596,0.00114841054018751,0.0013363588551045
44,Perennial first-year biomass,22.90885989619628,0.00114841054018751,0.0013363588551045
45,Perennial first-year biomass,22.908859896196574,0.00114841054018751,0.0013363588551045
46,Perennial first-year biomass,22.908859896196603,0.00114841054018751,0.0013363588551045
47,Perennial first-year biomass,22.908859896196166,0.00114841054018751,0.0013363588551045
48,Perennial first-year biomass,22.908859896196525,0.00114841054018751,0.0013363588551045
49,Perennial first-year biomass,22.908859896196187,0.00114841054018751,0.0013363588551045
50,Perennial first-year biomass,22.90885989619636,0.00114841054018751,0.0013363588551045
1,Perennial adult biomass,653.0920164660887,0.00114841054018751,0.0013363588551045
2,Perennial adult biomass,653.0827409060541,0.00114841054018751,0.0013363588551045
3,Perennial adult biomass,653.031981380791,0.00114841054018751,0.0013363588551045
4,Perennial adult biomass,652.7591430841267,0.00114841054018751,0.0013363588551045
5,Perennial adult biomass,347.49910015837634,0.00114841054018751,0.0013363588551045
6,Perennial adult biomass,294.0282793341803,0.00114841054018751,0.0013363588551045
7,Perennial adult biomass,279.8287536157573,0.00114841054018751,0.0013363588551045
8,Perennial adult biomass,275.7586024941395,0.00114841054018751,0.0013363588551045
9,Perennial adult biomass,274.6443518625005,0.00114841054018751,0.0013363588551045
10,Perennial adult biomass,274.3706821430303,0.00114841054018751,0.0013363588551045
11,Perennial adult biomass,274.31869539282025,0.00114841054018751,0.0013363588551045
12,Perennial adult biomass,274.3167092721082,0.00114841054018751,0.0013363588551045
13,Perennial adult biomass,274.32189376874203,0.00114841054018751,0.0013363588551045
14,Perennial adult biomass,274.3257994115331,0.00114841054018751,0.0013363588551045
15,Perennial adult biomass,274.3278956082795,0.00114841054018751,0.0013363588551045
16,Perennial adult biomass,274.328878455884,0.00114841054018751,0.0013363588551045
17,Perennial adult biomass,274.3293057408893,0.00114841054018751,0.0013363588551045
18,Perennial adult biomass,274.3294824418911,0.00114841054018751,0.0013363588551045
19,Perennial adult biomass,274.3295528776906,0.00114841054018751,0.0013363588551045
20,Perennial adult biomass,274.3295801469277,0.00114841054018751,0.0013363588551045
21,Perennial adult biomass,274.3295904477226,0.00114841054018751,0.0013363588551045
22,Perennial adult biomass,274.329594254896,0.00114841054018751,0.0013363588551045
23,Perennial adult biomass,274.32959563391603,0.00114841054018751,0.0013363588551045
24,Perennial adult biomass,274.3295961237863,0.00114841054018751,0.0013363588551045
25,Perennial adult biomass,274.3295962944374,0.00114841054018751,0.0013363588551045
26,Perennial adult biomass,274.3295963526835,0.00114841054018751,0.0013363588551045
27,Perennial adult biomass,274.32959637213,0.00114841054018751,0.0013363588551045
28,Perennial adult biomass,274.32959637845744,0.00114841054018751,0.0013363588551045
29,Perennial adult biomass,274.3295963804561,0.00114841054018751,0.0013363588551045
30,Perennial adult biomass,274.3295963810633,0.00114841054018751,0.0013363588551045
31,Perennial adult biomass,274.329596381239,0.00114841054018751,0.0013363588551045
32,Perennial adult biomass,274.3295963812875,0.00114841054018751,0.0013363588551045
33,Perennial adult biomass,274.3295963812989,0.00114841054018751,0.0013363588551045
34,Perennial adult biomass,274.32959638130285,0.00114841054018751,0.0013363588551045
35,Perennial adult biomass,274.32959638130427,0.00114841054018751,0.0013363588551045
36,Perennial adult biomass,274.3295963813048,0.00114841054018751,0.0013363588551045
37,Perennial adult biomass,274.32959638130257,0.00114841054018751,0.0013363588551045
38,Perennial adult biomass,274.32959638130086,0.00114841054018751,0.0013363588551045
39,Perennial adult biomass,274.3295963813031,0.00114841054018751,0.0013363588551045
40,Perennial adult biomass,274.3295963813033,0.00114841054018751,0.0013363588551045
41,Perennial adult biomass,274.32959638130137,0.00114841054018751,0.0013363588551045
42,Perennial adult biomass,274.32959638130114,0.00114841054018751,0.0013363588551045
43,Perennial adult biomass,274.32959638130404,0.00114841054018751,0.0013363588551045
44,Perennial adult biomass,274.32959638130114,0.00114841054018751,0.0013363588551045
45,Perennial adult biomass,274.32959638130234,0.00114841054018751,0.0013363588551045
46,Perennial adult biomass,274.3295963813019,0.00114841054018751,0.0013363588551045
47,Perennial adult biomass,274.32959638130086,0.00114841054018751,0.0013363588551045
48,Perennial adult biomass,274.32959638130257,0.00114841054018751,0.0013363588551045
49,Perennial adult biomass,274.32959638130137,0.00114841054018751,0.0013363588551045
50,Perennial adult biomass,274.32959638130234,0.00114841054018751,0.0013363588551045
1,Annual susceptible biomass,610.2413504744509,0.00114841054018751,0.0013363588551045
2,Annual susceptible biomass,610.2413504744509,0.00114841054018751,0.0013363588551045
3,Annual susceptible biomass,608.0785662413789,0.00114841054018751,0.0013363588551045
4,Annual susceptible biomass,596.4631755359337,0.00114841054018751,0.0013363588551045
5,Annual susceptible biomass,534.7571310943262,0.00114841054018751,0.0013363588551045
6,Annual susceptible biomass,345.43947562964263,0.00114841054018751,0.0013363588551045
7,Annual susceptible biomass,157.93044864449882,0.00114841054018751,0.0013363588551045
8,Annual susceptible biomass,139.91089860151305,0.00114841054018751,0.0013363588551045
9,Annual susceptible biomass,138.0484635257434,0.00114841054018751,0.0013363588551045
10,Annual susceptible biomass,137.24335428342,0.00114841054018751,0.0013363588551045
11,Annual susceptible biomass,136.7748449651109,0.00114841054018751,0.0013363588551045
12,Annual susceptible biomass,136.53720119462798,0.00114841054018751,0.0013363588551045
13,Annual susceptible biomass,136.42844270982164,0.00114841054018751,0.0013363588551045
14,Annual susceptible biomass,136.3818419023179,0.00114841054018751,0.0013363588551045
15,Annual susceptible biomass,136.3627648779334,0.00114841054018751,0.0013363588551045
16,Annual susceptible biomass,136.35521933923462,0.00114841054018751,0.0013363588551045
17,Annual susceptible biomass,136.3523166450815,0.00114841054018751,0.0013363588551045
18,Annual susceptible biomass,136.35122621649305,0.00114841054018751,0.0013363588551045
19,Annual susceptible biomass,136.35082521619643,0.00114841054018751,0.0013363588551045
20,Annual susceptible biomass,136.35068066001406,0.00114841054018751,0.0013363588551045
21,Annual susceptible biomass,136.35062955098329,0.00114841054018751,0.0013363588551045
22,Annual susceptible biomass,136.35061183295431,0.00114841054018751,0.0013363588551045
23,Annual susceptible biomass,136.35060581660707,0.00114841054018751,0.0013363588551045
24,Annual susceptible biomass,136.35060381976257,0.00114841054018751,0.0013363588551045
25,Annual susceptible biomass,136.35060317415025,0.00114841054018751,0.0013363588551045
26,Annual susceptible biomass,136.350602971969,0.00114841054018751,0.0013363588551045
27,Annual susceptible biomass,136.3506029112092,0.00114841054018751,0.0013363588551045
28,Annual susceptible biomass,136.35060289399053,0.00114841054018751,0.0013363588551045
29,Annual susceptible biomass,136.3506028895348,0.00114841054018751,0.0013363588551045
30,Annual susceptible biomass,136.35060288858892,0.00114841054018751,0.0013363588551045
31,Annual susceptible biomass,136.3506028884708,0.00114841054018751,0.0013363588551045
32,Annual susceptible biomass,136.35060288851548,0.00114841054018751,0.0013363588551045
33,Annual susceptible biomass,136.35060288857244,0.00114841054018751,0.0013363588551045
34,Annual susceptible biomass,136.350602888602,0.00114841054018751,0.0013363588551045
35,Annual susceptible biomass,136.35060288863554,0.00114841054018751,0.0013363588551045
36,Annual susceptible biomass,136.3506028886435,0.00114841054018751,0.0013363588551045
37,Annual susceptible biomass,136.35060288864588,0.00114841054018751,0.0013363588551045
38,Annual susceptible biomass,136.35060288863565,0.00114841054018751,0.0013363588551045
39,Annual susceptible biomass,136.35060288862803,0.00114841054018751,0.0013363588551045
40,Annual susceptible biomass,136.35060288864622,0.00114841054018751,0.0013363588551045
41,Annual susceptible biomass,136.35060288864668,0.00114841054018751,0.0013363588551045
