fungicide,.draw,value
1,154,0.9908775439762663
1,155,0.9895424230767252
1,156,0.9921428106252668
1,157,0.9389484384600713
1,158,0.9878223202587894
1,159,0.9956819969008386
1,160,0.9947725734581473
1,161,0.9786839981735409
1,162,0.9904563157190994
1,163,0.9853666867071976
1,164,0.9775517689664813
1,165,0.9576133053756736
1,166,0.9651906211356581
1,167,0.9733429662851703
1,168,0.9963746707310333
1,169,0.9716359800607692
1,170,0.974639151792976
1,171,0.9900500238464459
1,172,0.9504867510450756
1,173,0.9940037780123269
1,174,0.9729253263206469
1,175,0.9789602820912899
1,176,0.9802271134881073
1,177,0.9902745130014626
1,178,0.9771950765465998
1,179,0.9912719358369239
1,180,0.9914593055212675
1,181,0.993230100550634
1,182,0.9842916766506036
1,183,0.9779505970113739
1,184,0.9884908764007703
1,185,0.9861679296610983
1,186,0.9879045150210602
1,187,0.9901342446486803
1,188,0.9923865236667164
1,189,0.9894857753635228
1,190,0.9447479832187966
1,191,0.9955367974761299
1,192,0.9603247417674402
1,193,0.983480680774721
1,194,0.9909569369304705
1,195,0.9920009844464422
1,196,0.9773748997377597
1,197,0.9602115790403357
1,198,0.9897571986992534
1,199,0.9917007625803452
1,200,0.9933346502548719
1,201,0.9972340335697903
1,202,0.994797442123482
1,203,0.99617218449529
1,204,0.9831273916119178
1,205,0.9916828002870663
1,206,0.9966575512138385
1,207,0.9554617193257123
1,208,0.969857847812698
1,209,0.9924011441947871
1,210,0.9847208612590729
1,211,0.9930665585435686
1,212,0.9766356046232884
1,213,0.9915757896468974
1,214,0.9828707890595967
1,215,0.9911851512363468
1,216,0.9913703000153229
1,217,0.9761579073291924
1,218,0.9921343229873142
1,219,0.9731544300639933
1,220,0.9948695557493349
1,221,0.9723600359692196
1,222,0.9776803121736406
1,223,0.971009110941712
1,224,0.9971632813299363
1,225,0.9756536121544905
1,226,0.962375664054556
1,227,0.994970265245456
1,228,0.9935778005966333
1,229,0.9476902681883472
1,230,0.9852555402346138
1,231,0.9984304478884471
1,232,0.9740888527794002
1,233,0.9888118228767523
1,234,0.9965653608521036
1,235,0.994726290299091
1,236,0.9795352898360726
1,237,0.9895894057059472
1,238,0.9937788719141127
1,239,0.9638777782018981
1,240,0.9889336635687277
1,241,0.9777727876002866
1,242,0.9824418328878586
1,243,0.9897073803640672
1,244,0.9400126794659596
1,245,0.9912942716318937
1,246,0.994182116259803
1,247,0.9640325788161719
1,248,0.9656298267589124
1,249,0.9736795055979149
1,250,0.9905129830450946
1,251,0.9469867750035956
1,252,0.9948815430029037
1,253,0.9787532608282932
1,254,0.9759808154215144
1,255,0.9935537824207181
1,256,0.9706799655208281
1,257,0.9568030505994007
1,258,0.991377638269869
1,259,0.9722145925322563
1,260,0.9952441370839135
1,261,0.9798464323736917
1,262,0.990055185623843
1,263,0.9699141193416543
1,264,0.9977408926714967
1,265,0.9678943289597053
1,266,0.9612669673517981
1,267,0.9883890849577471
1,268,0.9949615264212961
1,269,0.9952645452954575
1,270,0.9708144984755358
1,271,0.9945829334212646
1,272,0.9867899594398695
1,273,0.9686594654858119
1,274,0.9866108616013657
1,275,0.9935270904610511
1,276,0.9896554375774582
1,277,0.9802965946347225
1,278,0.9803017047397168
1,279,0.9732470991255374
1,280,0.987422246893187
1,281,0.9811423568955701
1,282,0.9742682914095114
1,283,0.9654723662016929
1,284,0.9743739341578678
1,285,0.9805824034366617
1,286,0.9794669922966539
1,287,0.9615532601427523
1,288,0.998532162995394
1,289,0.9326207239253236
1,290,0.9914273671895683
1,291,0.9803692027644613
1,292,0.9883171243047506
1,293,0.9905493480206778
1,294,0.987834474983089
1,295,0.9947694087119793
1,296,0.982990488106812
1,297,0.9927516921382022
1,298,0.9882842933845614
1,299,0.9830133841617016
1,300,0.9649727068837397
1,301,0.9681631508814507
1,302,0.9962631532710685
1,303,0.9926596956078123
1,304,0.9836242126855015
1,305,0.9913713180012425
1,306,0.9626160839099348
1,307,0.9878954453509377
1,308,0.9864643917255228
1,309,0.9910439621711977
1,310,0.9936241649713425
1,311,0.9866049795489429
1,312,0.9920967448660774
1,313,0.9841860486441844
1,314,0.982677250159973
1,315,0.9939306600809497
1,316,0.9828058281034102
1,317,0.9899180013375627
1,318,0.9693342069345936
1,319,0.9463431168424875
1,320,0.9929950773244559
1,321,0.9543864077254287
1,322,0.9764767987757408
1,323,0.9898429960230821
1,324,0.9845084264893037
1,325,0.9828414598941226
1,326,0.9861406796589774
1,327,0.9978750574196039
1,328,0.9578994235163748
1,329,0.9759689552122185
1,330,0.9873026067226013
1,331,0.9982033392183358
1,332,0.959253567743933
1,333,0.9944959466106021
1,334,0.9954524586681338
1,335,0.9847343514568966
1,336,0.9879064431731822
1,337,0.9918781853256949
1,338,0.9886002163967527
1,339,0.9857876262338199
1,340,0.9493747989862432
1,341,0.9935381825136035
1,342,0.9883086829600093
1,343,0.9750804798042316
1,344,0.9615650960967247
1,345,0.923453324887588
1,346,0.9965918083266774
1,347,0.9338972786369061
1,348,0.9945431843991109
1,349,0.9918270891646711
1,350,0.9301879369911136
1,351,0.9494430784918619
1,352,0.9721637622312665
1,353,0.9873160798744213
1,354,0.9925964696548057
1,355,0.9926239473337474
1,356,0.9885440190108429
1,357,0.9799978470327085
1,358,0.995473163792384
1,359,0.9931322766103232
1,360,0.977538798004158
1,361,0.9902170187340747
1,362,0.9881980457145271
1,363,0.9868327647792119
1,364,0.9771855852976021
1,365,0.9959584573241956
1,366,0.9898664785925532
1,367,0.9367975118029999
1,368,0.9972170076800039
1,369,0.9842791536251707
1,370,0.9784560546253194
1,371,0.983259041834425
1,372,0.9832359440364179
1,373,0.9749186209512379
1,374,0.9874587960527458
1,375,0.9640190525699628
1,376,0.9922946976248939
1,377,0.9957750661986273
1,378,0.9886998872853857
1,379,0.9856730079062113
1,380,0.942399540029196
1,381,0.9798064654466101
1,382,0.9767152536160048
1,383,0.9787608838618235
1,384,0.9789327494006252
1,385,0.985388218788275
1,386,0.9914149888775109
1,387,0.9639285000619076
1,388,0.9660053040875698
1,389,0.9869304757720417
1,390,0.9615749198975134
1,391,0.9873543577037383
1,392,0.9925075071225119
1,393,0.969185105028851
1,394,0.9857884460768893
1,395,0.9597832343060361
1,396,0.9866584571730257
1,397,0.9949512389394982
1,398,0.9759105258974442
1,399,0.9972279123650418
1,400,0.9796645140902215
1,401,0.9945806599726084
1,402,0.9663153511712557
1,403,0.9831782257285621
1,404,0.9926618322866558
1,405,0.9917577382313849
1,406,0.9863969596355419
1,407,0.9972024493169538
1,408,0.9929223314329567
1,409,0.9900872672762059
1,410,0.9833897786903809
1,411,0.9876888857680183
1,412,0.9928120703467983
1,413,0.9318238234412608
1,414,0.9870183250970651
1,415,0.9775969028538416
1,416,0.9879045587892384
1,417,0.9927481011262543
1,418,0.9881716303098743
1,419,0.9671853333260463
1,420,0.9969465042398833
1,421,0.9798747596543513
1,422,0.9854362715214867
1,423,0.9761935296343613
1,424,0.9922962207802725
1,425,0.9869663963193067
1,426,0.9899241569209397
1,427,0.977715027898067
1,428,0.9632243794605917
1,429,0.9603007508657854
1,430,0.9760213284159063
1,431,0.9892633243221626
1,432,0.9651748686124553
1,433,0.9885741288350948
1,434,0.982645395998714
1,435,0.9820678304670599
1,436,0.9925675908060145
1,437,0.9864087909373848
1,438,0.9607722737841036
1,439,0.995803306245293
1,440,0.9932569825184684
1,441,0.9907305826252775
1,442,0.9760953831229925
1,443,0.985552348750867
1,444,0.9779084715019473
1,445,0.9875970591625025
1,446,0.9680465883417173
1,447,0.9938357658445683
1,448,0.993850321119421
1,449,0.992768670811057
1,450,0.9770558298511673
1,451,0.9898684925812482
1,452,0.9905619852232647
1,453,0.9789654117898198
1,454,0.9770507570754252
1,455,0.9853558569171601
1,456,0.9944610807112753
1,457,0.9939075134551721
1,458,0.9831357955939446
1,459,0.9681878965779165
1,460,0.9924499875652907
1,461,0.9416307574410758
1,462,0.9983288693631287
1,463,0.9311384750281864
1,464,0.979812843805175
1,465,0.9805832188745582
1,466,0.9763990376207705
1,467,0.97689306239739
1,468,0.9838787650270503
1,469,0.9826954407908003
1,470,0.9607818350932102
1,471,0.9763234285788739
1,472,0.9943747775400981
1,473,0.9938985082608185
1,474,0.9731184162725652
1,475,0.9809501419909541
1,476,0.9671038774643532
1,477,0.9865114428731652
1,478,0.9667112548789358
1,479,0.9894843664980627
1,480,0.9775786246985226
1,481,0.9670636292844512
1,482,0.9577402845683537
1,483,0.9881099978910152
1,484,0.9665122994136703
1,485,0.9882138827027388
1,486,0.985659838230039
1,487,0.9894208853873437
1,488,0.9860892940526902
1,489,0.994602965923225
1,490,0.9936334596526366
1,491,0.9903133269470343
1,492,0.9443546177300953
1,493,0.9731859063133352
1,494,0.9827044318306574
1,495,0.9886505117868958
1,496,0.9782988930514
1,497,0.9810386414549058
1,498,0.9776609430235383
1,499,0.9737570967948582
1,500,0.9943183891966355
1,501,0.9647202832044792
1,502,0.9853536069277278
1,503,0.9958176232702391
1,504,0.9778005323651554
1,505,0.9900514115276097
1,506,0.993974876799182
1,507,0.9870273114090026
1,508,0.9880212373253925
1,509,0.9643545966674117
1,510,0.9831745242531349
1,511,0.9613881445513804
1,512,0.993642841799337
1,513,0.9989494736470769
1,514,0.9265963539368776
1,515,0.991397962260443
1,516,0.9822317210245396
1,517,0.9845515716017609
1,518,0.9648023003647621
1,519,0.9733368770918621
1,520,0.9976333331110645
1,521,0.9913310533170575
1,522,0.9885300516231688
1,523,0.9799515878108951
1,524,0.9819878392082504
1,525,0.9907948321278728
1,526,0.9913133203868381
1,527,0.9954469256702224
1,528,0.9689073646988974
1,529,0.9955023829549208
1,530,0.9829868691837538
1,531,0.9881124479836012
1,532,0.9832225519314137
1,533,0.9921300494209189
1,534,0.9702278124125554
1,535,0.9896335409629147
1,536,0.9749716675537847
1,537,0.9851071980953255
1,538,0.9870950469403265
1,539,0.9980014621237917
1,540,0.9967097316390386
1,541,0.9377972179999801
1,542,0.996535553190596
1,543,0.9801132195673519
1,544,0.9904955927051716
1,545,0.9776315344700373
1,546,0.9980483075420802
1,547,0.9860650029351083
1,548,0.9887229359971165
1,549,0.9795371243655812
1,550,0.9980271550192655
1,551,0.9972659431449614
1,552,0.993932688289915
1,553,0.9846417848774998
1,554,0.9855168525102761
1,555,0.9946358726696111
1,556,0.9841170730518087
1,557,0.9841316170391274
1,558,0.978411129770757
1,559,0.9692098246673069
1,560,0.9896001866510573
1,561,0.9877889033552474
1,562,0.9004542702635318
1,563,0.9557267590568266
1,564,0.9589389390962059
1,565,0.99273307335626
1,566,0.9799340932229325
1,567,0.9930955546892148
1,568,0.986796169514409
1,569,0.9753517856249531
1,570,0.9892120805365057
1,571,0.9931679247839271
1,572,0.961861945615771
1,573,0.9699359029319935
1,574,0.9897950983209913
1,575,0.9893483168845493
1,576,0.9444262107986676
1,577,0.9967897954668195
1,578,0.9920086218589753
1,579,0.9987940901213916
1,580,0.9916065112249143
1,581,0.98667463705139
1,582,0.9859237717919423
1,583,0.9918003312496952
1,584,0.9727284219024102
1,585,0.9884984679020955
1,586,0.9938102430315724
1,587,0.9930954611929154
1,588,0.9853567934453723
1,589,0.9906973531481961
1,590,0.9606657426982157
1,591,0.9864047829895368
1,592,0.9902257519251575
1,593,0.9875389581863427
1,594,0.9876730453827681
1,595,0.9875489894507968
1,596,0.9954850885941319
1,597,0.9835081500256575
1,598,0.9924641821643004
1,599,0.9530585756391896
1,600,0.9915326819176234
1,601,0.9795285802665566
1,602,0.996140455228951
1,603,0.9953040957554795
1,604,0.9865617193598959
1,605,0.9928492327370958
1,606,0.9905615361087754
1,607,0.9696505875384874
1,608,0.9793766301612356
1,609,0.9892605709026159
1,610,0.9911437267524162
1,611,0.9893009696894305
1,612,0.9881022461239549
1,613,0.9935044553676867
1,614,0.976581998393427
1,615,0.9848030168226846
1,616,0.9869828960977315
1,617,0.9703206063773321
1,618,0.9961919731250263
1,619,0.9721716296140378
1,620,0.991874234515343
1,621,0.979220330871941
1,622,0.9907399334324866
1,623,0.9794826219270238
1,624,0.989240875069121
1,625,0.9819573113335519
1,626,0.9955625475033575
1,627,0.9361086634612868
1,628,0.9835114239467834
1,629,0.9865436138686388
1,630,0.9827603039438199
1,631,0.9797138224774893
1,632,0.9926880368651271
1,633,0.9935967800899163
1,634,0.9951080764218357
1,635,0.9426865829634838
1,636,0.9942866793022145
1,637,0.9932083970727903
1,638,0.9904325153616987
1,639,0.98780266620552
1,640,0.9885716730734841
1,641,0.9942324493987765
1,642,0.9504574835096292
1,643,0.9622435815321849
1,644,0.9836361232138786
1,645,0.9681857455363234
1,646,0.9839267101266818
1,647,0.9787562454918658
1,648,0.9860173024095275
1,649,0.9829973494768792
1,650,0.9748562879345745
1,651,0.9882290644639218
1,652,0.9537864446001877
1,653,0.996470641366058
1,654,0.9801443213188771
1,655,0.9864356798584353
1,656,0.9872645169796749
1,657,0.9766583178797354
1,658,0.9860932087488641
1,659,0.9812098646208276
1,660,0.9798447842278104
1,661,0.9686899290800182
1,662,0.9524322424307627
1,663,0.9956174604424283
1,664,0.955260686890858
1,665,0.9739252537788066
1,666,0.9930716251095894
1,667,0.9667616461171988
1,668,0.9866471406505793
1,669,0.9720713538606143
1,670,0.963365856419404
1,671,0.9698456855427375
1,672,0.993472869726799
1,673,0.8932140733338005
1,674,0.9963687468148131
1,675,0.9783534805903117
1,676,0.9654935191301044
1,677,0.9785352876975018
1,678,0.985622396204784
1,679,0.98640040112319
1,680,0.9753320603733784
1,681,0.9923540516350238
1,682,0.9733761174117282
1,683,0.9897849567574357
1,684,0.9772499681583855
1,685,0.9882979380129561
1,686,0.975623049238647
1,687,0.978427278487608
1,688,0.9839766535449614
1,689,0.9910536076082518
1,690,0.9850439535643245
1,691,0.9853982944834754
1,692,0.9787696457598424
1,693,0.9917040601939985
1,694,0.9809535054874085
1,695,0.9769237432709954
1,696,0.9864444624420677
1,697,0.9895351150845263
1,698,0.9947144181248885
1,699,0.9914637060901218
1,700,0.9853722991933815
1,701,0.993926506404406
1,702,0.983036978729675
1,703,0.993824857267263
1,704,0.9491965774639435
1,705,0.9969340321216639
1,706,0.9972082674197014
1,707,0.8672718464825095
1,708,0.9964044101770081
1,709,0.995053399110915
1,710,0.9860102882421753
1,711,0.9811470982138997
1,712,0.9720079004112744
1,713,0.9923163437457125
1,714,0.9930035769201457
1,715,0.9791480509246168
1,716,0.9960452739054396
1,717,0.9811969991174644
1,718,0.9906839065307875
1,719,0.9544786955407956
1,720,0.995553604544003
1,721,0.9825840010407589
1,722,0.9952858326313109
1,723,0.9871340235551601
1,724,0.9769909605137832
1,725,0.9710170844810525
1,726,0.9893532074846417
1,727,0.9953634524991516
1,728,0.9651215275272286
1,729,0.9857285712279357
1,730,0.9875489119171298
1,731,0.96372697197621
1,732,0.9935357510944566
1,733,0.9818864689632684
1,734,0.9767280624744077
1,735,0.9870805544193086
1,736,0.9901738921647308
1,737,0.9722968560066304
1,738,0.9665793598438003
1,739,0.9942062267746052
1,740,0.9936817374353991
1,741,0.9543947998389961
1,742,0.9972316489699996
1,743,0.9976124587530323
1,744,0.9935060215158394
1,745,0.9728369827818456
1,746,0.9899120321947421
1,747,0.9826529126542429
1,748,0.9881044721696064
1,749,0.9947416682743296
1,750,0.9900287245834498
1,751,0.9612633111593567
1,752,0.9922360671379378
1,753,0.9864365026125922
1,754,0.9829723224087521
1,755,0.9815503376424406
1,756,0.9790294520419448
1,757,0.9932528228374355
1,758,0.9917099557757597
1,759,0.9905031523103233
1,760,0.9893651426874216
1,761,0.9941531781171223
1,762,0.9850653103316646
1,763,0.9916648685673629
1,764,0.9843627911359519
1,765,0.9729500219817877
1,766,0.9666806509520632
1,767,0.9935382066355516
1,768,0.9482906950922292
1,769,0.9919812108065114
1,770,0.9644424790801162
1,771,0.9930959546598517
1,772,0.9893344798298082
1,773,0.9811133611035565
1,774,0.9874012891108896
1,775,0.9953139567922548
1,776,0.9867306232313766
1,777,0.9828437873145833
1,778,0.9934207253584902
1,779,0.9411021425628638
1,780,0.9915765069740535
1,781,0.9609780311518856
1,782,0.9817107818333977
1,783,0.9914762336569066
1,784,0.9911993437793486
1,785,0.9495637838326301
1,786,0.995810574961659
1,787,0.9733382958214156
1,788,0.9951554899350714
1,789,0.9714934306974434
1,790,0.9828300028621745
1,791,0.9810778151131697
1,792,0.9856564719851619
1,793,0.9807938545476954
1,794,0.9986356699571364
1,795,0.9920701645118686
1,796,0.9856043293615765
1,797,0.9843868208708735
1,798,0.9722699997813303
1,799,0.9950752808505318
1,800,0.9906533186893555
1,801,0.9955669261455106
1,802,0.9545140358100559
1,803,0.9828628136390946
1,804,0.9908214591850211
1,805,0.9742232237165951
1,806,0.9941383471312247
1,807,0.9920288078632873
1,808,0.9934291033207383
1,809,0.9870506760213817
1,810,0.9637004583338294
1,811,0.9885467771905366
1,812,0.9889864017483481
1,813,0.9635842911091919
1,814,0.9956297956311079
1,815,0.9769595399910445
1,816,0.9681251609648748
1,817,0.9925484491756286
1,818,0.9750266830581272
1,819,0.9833803205942035
1,820,0.9683668618158995
1,821,0.9669457531986249
1,822,0.9917491209414899
1,823,0.9713164353819639
1,824,0.9937474394809047
1,825,0.9822744485474082
1,826,0.9899256802855105
1,827,0.985751381027167
1,828,0.973992259503602
1,829,0.9844871146495072
1,830,0.9923580912218511
1,831,0.9694094680476197
1,832,0.9890595112303507
1,833,0.992489654974252
1,834,0.9639758179179271
1,835,0.9714504093152357
1,836,0.9889025148215068
1,837,0.9229860928524792
1,838,0.990217014476301
1,839,0.9672403443896438
1,840,0.9900490750864523
1,841,0.9889530155657656
1,842,0.9930425148047551
1,843,0.9936379375156518
1,844,0.9811581970803606
1,845,0.9868942591783119
1,846,0.9885730199200224
1,847,0.9905052138224306
1,848,0.9815025724374163
1,849,0.9583343027462721
1,850,0.9811598440417713
1,851,0.9789699472804172
1,852,0.9897219347738293
1,853,0.9865189007821096
1,854,0.9946771251825919
1,855,0.962299363328062
1,856,0.9735691535751322
1,857,0.9555000643242325
1,858,0.9828158662501106
1,859,0.9703378844235119
1,860,0.9860842234842221
1,861,0.984927763703612
1,862,0.9879798954089736
1,863,0.9900395435532972
1,864,0.9731164869434121
1,865,0.9850229507054054
1,866,0.9787407204306838
1,867,0.9807070487561395
1,868,0.9708091713073048
1,869,0.9890981241308323
1,870,0.9786342994805355
1,871,0.9916931094426725
1,872,0.9966659371289351
1,873,0.9897641619818999
1,874,0.986423599172556
1,875,0.9916829033538287
1,876,0.927875345108037
1,877,0.9979272154218851
1,878,0.9602763726961978
1,879,0.992584016292996
1,880,0.9670108352583998
1,881,0.9839176215899689
1,882,0.9900012741530319
1,883,0.9831190976471819
1,884,0.9889695623801179
1,885,0.9840035958917482
1,886,0.990083078006177
1,887,0.9882674544124987
1,888,0.9859461371408136
1,889,0.9582723899021307
1,890,0.9793185438207223
1,891,0.9827123120659645
1,892,0.9819828461258101
1,893,0.98851622257771
1,894,0.9919169341095381
1,895,0.9883610696408157
1,896,0.983340278422423
1,897,0.9880815279113843
1,898,0.9890324090323586
1,899,0.9792775123801467
1,900,0.9922850031869476
1,901,0.974276284198442
1,902,0.9814412064688819
1,903,0.9830175767887839
1,904,0.9943849277283127
1,905,0.9656428375278596
1,906,0.9863787428953537
1,907,0.9938226197648977
1,908,0.9778965544717236
1,909,0.9886214938206647
1,910,0.987055854883669
1,911,0.9921655864588034
1,912,0.9545064252524438
1,913,0.9473040746842326
1,914,0.9933390396007019
1,915,0.963658349402051
1,916,0.9901978006395566
1,917,0.9817046232114742
1,918,0.9802086430831852
1,919,0.992981801140466
1,920,0.9557817577875517
1,921,0.9894611455812378
1,922,0.9720411194994225
1,923,0.9704179994581249
1,924,0.9844362748019733
1,925,0.9810750065948707
1,926,0.9932238993505258
1,927,0.9867434906089576
1,928,0.9833341190548345
1,929,0.9951307955511364
1,930,0.9608954531295817
1,931,0.994108708309141
1,932,0.9847084024071124
1,933,0.985720028596783
1,934,0.9920899440547013
1,935,0.9888511132383121
1,936,0.9908599194464782
1,937,0.990235274988321
1,938,0.9896075228018686
1,939,0.9948950721970596
1,940,0.9842569944428182
1,941,0.9796340319853594
1,942,0.9843651993001402
1,943,0.9844762474990637
1,944,0.97978622900323
1,945,0.9942218820776776
1,946,0.9914648045672879
1,947,0.9963730984398481
1,948,0.9779740421608616
1,949,0.9800287246639102
1,950,0.9898226627670106
1,951,0.9394960258471698
1,952,0.9826896777225855
1,953,0.9768753296090072
1,954,0.9928967587542489
1,955,0.9761452987090412
1,956,0.9886656604201228
1,957,0.9804398965201985
1,958,0.9929095772891907
1,959,0.9960068237512509
1,960,0.9880713020113409
1,961,0.9885608576059571
1,962,0.9932252584450132
1,963,0.9906527981402621
1,964,0.9791415412350529
1,965,0.9881333455807837
1,966,0.9706090524946963
1,967,0.9778488349564859
1,968,0.9861181831582525
1,969,0.969137449862505
1,970,0.9983670210558767
1,971,0.995040382091162
1,972,0.9917640400811055
1,973,0.9952187772858097
1,974,0.9865587099853992
1,975,0.9921017059419656
1,976,0.9905218035369565
1,977,0.9824933750930565
1,978,0.9958224326319716
1,979,0.9877737130297403
1,980,0.9826331378065726
1,981,0.9862036569750523
1,982,0.9912628578118419
1,983,0.9826133235194824
1,984,0.9834595753118189
1,985,0.9881135291629792
1,986,0.9901423594078473
1,987,0.9921294052492513
1,988,0.9954620243822676
1,989,0.9751610307132277
1,990,0.9621595178502347
1,991,0.9832932165548087
1,992,0.9844505793852748
1,993,0.9904974773418634
1,994,0.9710797460301747
1,995,0.991130386296839
1,996,0.9898339472936944
1,997,0.9925110718467831
1,998,0.996360775614925
1,999,0.978580626064924
1,1000,0.9973384482683869
1,1001,0.9505773396047124
1,1002,0.9528318207480189
1,1003,0.9959268142402764
1,1004,0.9460390978233194
1,1005,0.9917416163858414
1,1006,0.9511338286465194
1,1007,0.9657055793930828
1,1008,0.9604443921440621
1,1009,0.9870126164226581
1,1010,0.9808293263253378
1,1011,0.9863169779161189
1,1012,0.985024891394949
1,1013,0.9791044783195971
1,1014,0.9948136425410259
1,1015,0.976843188182766
1,1016,0.9870540537620728
1,1017,0.9702040998245055
1,1018,0.9834628657820496
1,1019,0.9921057121499579
1,1020,0.9960714394124023
1,1021,0.9860448121113013
1,1022,0.9959156624863548
1,1023,0.9889628079701527
1,1024,0.9529053035464347
1,1025,0.9949510436164286
1,1026,0.9786818826083516
1,1027,0.9824056929679817
1,1028,0.9820607609974213
1,1029,0.9773809109012453
1,1030,0.994513357428227
1,1031,0.9946991200722418
1,1032,0.9923953333479189
1,1033,0.9779974135879905
1,1034,0.9874206328632885
1,1035,0.983403713428459
1,1036,0.9946002367510234
1,1037,0.9845617987338575
1,1038,0.9807163555650832
1,1039,0.9720225922192709
1,1040,0.9877798411823141
1,1041,0.9937324082799761
1,1042,0.9876708536567547
1,1043,0.9873988633792059
1,1044,0.9834800910614148
1,1045,0.985079466353421
1,1046,0.9842839508534693
1,1047,0.9840967665038451
1,1048,0.9593509008093887
1,1049,0.9761225530003759
1,1050,0.9939594046756168
1,1051,0.9656347711649373
1,1052,0.992313768999021
1,1053,0.9851606588012815
1,1054,0.9765652503347096
1,1055,0.9889912622287012
1,1056,0.9503673343025368
1,1057,0.9735944031907974
1,1058,0.9858847243345731
1,1059,0.9576622236994458
1,1060,0.9854431225832144
1,1061,0.9813807401514724
1,1062,0.9871796881871181
1,1063,0.9759252707071059
1,1064,0.9786719999545117
1,1065,0.9868119888921802
1,1066,0.9814088136863142
1,1067,0.99109914893823
1,1068,0.9789224735289268
1,1069,0.982499528233212
1,1070,0.9830153134286693
1,1071,0.9817186221870658
1,1072,0.9948182689874752
1,1073,0.9867672879753075
1,1074,0.9725105040466302
1,1075,0.98974002026494
1,1076,0.9796666758980495
1,1077,0.9832372244689217
1,1078,0.9927463562125892
