fungicide,.draw,value
1,365,0.8588934077629028
1,366,0.7671906118966156
1,367,0.5672846099926275
1,368,0.6027683580281369
1,369,0.8792579825466864
1,370,0.8151685618459426
1,371,0.6763691905763356
1,372,0.74139419947847085
1,373,0.7278069172329077
1,374,0.8056856986691855
1,375,0.6896741547642241
1,376,0.8054582065431002
1,377,0.7833549150944169
1,378,0.8541130633116066
1,379,0.7003081023545391
1,380,0.7737527699515175
1,381,0.770210378298467
1,382,0.8321697262639577
1,383,0.6881556545997608
1,384,0.6970199055993386
1,385,0.6154586899418187
1,386,0.629872711550258
1,387,0.6291115958768966
1,388,0.7363911348919923
1,389,0.6181341529368647
1,390,0.8102738816652232
1,391,0.6493809400196194
1,392,0.9217732753623715
1,393,0.6596241306829664
1,394,0.7032133762551874
1,395,0.7749027208352142
1,396,0.636737363413644
1,397,0.7665497261829198
1,398,0.7647993005112391
1,399,0.7469752461692942
1,400,0.742425525649104
1,401,0.7441099547300444
1,402,0.6979492419921992
1,403,0.7150996972641688
1,404,0.8404396795711448
1,405,0.81688642408907
1,406,0.7643791383520021
1,407,0.7230969230805686
1,408,0.8102346960937103
1,409,0.8542304098845047
1,410,0.6670775992943915
1,411,0.7432706794557575
1,412,0.7544631031499095
1,413,0.7261788473446759
1,414,0.6631655391761431
1,415,0.6462335747960786
1,416,0.6607144460243625
1,417,0.6923971462998416
1,418,0.602871628422316
1,419,0.833863062114994
1,420,0.7527898902789919
1,421,0.802313195254163
1,422,0.7245291685629373
1,423,0.6664193143464081
1,424,0.5848736043743632
1,425,0.6718131278174223
1,426,0.9238846422743712
1,427,0.9389281862731523
1,428,0.5810056606368329
1,429,0.7434396130929495
1,430,0.7607368995252592
1,431,0.7548978142340405
1,432,0.6761263336908497
1,433,0.8169772951779396
1,434,0.7875178805085448
1,435,0.6955722651484968
1,436,0.47904179052277784
1,437,0.5423345513941854
1,438,0.6819706417077742
1,439,0.7979183419112618
1,440,0.7612960626823417
1,441,0.7760769801997197
1,442,0.8589977404300543
1,443,0.6761598602061726
1,444,0.7220200286735765
1,445,0.6431394420663539
1,446,0.6811838233034693
1,447,0.604983861219264
1,448,0.751094283836225
1,449,0.7317061457301969
1,450,0.8039409563928192
1,451,0.7575480292128307
1,452,0.5270283752796698
1,453,0.6598599669618732
1,454,0.7252213553974954
1,455,0.8519308394468414
1,456,0.695570052674286
1,457,0.7936729734996718
1,458,0.7579536658096899
1,459,0.687788267390005
1,460,0.8060836729726204
1,461,0.7631704559267515
1,462,0.7492453225613107
1,463,0.7521419441080038
1,464,0.8260844940754823
1,465,0.7841280385712325
1,466,0.6276916281043228
1,467,0.6908816697288962
1,468,0.7832654295705245
1,469,0.8129050057906919
1,470,0.7466802329139577
1,471,0.8302295674418849
1,472,0.6674764043074691
1,473,0.8714654622234216
1,474,0.7336804448910698
1,475,0.8125135596860557
1,476,0.7356854674717007
1,477,0.7188975098941741
1,478,0.8721846592377672
1,479,0.6221016766838686
1,480,0.7407969107970118
1,481,0.8103193071325343
1,482,0.844027382414008
1,483,0.6890965135443381
1,484,0.8518526906846842
1,485,0.6960378927713928
1,486,0.6864550294110511
1,487,0.6720276797493785
1,488,0.7838005318721006
1,489,0.7382917206811481
1,490,0.8062128118652592
1,491,0.7578613251525648
1,492,0.7290557177539511
1,493,0.766700092191575
1,494,0.802558298718957
1,495,0.5995507576326747
1,496,0.7984773449840028
1,497,0.7934043736855397
1,498,0.6743109782786012
1,499,0.8749024615748777
1,500,0.7637258958153597
1,501,0.7414978370609983
1,502,0.6595062928758234
1,503,0.6822564437197969
1,504,0.28332060586722646
1,505,0.8316427508084575
1,506,0.9206575452793392
1,507,0.6575972473783112
1,508,0.5590749117959825
1,509,0.5681006038887371
1,510,0.49074302390005786
1,511,0.8321370576688664
1,512,0.8058993759954
1,513,0.5661798027804237
1,514,0.6732034281054119
1,515,0.8079834323237405
1,516,0.7741005578074089
1,517,0.6924407254475557
1,518,0.8672237248708188
1,519,0.8245723235363178
1,520,0.8620761468658873
1,521,0.7340587363231382
1,522,0.8088590822128542
1,523,0.8066732128988662
1,524,0.8198014681244742
1,525,0.9239105997686974
1,526,0.7764971469702413
1,527,0.6099233763880941
1,528,0.6303480616009393
1,529,0.582569642386163
1,530,0.693872782077607
1,531,0.3656432897792389
1,532,0.7276904737988539
1,533,0.8420641369369294
1,534,0.7527910119364133
1,535,0.8217396192912874
1,536,0.6275481370982549
1,537,0.6729284061349062
1,538,0.7108413829727602
1,539,0.6734568704272844
1,540,0.8004417215810946
1,541,0.7140025976236947
1,542,0.744118321504149
1,543,0.7362379120930609
1,544,0.7113705370098112
1,545,0.7675889451867522
1,546,0.6686280922695865
1,547,0.7907649010805603
1,548,0.5650852184051339
1,549,0.5778416405318707
1,550,0.8235224800052838
1,551,0.8304582577879904
1,552,0.7718635017465809
1,553,0.7541413577104009
1,554,0.7544644073814811
1,555,0.7407626295602373
1,556,0.7625165047236319
1,557,0.7797209842975164
1,558,0.8398956001125458
1,559,0.7673098203322222
1,560,0.7992757676812543
1,561,0.5916528967896122
1,562,0.6594509288482788
1,563,0.7846807545387602
1,564,0.8225334876498138
1,565,0.7945223011486844
1,566,0.6281530083296555
1,567,0.8552580342460142
1,568,0.6043387094341596
1,569,0.5886196332473542
1,570,0.7940365429961135
1,571,0.8586127992895053
1,572,0.7561502764807113
1,573,0.526725676144371
1,574,0.5821600967595436
1,575,0.4697772010424026
1,576,0.5503952829147406
1,577,0.5086571227919523
1,578,0.8022824499853075
1,579,0.5080409801171506
1,580,0.8429906487324901
1,581,0.6074639848001753
1,582,0.8622406460373588
1,583,0.3508708303641801
1,584,0.6149598916938989
1,585,0.4975851893620692
1,586,0.7030196745655032
1,587,0.7585827810624222
1,588,0.6688815589343052
1,589,0.6409109048313051
1,590,0.722893685651638
1,591,0.7521598218749406
1,592,0.7318809610407286
1,593,0.7801234568829388
1,594,0.7852538407653821
1,595,0.8481048024647826
1,596,0.7980528187285842
1,597,0.737349033180179
1,598,0.6729063870378936
1,599,0.630082854926298
1,600,0.6270184060261105
1,601,0.5066224707895729
1,602,0.7077193992804343
1,603,0.7419483766003842
1,604,0.7323728927210952
1,605,0.8499227706623098
1,606,0.7687927090891067
1,607,0.8459459501047009
1,608,0.6475855551204495
1,609,0.6787148443267828
1,610,0.4249089935528326
1,611,0.7196466379261514
1,612,0.6599298036088493
1,613,0.5815801134154335
1,614,0.7608545119736512
1,615,0.7723497698818506
1,616,0.7119418401914106
1,617,0.7396051654999185
1,618,0.6449974007799851
1,619,0.8807267856798313
1,620,0.7428384883037086
1,621,0.7705358321880306
1,622,0.6174556611538611
1,623,0.9316274476400032
1,624,0.4748123496586936
1,625,0.7540193296948289
1,626,0.7663095708253812
1,627,0.6491471114499444
1,628,0.7438444377201159
1,629,0.54759447867766875
1,630,0.6403520088459457
1,631,0.567527993800078
1,632,0.7132874343149224
1,633,0.6284924231635046
1,634,0.6655370629976375
1,635,0.7615633718091658
1,636,0.6314471488585354
1,637,0.586181094745465
1,638,0.770886590785851
1,639,0.8331412138673525
1,640,0.6840697464787697
1,641,0.4559177453822436
1,642,0.695441484938195
1,643,0.6382660176673233
1,644,0.6967111850222412
1,645,0.4257052440876155
1,646,0.8068863526743296
1,647,0.6705444343636193
1,648,0.799272005187883
1,649,0.7896956144038291
1,650,0.8442896054823469
1,651,0.7079406961678205
1,652,0.7358320067802331
1,653,0.8586607275108582
1,654,0.6829353593648642
1,655,0.8557259712374048
1,656,0.7445771657031467
1,657,0.6907470902591729
1,658,0.845538944419769
1,659,0.7948426251188047
1,660,0.7765722530426787
1,661,0.6841306819305308
1,662,0.7387517887624218
1,663,0.68267743983578
1,664,0.797550953283027
1,665,0.7268576582428414
1,666,0.6163182817042229
1,667,0.6908905654836558
1,668,0.7604240039386354
1,669,0.8133779645522181
1,670,0.786735968112892
1,671,0.7392227719782345
1,672,0.7091757367511491
1,673,0.5855329169405258
1,674,0.6881900077003378
1,675,0.7123673185196326
1,676,0.6556857402802142
1,677,0.7221504131993233
1,678,0.6981792855679063
1,679,0.7889501016928053
1,680,0.6666003796477044
1,681,0.6717011361461187
1,682,0.6546369886878335
1,683,0.6122355143079254
1,684,0.5546851318313242
1,685,0.7146550735729481
1,686,0.7936120565591974
1,687,0.8265919428237113
1,688,0.6932972037239495
1,689,0.7385895459415718
1,690,0.7171435140864021
1,691,0.7063437889631146
1,692,0.8834931431688812
1,693,0.8849282360424934
1,694,0.6025967211954699
1,695,0.6531651409168133
1,696,0.45491031802767407
1,697,0.4280824518767226
1,698,0.7741320664877152
1,699,0.7798732033075592
1,700,0.7131172035590672
1,701,0.8565008117156631
1,702,0.8217708745195504
1,703,0.7912020142262094
1,704,0.7928910730226636
1,705,0.8315311334776023
1,706,0.7284612866872684
1,707,0.6567822101911848
1,708,0.7377107922874129
1,709,0.7562584047270674
1,710,0.7199569240128589
1,711,0.8262245349922844
1,712,0.7171656508605653
1,713,0.7979220380176102
1,714,0.6582444670648094
1,715,0.7074934394059245
1,716,0.8557879630057256
1,717,0.6623321168328079
1,718,0.7890311149024043
1,719,0.7657253328428104
1,720,0.7415729021630694
1,721,0.7889852964421804
1,722,0.777067214753282
1,723,0.7296134289634358
1,724,0.6454558704011857
1,725,0.7584203731852118
1,726,0.6574092784348771
1,727,0.8353041601576923
1,728,0.7107291243686814
1,729,0.7857678833376914
1,730,0.9311499288877061
1,731,0.6228760945638397
1,732,0.7615307138938114
1,733,0.9302806617003337
1,734,0.7225987397068926
1,735,0.7308516628602735
1,736,0.7780756625683724
1,737,0.8105867649370452
1,738,0.7362847403029624
1,739,0.8410521257775445
1,740,0.6870015503982322
1,741,0.7833524377200093
1,742,0.8047758834551875
1,743,0.7799040063056661
1,744,0.7706096167311113
1,745,0.8672692613776446
1,746,0.33424651438027364
1,747,0.7906006779215733
1,748,0.8389956153818519
1,749,0.8129957084935248
1,750,0.7524074864964314
1,751,0.8646548566161908
1,752,0.2636475753069303
1,753,0.8406068591651711
1,754,0.6915140064634209
1,755,0.8087724010552393
1,756,0.6227458364170804
1,757,0.824275059841064
1,758,0.8124898888226132
1,759,0.7748586581182636
1,760,0.8473007625835968
1,761,0.7023723256736825
1,762,0.7260217209175722
1,763,0.6802856111660401
1,764,0.8373961884011248
1,765,0.8047226845335168
1,766,0.782313938591062
1,767,0.7813571102766665
1,768,0.8607441181748714
1,769,0.7501021788413502
1,770,0.6781638690132786
1,771,0.8175366785613446
1,772,0.6881859396281054
1,773,0.8809900063334198
1,774,0.8380990845571955
1,775,0.9111024123082324
1,776,0.879223520393226
1,777,0.6814702040603222
1,778,0.5581485430787909
1,779,0.8762968420502223
1,780,0.719833953513169
1,781,0.8159980288333363
1,782,0.6340721933296202
1,783,0.8332582459653488
1,784,0.6907240304666342
1,785,0.7561854972199544
1,786,0.748828642359406
1,787,0.6163973186957061
1,788,0.8269366326186475
1,789,0.8130463968315836
1,790,0.8887515738368742
1,791,0.8711553201623172
1,792,0.7709172090898363
1,793,0.7586945013133656
1,794,0.7379650627209541
1,795,0.7566082284161639
1,796,0.677805375071043
1,797,0.6477594661014668
1,798,0.7838288402960296
1,799,0.7935975122263242
1,800,0.7742922828108779
1,801,0.6994399926165793
1,802,0.7342686529160717
1,803,0.5829534303900924
1,804,0.7251538990939689
1,805,0.7788633577848162
1,806,0.6219668146179926
1,807,0.7691473023454701
1,808,0.6193798904348289
1,809,0.7130906828851106
1,810,0.6021342621533073
1,811,0.7293954195278028
1,812,0.798128988321891
1,813,0.6391075439819597
1,814,0.6642589862266081
1,815,0.8025238055085162
1,816,0.8088246317667086
1,817,0.7755334009608513
1,818,0.7502885817683508
1,819,0.8474260873989135
1,820,0.5702231749600672
1,821,0.7554511501491896
1,822,0.9183727538554729
1,823,0.5344102975526205
1,824,0.898414512612247
1,825,0.7976441190373561
1,826,0.7533683739366392
1,827,0.6270750014103058
1,828,0.7482430289065705
1,829,0.6381355527934437
1,830,0.6913446967805129
1,831,0.5644584788431677
1,832,0.7965575275491009
1,833,0.6618990013739768
1,834,0.6746752831252155
1,835,0.7613155629398066
1,836,0.6648507776678486
1,837,0.7293088063214189
1,838,0.7673281360099313
1,839,0.761829919939706
1,840,0.775377064572195
1,841,0.807258330934554
1,842,0.6935720791629334
1,843,0.8357261533880669
1,844,0.6488575906634245
1,845,0.7424888488775733
1,846,0.921278098761248
1,847,0.90124286915577
1,848,0.4680019323002117
1,849,0.7065814381359761
1,850,0.700772650014454
1,851,0.7011688045526148
1,852,0.7655496206515487
1,853,0.6404947834459764
1,854,0.6740456145022413
1,855,0.7769670856415825
1,856,0.7395680965994417
1,857,0.8045519376209204
1,858,0.679288843383383
1,859,0.8026004656608545
1,860,0.6465902400013552
1,861,0.6943512603324553
1,862,0.7538378336593036
1,863,0.7313683095025595
1,864,0.7790493453369486
1,865,0.6805570803297585
1,866,0.5442478626598517
1,867,0.8216606249605798
1,868,0.6848642014665139
1,869,0.6944427639042716
1,870,0.7363186902342733
1,871,0.8230407130851576
1,872,0.9483810169776792
1,873,0.6448826436541139
1,874,0.8310830246203301
1,875,0.8599181476579203
1,876,0.7772514313058018
1,877,0.6470695534704521
1,878,0.5643738648773844
1,879,0.695259997975353
1,880,0.7887082292201387
1,881,0.8423705656102183
1,882,0.7560308622057788
1,883,0.9007382861853229
1,884,0.855811117329383
1,885,0.5638933661537946
1,886,0.43127109529092766
1,887,0.62878508196781
1,888,0.694609631872695
1,889,0.5908968888344281
1,890,0.767705677017796
1,891,0.7206246312070129
1,892,0.7572389830411778
1,893,0.8567143661787703
1,894,0.9170217322540657
1,895,0.5385009905583487
1,896,0.599281334672312
1,897,0.7513892724462331
1,898,0.7501535099187568
1,899,0.7315652672600101
1,900,0.797587455286775
1,901,0.7066237817753981
1,902,0.7928483827317242
1,903,0.7601476554941097
1,904,0.7089723523205151
1,905,0.7030768420829485
1,906,0.7706130185193895
1,907,0.7346125400184615
1,908,0.6374288839897703
1,909,0.5714925990327173
1,910,0.7190935480606332
1,911,0.90548243460296
1,912,0.9134507812804666
1,913,0.5610773283639066
1,914,0.7853062438503661
1,915,0.5112159499500063
1,916,0.793207809950821
1,917,0.6146758788982917
1,918,0.6510530567190577
1,919,0.7242307658260034
1,920,0.8076240062700368
1,921,0.7603883362132251
1,922,0.8610187453929123
1,923,0.776612691717799
1,924,0.6847995102435775
1,925,0.7388150017308743
1,926,0.743541938892149
1,927,0.819786082870373
1,928,0.6671807601259335
1,929,0.8961613504823612
1,930,0.7385383603672502
1,931,0.7836378455670215
1,932,0.7316355019633886
1,933,0.7735220950872213
1,934,0.7917874567994005
1,935,0.8419992254573155
1,936,0.6968462761169097
1,937,0.8517780867207494
1,938,0.5194925158605163
1,939,0.5096114262683663
1,940,0.4826115111322129
1,941,0.7764190024142603
1,942,0.6806346304376586
1,943,0.5629844567955479
1,944,0.39865316190899946
1,945,0.7609345704516477
1,946,0.7278819685681904
1,947,0.8186081512034028
1,948,0.8176529279105683
1,949,0.46466711232262
1,950,0.8002675501344663
1,951,0.6583218804663905
1,952,0.8818792817357433
1,953,0.6330286087616551
1,954,0.7292137555031271
1,955,0.783783440565645
1,956,0.7030401891250552
1,957,0.5759421775976675
1,958,0.7174122517055491
1,959,0.7352998074609914
1,960,0.8576177895523929
1,961,0.6949594830289277
1,962,0.847027414911456
1,963,0.7162858414010866
1,964,0.8108005427209374
1,965,0.8300672970652739
1,966,0.7402992650180896
1,967,0.7786315025901318
1,968,0.6315926284857986
1,969,0.49356465428185853
1,970,0.625583281449884
1,971,0.790964287233912
1,972,0.6418551423651346
1,973,0.7728517726980803
1,974,0.5982940550784381
1,975,0.8224589403059308
1,976,0.8542667795933168
1,977,0.7086633265772548
1,978,0.6686835372876785
1,979,0.6403218468440224
1,980,0.6338036967302046
1,981,0.7821554962284734
1,982,0.7356058370513157
1,983,0.6884488421878743
1,984,0.7063611573568308
1,985,0.7425581045550608
1,986,0.7633867594615951
1,987,0.8079676222659571
1,988,0.7303837850204831
1,989,0.6660738733544765
1,990,0.6599136585224936
1,991,0.46247773887188764
1,992,0.670048542507216
1,993,0.7771161788474273
1,994,0.7071655790840297
1,995,0.5629522678135006
1,996,0.8040776697437888
1,997,0.7227473280964566
1,998,0.8162386191744221
1,999,0.6425070555194546
1,1000,0.8272345384035926
1,1001,0.9023298352145905
1,1002,0.7410423832203393
1,1003,0.7570868985071026
1,1004,0.6674811182211052
1,1005,0.8080006948206702
1,1006,0.7698755573466616
1,1007,0.6822720767670063
1,1008,0.8236025461340049
1,1009,0.7034281258710559
1,1010,0.7610541789552557
1,1011,0.7713086134944707
1,1012,0.6810156660780954
1,1013,0.6081962619766965
1,1014,0.6824322135104262
1,1015,0.6851301871606982
1,1016,0.6475630006972074
1,1017,0.8579841650845663
1,1018,0.5538684277258454
1,1019,0.7456624467161419
1,1020,0.8020075654503098
1,1021,0.6572796498628021
1,1022,0.712611495217476
1,1023,0.764223518156839
1,1024,0.7369443903733928
1,1025,0.828385425263035
1,1026,0.5087197176567053
1,1027,0.714863240619134
1,1028,0.6772205597093658
1,1029,0.7673097334360524
1,1030,0.7048580238266168
1,1031,0.6411655543972772
1,1032,0.8290697049168403
1,1033,0.7557120147937724
1,1034,0.7784531586721535
1,1035,0.7503218993952369
1,1036,0.7811838872021534
1,1037,0.615339832588486
1,1038,0.5150054294366386
1,1039,0.6840159821061044
1,1040,0.7581786549826632
1,1041,0.7373140030416768
1,1042,0.6130681029675659
1,1043,0.47337608244219137
1,1044,0.7464851494721446
1,1045,0.7906857103935085
1,1046,0.781283863652868
1,1047,0.786190023749563
1,1048,0.38316761637280605
1,1049,0.6676549710001796
1,1050,0.6559471727575044
1,1051,0.7288014164179415
1,1052,0.48888934476004425
1,1053,0.7018736033561609
1,1054,0.7991869408999831
1,1055,0.7819006037844496
1,1056,0.8243353496392095
1,1057,0.8069309075059592
1,1058,0.7749412125129661
1,1059,0.7927488987672108
1,1060,0.8258245141571876
1,1061,0.712616101634128
1,1062,0.6344359818017605
1,1063,0.8373935503383513
1,1064,0.73926368723478
1,1065,0.7461233094749082
1,1066,0.6633515849576203
1,1067,0.7849063526494744
1,1068,0.76816634819091
1,1069,0.7600467041858441
1,1070,0.7275514264240739
1,1071,0.7542288257925892
1,1072,0.7930891212999509
1,1073,0.7879726289621094
1,1074,0.6638782909468681
1,1075,0.6398747727586448
1,1076,0.7089241839009017
1,1077,0.7556263974893834
1,1078,0.7498687380048041
