Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle
leaf:D1_5W_Mv_2_July,1,367172,367172,49.191,254.491,3508.795,1481.764,315.501,2.932
lesions:D1_5W_Mv_2_July,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D1_5W_Mv_3_July,1,54608,54608,20.434,255,1293.377,520.771,133.512,172.659
lesions:D1_5W_Mv_3_July,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D1_5W_Mv_Edge_July,20,5323157,266157.85,27.941,255,3195.543,1285.878,255.166,38.01
lesions:D1_5W_Mv_Edge_July,1,22,22,1.22E-04,255,15.899,5.554,5.043,134.999
leaf:D1_6F_Mv_1_July,1,224591,224591,42.078,254.997,2785.7,1129.059,253.271,2.51
lesions:D1_6F_Mv_1_July,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D1_6F_Mv_2_July,1,212191,212191,21.374,255,2707.776,1129.231,239.251,2.558
lesions:D1_6F_Mv_2_July,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D1_6F_Mv_3_July,1,276892,276892,34.832,255,2982.812,1223.208,288.217,2.233
lesions:D1_6F_Mv_3_July,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D1_6F_Mv_Edge_July,20,6806105,340305.25,32.661,254.92,3683.931,1507.694,281.169,62.665
lesions:D1_6F_Mv_Edge_July,1,64,64,3.26E-04,255,29.556,10.373,7.855,21.947
leaf:D1_6W_Mv_1_July,1,557729,557729,44.442,255,5048.789,1938.848,366.26,0.205
lesions:D1_6W_Mv_1_July,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D1_6W_Mv_2_July,1,111636,111636,21.871,255,2118.244,762.493,186.414,0.018
lesions:D1_6W_Mv_2_July,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D1_6W_Mv_3_July,1,188532,188532,35.075,255,2678.535,1013.043,236.956,177.95
lesions:D1_6W_Mv_3_July,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D1_6W_Mv_Edge_July,21,8133627,387315.571,38.305,255,4013.112,1628.99,298.988,35.951
lesions:D1_6W_Mv_Edge_July,2,1208,604,0.006,255,82.548,30.804,15.67,169.115
leaf:D1_7F_Mv_1_July,1,285577,285577,45.158,255,2543.288,1001.285,363.141,175.668
lesions:D1_7F_Mv_1_July,14,2207,157.643,0.526,255,54.892,19.079,7.869,97.437
leaf:D1_7F_Mv_2_July,1,444783,444783,35.632,254.998,4277.479,1631.687,347.073,176.604
lesions:D1_7F_Mv_2_July,1,16,16,0.002,255,13.899,5.285,3.855,20.385
leaf:D1_7F_Mv_3_July,1,438523,438523,44.499,254.581,3793.998,1564.793,356.817,1.177
lesions:D1_7F_Mv_3_July,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D1_7F_Mv_Edge_July,20,7008862,350443.1,31.343,255,3723.837,1482.786,291.295,90.032
lesions:D1_7F_Mv_Edge_July,2,127,63.5,6.11E-04,255,32.385,13.348,5.793,132.063
leaf:D1_7W_Mv_1_July,1,366055,366055,33.931,254.322,4023.614,1546.943,301.288,179.15
lesions:D1_7W_Mv_1_July,2,371,185.5,0.071,255,63.82,24.714,5.544,89.557
leaf:D1_7W_Mv_2_July,1,243610,243610,30.182,255,2980.753,1216.937,254.881,178.53
lesions:D1_7W_Mv_2_July,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D1_7W_Mv_3_July,1,354369,354369,28.917,250.452,3799.978,1409.438,320.125,168.851
lesions:D1_7W_Mv_3_July,4,504,126,0.071,255,38.542,13.26,8.953,75.667
leaf:D1_7W_Mv_Edge_July,19,8855375,466072.368,36.368,255,4478.563,1714.582,343.431,65.621
lesions:D1_7W_Mv_Edge_July,11,6959,632.636,0.031,255,86.372,29.836,16.26,157.78
leaf:D1_8F_Mv_1_July,1,105968,105968,28.294,255,1694.514,686.816,196.446,179.636
lesions:D1_8F_Mv_1_July,2,538,269,0.347,255,63.77,24.179,14.149,93.635
leaf:D1_8F_Mv_2_July,1,393365,393365,40.973,255,3858.868,1568.123,319.393,176.942
lesions:D1_8F_Mv_2_July,3,825,275,0.141,255,70.231,26.729,12.178,165.301
leaf:D1_8F_Mv_3_July,1,165785,165785,33.93,255,2260.688,847.506,249.065,177.93
lesions:D1_8F_Mv_3_July,3,345,115,0.146,255,45.732,17.706,8.135,148.671
leaf:D1_8F_Mv_Edge_July,19,8985140,472902.105,39.84,254.785,4652.913,1799.659,333.139,77.965
lesions:D1_8F_Mv_Edge_July,41,33554,818.39,0.154,255,105.822,36.424,14.841,61.306
leaf:D1_8W_Mv_1_July,1,546748,546748,37.086,255,4414.022,1839.409,378.459,178.103
lesions:D1_8W_Mv_1_July,3,444,148,0.056,255,41.408,16.106,9.139,87.17
leaf:D1_8W_Mv_2_July,1,617282,617282,37.672,253.85,5865.157,2162.88,363.38,1.215
lesions:D1_8W_Mv_2_July,2,492,246,0.053,255,64.648,24.767,12.477,84.977
leaf:D1_8W_Mv_3_July,1,519068,519068,42.865,255,4166.633,1681.8,392.971,2.816
lesions:D1_8W_Mv_3_July,5,919,183.8,0.122,255,44.159,16.772,9.851,75.182
leaf:D1_8W_Mv_Edge_July,18,9217809,512100.5,42.359,254.847,4751.771,1807.497,354.335,89.46
lesions:D1_8W_Mv_Edge_July,20,13587,679.35,0.063,255,114.137,42.481,16.199,103.265
leaf:D1_9F_Mv_1_July,1,97502,97502,30.571,255,2022.958,791.626,156.821,5.735
lesions:D1_9F_Mv_1_July,2,170,85,0.103,255,42.698,12.31,7.82,0.292
leaf:D1_9F_Mv_2_July,1,139336,139336,20.813,254.982,2424.739,1070.905,165.662,5.423
lesions:D1_9F_Mv_2_July,2,854,427,0.379,255,68.698,28.228,11.701,61.196
leaf:D1_9F_Mv_3_July,1,137641,137641,19.505,254.998,2012.435,742.965,235.879,21.776
lesions:D1_9F_Mv_3_July,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D1_9F_Mv_Edge_July,20,6014779,300738.95,30.009,254.862,3477.173,1420.38,265.268,39.135
lesions:D1_9F_Mv_Edge_July,2,177,88.5,9.11E-04,255,35.092,13.802,7.832,88.421
leaf:D1_9W_Mv_1_July,1,349157,349157,41.878,255,4139.752,1537.253,289.191,2.012
lesions:D1_9W_Mv_1_July,2,335,167.5,0.063,255,47.698,17.873,10.458,29.631
leaf:D1_9W_Mv_2_July,1,265013,265013,40.922,255,3175.814,1242.414,271.588,0.759
lesions:D1_9W_Mv_2_July,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D1_9W_Mv_3_July,1,265078,265078,46.795,255,2764.854,1111.916,303.537,176.798
lesions:D1_9W_Mv_3_July,3,275,91.667,0.07,255,35.213,13.087,8.198,101.444
leaf:D1_9W_Mv_Edge_July,20,8268889,413444.45,34.328,254.947,4143.751,1675.757,307.9,107.333
lesions:D1_9W_Mv_Edge_July,1,53,53,2.37E-04,255,28.142,10.158,6.644,34.803
leaf:D2_10F_Mv_1_July,1,279641,279641,33.625,255,3351.288,1334.625,266.779,173.446
lesions:D2_10F_Mv_1_July,3,213,71,0.046,255,28.58,10.286,7.244,115.472
leaf:D2_10F_Mv_2_July,1,196282,196282,26.357,255,2462.219,1011.378,247.102,177.947
lesions:D2_10F_Mv_2_July,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D2_10F_Mv_3_July,1,338282,338282,25.02,254.946,3365.437,1392.605,309.287,13.177
lesions:D2_10F_Mv_3_July,10,432,43.2,0.067,255,26.166,10.812,4.224,92.142
leaf:D2_10F_Mv_Edge_July,20,4882654,244132.7,28.76,255,2931.225,1188.255,253.684,82.645
lesions:D2_10F_Mv_Edge_July,7,2300,328.571,0.015,255,71.514,17.204,10.635,114.972
leaf:D2_10W_Mv_1_July,1,538056,538056,41.755,254.999,4696.064,1916.766,357.412,3.947
lesions:D2_10W_Mv_1_July,9,2742,304.667,0.33,255,54.338,19.78,13.052,84.23
leaf:D2_10W_Mv_2_July,1,350648,350648,30.726,255,3372.334,1386.883,321.915,4.009
lesions:D2_10W_Mv_2_July,3,1314,438,0.25,255,91.255,32.914,16.403,62.811
leaf:D2_10W_Mv_3_July,1,223191,223191,33.78,255,2501.055,997.87,284.782,0.983
lesions:D2_10W_Mv_3_July,6,583,97.167,0.179,255,32.563,11.886,8.499,17.63
leaf:D2_10W_Mv_Edge_July,20,10867946,543397.3,44.979,254.969,4712.971,1899.714,362.067,107.313
lesions:D2_10W_Mv_Edge_July,118,41566,352.254,0.174,255,70.015,25.256,13.14,92.327
leaf:D2_1F_Mv_1_July,1,694859,694859,32.865,254.156,5089.704,2165.706,408.514,5.726
lesions:D2_1F_Mv_1_July,6,610,101.667,0.056,255,32.661,11.733,8.915,96.972
leaf:D2_1F_Mv_2_July,1,426919,426919,23.193,255,4106.66,1679.45,323.66,176.632
lesions:D2_1F_Mv_2_July,5,676,135.2,0.103,255,48.87,15.394,9.167,104.687
leaf:D2_1F_Mv_3_July,1,448206,448206,44.355,255,3998.743,1647.569,346.373,178.582
lesions:D2_1F_Mv_3_July,3,491,163.667,0.076,255,44.399,16.309,10.591,119.869
leaf:D2_1F_Mv_Edge_July,21,9467315,450824.524,39.431,254.996,4149.816,1691.316,317.936,85.361
lesions:D2_1F_Mv_Edge_July,29,16702,575.931,0.072,255,96.916,31.728,14.92,85.578
leaf:D2_1W_Mv_1_July,1,341893,341893,32.162,255,3245.822,1295.689,335.969,78.934
lesions:D2_1W_Mv_1_July,3,97,32.333,0.016,255,18.566,6.747,5.06,79.691
leaf:D2_1W_Mv_2_July,1,352110,352110,42.347,254.957,3665.329,1431.095,313.271,89.857
lesions:D2_1W_Mv_2_July,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D2_1W_Mv_3_July,1,271752,271752,27.22,254.963,2850.317,1084.626,319.009,89.552
lesions:D2_1W_Mv_3_July,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D2_1W_Mv_Edge_July,20,7966565,398328.25,36.434,254.847,3949.694,1589.24,313.267,107.354
lesions:D2_1W_Mv_Edge_July,4,134,33.5,6.33E-04,255,16.399,7.007,3.406,15.769
leaf:D2_2F_Mv_1_July,1,482534,482534,34.585,255,4717.853,1655.498,371.116,179.589
lesions:D2_2F_Mv_1_July,1,4360,4360,0.644,255,615.103,216.432,25.649,175.288
leaf:D2_2F_Mv_2_July,1,523464,523464,44.327,255,4115.52,1661.322,401.184,3.064
lesions:D2_2F_Mv_2_July,1,17,17,0.002,255,15.314,6.071,3.565,8.525
leaf:D2_2F_Mv_3_July,1,393007,393007,33.762,255,3694.265,1453.24,344.329,171.318
lesions:D2_2F_Mv_3_July,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D2_2F_Mv_Edge_July,20,5640923,282046.15,30.128,255,3236.126,1290.157,273.169,98.215
lesions:D2_2F_Mv_Edge_July,3,707,235.667,0.004,255,55.47,19.251,13.375,114.286
leaf:D2_2W_Mv_1_July,1,395949,395949,40.434,255,3518.66,1444.297,349.054,179.716
lesions:D2_2W_Mv_1_July,6,1581,263.5,0.286,255,60.291,20.563,13.226,64.629
leaf:D2_2W_Mv_2_July,1,413346,413346,54.554,255,3777.932,1555.197,338.406,0.387
lesions:D2_2W_Mv_2_July,13,5560,427.692,0.949,255,78.836,30.292,16.035,33.563
leaf:D2_2W_Mv_3_July,1,440886,440886,39.843,254.949,3624.709,1451.02,386.868,5.682
lesions:D2_2W_Mv_3_July,8,1343,167.875,0.198,255,46.413,16.473,11.451,68.324
leaf:D2_2W_Mv_Edge_July,20,10176874,508843.7,39.976,254.997,4333.408,1768.607,363.241,64.396
lesions:D2_2W_Mv_Edge_July,294,105047,357.303,0.443,255,71.245,25.546,11.897,71.669
leaf:D2_3F_Mv_1_July,1,527121,527121,34.466,255,4438.851,1871.857,358.548,5.538
lesions:D2_3F_Mv_1_July,3,896,298.667,0.109,255,65.827,24.555,11.121,18.308
leaf:D2_3F_Mv_2_July,1,716380,716380,38.948,255,5238.355,2138.746,426.476,5.996
lesions:D2_3F_Mv_2_July,6,1946,324.333,0.167,255,82.767,28.761,12.4,34.351
leaf:D2_3F_Mv_3_July,1,463316,463316,33.082,255,4194.685,1740.777,338.879,179.99
lesions:D2_3F_Mv_3_July,2,17,8.5,0.003,255,10.071,3.888,2.295,47.865
leaf:D2_3F_Mv_Edge_July,20,10698063,534903.15,44.832,255,4635.273,1868.288,363.136,89.738
lesions:D2_3F_Mv_Edge_July,125,46911,375.288,0.197,255,71.196,25.583,13.313,82.296
leaf:D2_3W_Mv_1_July,1,263085,263085,35.004,255,2977.807,1235.408,271.141,9.024
lesions:D2_3W_Mv_1_July,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D2_3W_Mv_2_July,1,546357,546357,32.159,254.999,4535.804,1804.709,385.46,3.811
lesions:D2_3W_Mv_2_July,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D2_3W_Mv_3_July,1,608958,608958,42.786,255,4573.804,1864.181,415.92,177.794
lesions:D2_3W_Mv_3_July,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D2_3W_Mv_Edge_July,20,6166120,308306,31.933,255,3471.356,1414.619,270.619,72.891
lesions:D2_3W_Mv_Edge_July,21,14378,684.667,0.078,255,124.501,50.28,11.743,105.337
leaf:D2_4F_Mv_1_July,1,499561,499561,28.572,255,4622.802,1991.741,319.349,177.728
lesions:D2_4F_Mv_1_July,3,311,103.667,0.043,255,36.513,12.4,8.862,111.525
leaf:D2_4F_Mv_2_July,1,515544,515544,34.098,255,4799.094,1752.773,374.499,3.022
lesions:D2_4F_Mv_2_July,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D2_4F_Mv_3_July,1,768858,768858,29.269,255,5660.682,2293.887,426.761,178.507
lesions:D2_4F_Mv_3_July,3,608,202.667,0.053,255,52.089,19.668,11.193,116.962
leaf:D2_4F_Mv_Edge_July,19,9584165,504429.737,40.177,255,4545.702,1736.848,368.64,122.068
lesions:D2_4F_Mv_Edge_July,43,11086,257.814,0.048,255,61.047,22.102,11.573,93.552
leaf:D2_4W_Mv_1_July,1,465108,465108,36.452,255,4739.638,1979.578,299.152,179.79
lesions:D2_4W_Mv_1_July,5,1770,354,0.262,255,66.293,25.84,13.741,107.546
leaf:D2_4W_Mv_2_July,1,343177,343177,37.235,255,3358.567,1312.502,332.911,1.97
lesions:D2_4W_Mv_2_July,2,346,173,0.067,255,37.627,13.348,10.037,19.255
leaf:D2_4W_Mv_3_July,1,363283,363283,47.673,255,3597.648,1522.13,303.881,1.39
lesions:D2_4W_Mv_3_July,2,441,220.5,0.086,255,54.284,21.383,11.417,167.138
leaf:D2_4W_Mv_Edge_July,19,9455764,497671.789,43.164,255,4482.423,1675.989,377.493,67.502
lesions:D2_4W_Mv_Edge_July,60,38604,643.4,0.185,255,93.009,32.249,15.702,83.583
leaf:D2_5F_Mv_1_July,1,600496,600496,31.033,255,4789.638,1995.613,383.128,0.41
lesions:D2_5F_Mv_1_July,4,1099,274.75,0.128,255,64.295,23.767,13.157,6.151
leaf:D2_5F_Mv_2_July,1,330732,330732,33.892,255,3723.624,1498.474,281.02,178.842
lesions:D2_5F_Mv_2_July,3,1886,628.667,0.369,255,86.783,32.668,17.291,130.248
leaf:D2_5F_Mv_3_July,1,791791,791791,37.807,255,5613.618,2298.321,438.642,173.041
lesions:D2_5F_Mv_3_July,2,924,462,0.068,255,89.962,31.016,19.215,105.477
leaf:D2_5F_Mv_Edge_July,19,10561874,555888.105,43.563,254.924,4694.473,1809.258,389.728,122.018
lesions:D2_5F_Mv_Edge_July,140,44831,320.221,0.191,255,65.407,22.471,11.407,87.415
leaf:D2_5W_Mv_1_July,1,535689,535689,36.698,255,4230.625,1760.874,387.342,2.209
lesions:D2_5W_Mv_1_July,4,1163,290.75,0.15,255,63.38,24.715,12.616,127.851
leaf:D2_5W_Mv_2_July,1,462781,462781,39.154,255,4173.922,1668.623,353.124,1.912
lesions:D2_5W_Mv_2_July,5,1595,319,0.225,255,65.375,25.828,13.201,68.508
leaf:D2_5W_Mv_3_July,1,473888,473888,41.903,254.904,3912.885,1600.328,377.031,179.373
lesions:D2_5W_Mv_3_July,5,1133,226.6,0.166,255,56.236,21.269,12.627,143.923
leaf:D2_5W_Mv_Edge_July,20,10029133,501456.65,45.159,254.943,4649.701,1790.999,353.788,72.903
lesions:D2_5W_Mv_Edge_July,46,18419,400.413,0.084,255,76.896,27.835,13.547,64.912
leaf:D2_6F_Mv_1_July,1,413286,413286,39.113,255,3680.417,1484.241,354.533,1.608
lesions:D2_6F_Mv_1_July,5,585,117,0.096,255,41.496,16.632,7.849,114.643
leaf:D2_6F_Mv_2_July,1,265964,265964,29.404,255,2851.624,1144.412,295.904,2.309
lesions:D2_6F_Mv_2_July,9,946,105.111,0.237,255,34.048,11.66,8.674,88.737
leaf:D2_6F_Mv_3_July,1,302323,302323,37.365,255,3127.263,1226.934,313.733,178.976
lesions:D2_6F_Mv_3_July,5,744,148.8,0.168,255,45.027,16.436,10.604,125.951
leaf:D2_6F_Mv_Edge_July,20,9641078,482053.9,44.735,254.999,4252.501,1703.329,356.54,90.964
lesions:D2_6F_Mv_Edge_July,351,137420,391.51,0.658,254.999,72.452,25.698,12.851,87.44
leaf:D2_6W_Mv_1_July,1,730329,730329,47.297,255,5450.824,2168.489,428.816,7.924
lesions:D2_6W_Mv_1_July,19,8790,462.632,0.743,255,72.836,25.525,16.034,97.906
leaf:D2_6W_Mv_2_July,1,388076,388076,38.754,255,3605.381,1525.078,323.992,2.373
lesions:D2_6W_Mv_2_July,4,3854,963.5,0.711,255,130.604,48.34,16.346,4.192
leaf:D2_6W_Mv_3_July,1,612794,612794,43.04,255,4907.822,2044.523,381.621,178.833
lesions:D2_6W_Mv_3_July,9,5447,605.222,0.611,255,86.301,29.208,16.634,58.997
leaf:D2_6W_Mv_Edge_July,17,8469624,498213.176,33.502,254.92,4662.012,1666.915,377.754,83.729
lesions:D2_6W_Mv_Edge_July,45,19566,434.8,0.085,255,73.4,26.486,14.222,81.532
leaf:D2_7F_Mv_1_July,1,620496,620496,48.585,255,5032.692,2075.445,380.661,0.292
lesions:D2_7F_Mv_1_July,1,6,6,6.68E-04,255,7.657,3.385,2.257,0
leaf:D2_7F_Mv_2_July,1,242069,242069,22.563,255,2703.918,1119.081,275.415,176.619
lesions:D2_7F_Mv_2_July,2,112,56,0.032,255,26.799,10.52,6.013,77.472
leaf:D2_7F_Mv_3_July,1,471800,471800,24.532,255,4021.27,1688.697,355.727,4.661
lesions:D2_7F_Mv_3_July,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D2_7F_Mv_Edge_July,19,7824017,411790.368,35.481,255,4043.588,1571.614,331.451,103.771
