Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle
lesions:D1_4F_Mv_2_LateAug,1,64262,64262,66.243,255,1874.122,788.737,103.737,2.197
leaf:D1_4F_Mv_3_LateAug,1,37932,37932,27.565,255,1344.884,568.138,85.008,3.425
lesions:D1_4F_Mv_3_LateAug,1,36814,36814,64.024,255,1323.269,563.021,83.253,3.399
leaf:D1_4F_Mv_Edge_LateAug,19,6308256,332013.474,26.189,255,3593.924,1457.727,287.295,78.075
lesions:D1_4F_Mv_Edge_LateAug,246,115452,469.317,0.508,255,74.757,22.772,8.533,69.14
leaf:D1_4W_Mv_1_LateAug,1,43282,43282,24.861,255,1523.696,630.792,87.364,5.092
lesions:D1_4W_Mv_1_LateAug,11,574,52.182,0.702,255,30.012,10.778,4.913,63.236
leaf:D1_4W_Mv_2_LateAug,1,17609,17609,20.828,255,893.387,360.089,62.264,177.664
lesions:D1_4W_Mv_2_LateAug,13,2859,219.923,9.87,255,59.104,14.14,8.705,79.387
leaf:D1_4W_Mv_3_LateAug,1,25441,25441,19.746,255,1115.328,456.635,70.937,5.749
lesions:D1_4W_Mv_3_LateAug,2,171,85.5,0.369,255,43.042,14.24,7.502,34.239
leaf:D1_4W_Mv_Edge_LateAug,20,7706467,385323.35,31.385,254.999,3844.524,1593.82,305.762,106.639
lesions:D1_4W_Mv_Edge_LateAug,68,49917,734.074,0.218,255,111.1,32.046,10.023,72.132
leaf:D1_5F_Mv_1_LateAug,1,34251,34251,23.078,255,1359.487,585.022,74.544,176.787
lesions:D1_5F_Mv_1_LateAug,6,30233,5038.833,57.429,255,264.766,97.023,16.684,90.095
leaf:D1_5F_Mv_2_LateAug,1,75308,75308,25.13,255,2103.45,778.174,123.218,171.406
lesions:D1_5F_Mv_2_LateAug,2,74226,37113,30.912,255,1039.261,387.679,61.597,85.717
leaf:D1_5F_Mv_3_LateAug,1,37807,37807,21.758,255,1486.69,610.677,78.826,169.103
lesions:D1_5F_Mv_3_LateAug,5,16611,3322.2,16.099,255,255.841,72,16.828,96.071
leaf:D1_5F_Mv_Edge_LateAug,19,5719288,301015.158,24.499,254.993,3653.043,1455.077,260.16,31.31
lesions:D1_5F_Mv_Edge_LateAug,618,1132595,1832.678,5.261,255,123.041,33.729,10.516,71.776
leaf:D1_5W_Mv_1_LateAug,1,38678,38678,11.001,255,1444.484,609.647,80.778,129.894
lesions:D1_5W_Mv_1_LateAug,4,345,86.25,0.151,255,38.491,14.345,6.474,135.467
leaf:D1_5W_Mv_2_LateAug,1,22761,22761,29.933,255,1007.487,435.696,66.515,176.497
lesions:D1_5W_Mv_2_LateAug,14,5145,367.5,14.251,255,62.22,13.506,7.358,84.129
leaf:D1_5W_Mv_Edge_LateAug,20,6896447,344822.35,28.358,255,3679.043,1515.819,283.927,39.045
lesions:D1_5W_Mv_Edge_LateAug,28,5375,191.964,0.023,255,53.016,17.299,8.401,65.214
leaf:D1_6F_Mv_1_LateAug,1,78444,78444,33.195,255,2186.389,903.102,110.594,5.835
lesions:D1_6F_Mv_1_LateAug,48,24553,511.521,15.576,255,84.27,24.112,8.688,61.861
leaf:D1_6F_Mv_2_LateAug,1,86890,86890,29.197,255,2155.301,884.57,125.068,8.347
lesions:D1_6F_Mv_2_LateAug,5,91,18.2,0.051,255,12.72,4.713,3.099,54.843
leaf:D1_6F_Mv_3_LateAug,1,62251,62251,31.498,255,1610.992,687.924,115.217,172.234
lesions:D1_6F_Mv_3_LateAug,1,61210,61210,56.275,255,1587.034,682.062,114.264,172.226
leaf:D1_6F_Mv_Edge_LateAug,21,6703538,319216.095,26.239,255,3508.925,1448.018,266.858,102.222
lesions:D1_6F_Mv_Edge_LateAug,13,1577,121.308,0.007,255,40.317,15.287,7.423,98.542
leaf:D1_6W_Mv_1_LateAug,1,72007,72007,16.396,255,2182.937,799.229,114.713,16.561
lesions:D1_6W_Mv_1_LateAug,2,70841,35420.5,20.674,255,1057.155,398.723,57.197,8.3
leaf:D1_6W_Mv_2_LateAug,1,38128,38128,27.107,255,1326.08,541.759,89.608,171.56
lesions:D1_6W_Mv_2_LateAug,1,37405,37405,46.838,255,1289.98,537.311,88.637,171.62
leaf:D1_6W_Mv_3_LateAug,1,26065,26065,20.759,255,1037.543,404.818,81.98,22.259
lesions:D1_6W_Mv_3_LateAug,1,25518,25518,32.054,255,1017.744,401.352,80.953,22.145
leaf:D1_6W_Mv_Edge_LateAug,20,4953251,247662.55,23.037,255,3065.911,1285.411,233.742,63.345
lesions:D1_6W_Mv_Edge_LateAug,370,104113,281.386,0.517,254.997,60.919,20.473,7.335,90.303
leaf:D1_7F_Mv_1_LateAug,1,41874,41874,22.894,255,1469.896,621.157,85.833,3.16
lesions:D1_7F_Mv_1_LateAug,18,5084,282.444,7.53,255,58.765,17.908,8.104,55.515
leaf:D1_7F_Mv_2_LateAug,1,29773,29773,25.569,255,1219.186,508.077,74.611,2.144
lesions:D1_7F_Mv_2_LateAug,2,37,18.5,0.082,255,14.192,4.938,4.27,15.236
leaf:D1_7F_Mv_3_LateAug,1,65361,65361,16.629,255,2034.712,770.908,107.951,163.963
lesions:D1_7F_Mv_3_LateAug,22,21564,980.182,7.872,255,125.972,29.498,10.39,96.269
leaf:D1_7F_Mv_Edge_LateAug,20,7048793,352439.65,29.067,254.903,3741.556,1520.979,292.925,46.498
lesions:D1_7F_Mv_Edge_LateAug,65,33319,512.6,0.154,255,71.196,24.165,11.246,92.755
leaf:D1_7W_Mv_1_LateAug,1,63012,63012,30.99,255,1705.068,721.835,111.146,178.711
lesions:D1_7W_Mv_1_LateAug,1,61575,61575,65.95,255,1682.708,716.89,109.361,178.729
leaf:D1_7W_Mv_2_LateAug,1,39074,39074,23.563,255,1334.139,551.735,90.171,1.874
lesions:D1_7W_Mv_2_LateAug,1,37899,37899,64.612,255,1314.909,546.052,88.37,1.845
leaf:D1_7W_Mv_3_LateAug,1,52085,52085,38.467,255,1565.571,675.323,98.2,179.188
lesions:D1_7W_Mv_3_LateAug,1,49858,49858,67.467,255,1655.2,663.716,95.645,179.066
leaf:D1_7W_Mv_Edge_LateAug,20,7484635,374231.75,31.705,255,3879.574,1577.12,298.578,55.898
lesions:D1_7W_Mv_Edge_LateAug,819,374381,457.12,1.707,254.956,72.106,21.046,8.183,76.057
leaf:D1_8F_Mv_1_LateAug,1,63634,63634,19.814,255,1859.325,761.059,106.459,167.838
lesions:D1_8F_Mv_1_LateAug,1,61999,61999,35.783,255,1863.308,759.794,103.896,167.876
leaf:D1_8F_Mv_2_LateAug,1,57068,57068,20.247,255,1727.651,719.186,101.033,163.662
lesions:D1_8F_Mv_2_LateAug,1,56250,56250,30.968,255,1683.852,714.952,100.174,163.697
leaf:D1_8F_Mv_3_LateAug,1,19589,19589,14.882,255,974.399,412.127,60.519,168.636
lesions:D1_8F_Mv_3_LateAug,1,18919,18919,41.775,255,950.742,403.675,59.673,168.664
leaf:D1_8F_Mv_Edge_LateAug,19,5454393,287073.316,24.86,255,3293.615,1305.946,267.63,67.123
lesions:D1_8F_Mv_Edge_LateAug,718,892659,1243.258,4.371,254.999,105.345,24.08,9.083,79.277
leaf:D1_8W_Mv_1_LateAug,1,35338,35338,16.358,255,1341.418,551.462,81.59,165.209
lesions:D1_8W_Mv_1_LateAug,8,22967,2870.875,23.238,255,163.55,54.718,12.332,109.569
leaf:D1_8W_Mv_2_LateAug,1,39052,39052,13.193,255,1503.232,477.503,104.13,37.818
lesions:D1_8W_Mv_2_LateAug,3,34794,11598,16.809,255,460.957,166.002,31.215,26.118
leaf:D1_8W_Mv_3_LateAug,1,54733,54733,35.405,254.995,1561.536,659.832,105.615,4.747
lesions:D1_8W_Mv_3_LateAug,4,47155,11788.75,50.148,255,492.356,167.033,25.55,65.297
leaf:D1_8W_Mv_Edge_LateAug,20,5655358,282767.9,26.291,255,3270.961,1354.578,262.201,64.366
lesions:D1_8W_Mv_Edge_LateAug,238,282350,1186.345,1.394,255,94.547,24.586,10.519,86.934
leaf:D1_9F_Mv_1_LateAug,1,40145,40145,35.519,255,1429.872,600.686,85.093,0.916
lesions:D1_9F_Mv_1_LateAug,45,8788,195.289,14.795,255,47.761,13.249,7.013,78.609
leaf:D1_9F_Mv_2_LateAug,1,27084,27084,24.173,255,1064.558,448.188,76.942,2.347
lesions:D1_9F_Mv_2_LateAug,4,24646,6161.5,58.367,255,294.646,109.01,24.289,17.057
leaf:D1_9F_Mv_3_LateAug,1,30161,30161,25.983,255,1255.47,519.266,73.955,174.758
lesions:D1_9F_Mv_3_LateAug,2,2851,1425.5,5.148,255,161.681,59.42,19.026,162.568
leaf:D1_9F_Mv_Edge_LateAug,18,5524098,306894.333,22.612,255,3409.896,1361.054,274.113,57.791
lesions:D1_9F_Mv_Edge_LateAug,50,39631,792.62,0.183,255,122.89,42.511,8.852,84.143
leaf:D1_9W_Mv_1_LateAug,1,21554,21554,16.728,255,1077.1,442.493,62.02,23.156
lesions:D1_9W_Mv_1_LateAug,2,19970,9985,22.091,255,525.671,214.588,30.263,11.539
leaf:D1_9W_Mv_2_LateAug,1,86674,86674,18.36,255,2200.688,898.269,122.855,165.705
lesions:D1_9W_Mv_2_LateAug,1,85478,85478,32.185,255,2151.131,893.639,121.787,165.709
leaf:D1_9W_Mv_3_LateAug,1,104797,104797,29.123,255,2389.987,968.172,137.818,178.12
lesions:D1_9W_Mv_3_LateAug,1,103587,103587,64.071,255,2345.259,964.336,136.769,178.115
leaf:D1_9W_Mv_Edge_LateAug,19,7266932,382470.105,28.268,255,3926.347,1548.478,316.37,76.613
lesions:D1_9W_Mv_Edge_LateAug,578,664355,1149.403,2.785,255,101.385,25.185,9.249,80.106
leaf:D2_10F_Mv_1_LateAug,1,197394,197394,15.877,255,2974.771,1200.949,209.276,6.286
lesions:D2_10F_Mv_1_LateAug,11,741,67.364,0.185,255,30.89,11.411,5.823,45.045
leaf:D2_10F_Mv_2_LateAug,1,229179,229179,13.369,255,3634.823,1490.466,195.778,177.552
lesions:D2_10F_Mv_2_LateAug,3,479,159.667,0.13,255,43.651,14.821,9.593,116.502
leaf:D2_10F_Mv_3_LateAug,1,225329,225329,12.079,255,3695.859,1468.291,195.396,177.477
lesions:D2_10F_Mv_3_LateAug,1,25,25,0.007,255,17.314,6.464,4.925,155.028
leaf:D2_10F_Mv_Edge_LateAug,20,1427423,71371.15,30.344,255,1707.352,708.939,125.899,98.473
lesions:D2_10F_Mv_Edge_LateAug,83,161367,1944.181,3.531,254.972,160.902,46.065,13.872,88.039
leaf:D2_10W_Mv_1_LateAug,1,48106,48106,33.61,255,1723.671,734.929,83.342,1.08
lesions:D2_10W_Mv_1_LateAug,1,46251,46251,64.33,255,1732.891,724.495,81.282,1.077
leaf:D2_10W_Mv_2_LateAug,1,73109,73109,30.141,255,2084.507,895.182,103.985,4.803
lesions:D2_10W_Mv_2_LateAug,4,68089,17022.25,51.402,255,579.611,223.932,30.372,86.692
leaf:D2_10W_Mv_3_LateAug,1,13693,13693,10.848,255,827.183,333.911,52.213,145.104
lesions:D2_10W_Mv_3_LateAug,2,1036,518,1.486,255,128.903,51.882,9.697,151.111
leaf:D2_10W_Mv_Edge_LateAug,19,1691206,89010.842,28.297,255,1960.474,763.765,145.937,76.01
lesions:D2_10W_Mv_Edge_LateAug,146,713824,4889.205,12.268,255,230.048,69.588,16.433,77.328
leaf:D2_1F_Mv_1_LateAug,1,168261,168261,14.322,254.971,2976.858,1182.01,181.248,18.709
lesions:D2_1F_Mv_1_LateAug,9,2688,298.667,0.446,255,93.194,36.357,8.816,63.946
leaf:D2_1F_Mv_2_LateAug,1,365072,365072,26.014,255,3854.033,1601.001,290.333,5.205
lesions:D2_1F_Mv_2_LateAug,119,37944,318.857,6.271,255,68.948,18.851,7.356,71.175
leaf:D2_1F_Mv_3_LateAug,1,203051,203051,14.519,255,3238.425,1330.544,194.306,15.519
lesions:D2_1F_Mv_3_LateAug,11,1050,95.455,0.177,255,34.207,12.618,7.362,34.783
leaf:D2_1F_Mv_Edge_LateAug,21,6823297,324918.905,21.498,254.986,3683.356,1505.994,267.761,89.064
lesions:D2_1F_Mv_Edge_LateAug,316,1515840,4796.962,5.459,255,178.564,48.559,13.689,76.878
leaf:D2_1W_Mv_1_LateAug,1,18260,18260,18.389,255,892.475,371.459,62.589,0.808
lesions:D2_1W_Mv_1_LateAug,9,5511,612.333,20.12,255,81.428,25.268,11.38,113.617
leaf:D2_1W_Mv_2_LateAug,1,83635,83635,20.266,255,1881.293,798.96,133.283,1.752
lesions:D2_1W_Mv_2_LateAug,1,82140,82140,65.565,255,1934.33,796.772,131.26,1.693
leaf:D2_1W_Mv_3_LateAug,1,29768,29768,10.185,255,1275.121,503.432,75.287,44.207
lesions:D2_1W_Mv_3_LateAug,13,4132,317.846,2.456,255,76.386,20.948,6.65,68.549
leaf:D2_1W_Mv_Edge_LateAug,20,1542054,77102.7,26.92,254.998,1877.78,746.909,128.108,48.975
lesions:D2_1W_Mv_Edge_LateAug,98,149601,1526.541,2.925,255,148.824,46.14,12.853,74.363
leaf:D2_2F_Mv_1_LateAug,1,253054,253054,21.784,254.835,3646.745,1375.928,234.168,20.889
lesions:D2_2F_Mv_1_LateAug,2,12,6,0.001,255,7.657,3.184,2.113,90
leaf:D2_2F_Mv_2_LateAug,1,215188,215188,16.419,255,3607.749,1345.367,203.651,170.685
lesions:D2_2F_Mv_2_LateAug,1,54,54,0.011,255,28.142,11.228,6.124,8.867
leaf:D2_2F_Mv_3_LateAug,1,249123,249123,15.252,255,3687.8,1515.631,209.281,176.718
lesions:D2_2F_Mv_3_LateAug,28,3009,107.464,0.785,255,39.114,13.799,6.527,102.987
leaf:D2_2F_Mv_Edge_LateAug,20,5251054,262552.7,18.419,255,3346.4,1360.147,244.309,87.662
lesions:D2_2F_Mv_Edge_LateAug,312,310071,993.817,1.393,255,108.663,30.854,10.308,79.83
leaf:D2_2W_Mv_1_LateAug,1,13068,13068,10.294,255,940.909,378.431,43.968,71.725
lesions:D2_2W_Mv_1_LateAug,6,1711,285.167,3.218,255,63.16,21.641,10.605,72.327
leaf:D2_2W_Mv_2_LateAug,1,30865,30865,13.639,255,1259.713,515.571,76.223,2.674
lesions:D2_2W_Mv_2_LateAug,1,28965,28965,59.452,255,1150.825,483.342,76.301,2.357
leaf:D2_2W_Mv_3_LateAug,1,37768,37768,14.401,255,1596.146,620.556,77.491,2.922
lesions:D2_2W_Mv_3_LateAug,1,36405,36405,41.676,255,1578.815,614.115,75.478,3.004
leaf:D2_2W_Mv_Edge_LateAug,20,1364619,68230.95,25.947,254.981,1742.361,685.136,124.764,48.044
lesions:D2_2W_Mv_Edge_LateAug,45,1228208,27293.511,26.142,255,776.609,289.144,52.831,51.472
leaf:D2_3F_Mv_1_LateAug,1,294918,294918,24.442,255,4147.138,1562.552,240.313,2.73
lesions:D2_3F_Mv_1_LateAug,60,25233,420.55,5.509,255,93.684,29.475,7.711,59.533
leaf:D2_3F_Mv_2_LateAug_edited,1,349795,349795,15.826,255,4593.26,1759.612,253.109,9.246
lesions:D2_3F_Mv_2_LateAug_edited,26,13958,536.846,1.547,255,92.859,29.428,8.186,52.435
leaf:D2_3F_Mv_3_LateAug,1,499702,499702,26.209,255,4732.844,2010.817,316.409,1.904
lesions:D2_3F_Mv_3_LateAug,6,2826,471,0.384,255,86.719,30.402,12.915,62.924
leaf:D2_3F_Mv_Edge_LateAug,20,5692115,284605.75,17.91,255,3455.297,1421.709,248.717,95.47
lesions:D2_3F_Mv_Edge_LateAug,279,5092423,18252.412,21.563,255,324.037,104.911,23.414,76.012
leaf:D2_3W_Mv_1_LateAug,1,25814,25814,12.746,255,1105.8,493.731,66.569,37.618
lesions:D2_3W_Mv_1_LateAug,4,21813,5453.25,17.29,255,338.138,117.349,16.432,9.528
leaf:D2_3W_Mv_2_LateAug,1,98502,98502,28.804,255,2290.548,967.65,129.61,177.735
lesions:D2_3W_Mv_2_LateAug,1,97268,97268,62.835,255,2283.845,963.41,128.549,177.734
leaf:D2_3W_Mv_3_LateAug,1,95692,95692,31.693,255,2039.72,856.075,142.323,179.236
lesions:D2_3W_Mv_3_LateAug,2,93394,46697,67.728,255,1011.881,427.739,77.256,174.555
leaf:D2_3W_Mv_Edge_LateAug,18,1176925,65384.722,32.286,255,1752.35,655.036,126.794,35.857
lesions:D2_3W_Mv_Edge_LateAug,132,634402,4806.076,17.807,255,250.824,76.901,18.797,71.072
leaf:D2_4F_Mv_1_LateAug,1,163118,163118,13.22,255,2948.805,1253.327,165.71,175.302
lesions:D2_4F_Mv_1_LateAug,9,3565,396.111,1.305,255,88.115,24.54,10.494,66.453
leaf:D2_4F_Mv_2_LateAug,1,137070,137070,11.457,255,2583.963,1117.245,156.208,178.345
lesions:D2_4F_Mv_2_LateAug,5,2445,489,1.239,255,95.344,32.187,10.48,106.545
leaf:D2_4F_Mv_3_LateAug,1,306103,306103,14.257,255,4240.979,1680.897,231.866,2.265
lesions:D2_4F_Mv_3_LateAug,69,107920,1564.058,21.7,255,127.511,30.079,8.376,71.484
leaf:D2_4F_Mv_Edge_LateAug,21,7475241,355963.857,25.567,255,3958.457,1644.729,267.688,79.602
lesions:D2_4F_Mv_Edge_LateAug,943,2089135,2215.414,8.411,254.994,110.946,29.058,10.063,77.432
leaf:D2_4W_Mv_1_LateAug,1,34892,34892,23.337,255,1396.725,560.209,79.302,174.632
lesions:D2_4W_Mv_1_LateAug,2,33608,16804,51.59,255,649.513,275.773,41.462,145.032
leaf:D2_4W_Mv_2_LateAug,1,32623,32623,25.911,255,1389.144,612.723,67.791,5.211
lesions:D2_4W_Mv_2_LateAug,16,13897,868.562,23.61,255,127.248,29.031,11.21,54.78
leaf:D2_4W_Mv_3_LateAug,1,74342,74342,26.915,255,1891.921,798.064,118.606,2.473
lesions:D2_4W_Mv_3_LateAug,2,70793,35396.5,61.62,255,1035.479,401.346,61.819,90.336
leaf:D2_4W_Mv_Edge_LateAug,19,1056840,55623.158,24.509,255,1526.503,637.658,108.103,105.182
lesions:D2_4W_Mv_Edge_LateAug,152,514227,3383.072,12.578,255,194.757,60.951,14.731,79.558
leaf:D2_5F_Mv_1_LateAug,1,562212,562212,24.016,255,5323.454,2192.368,326.51,178.906
lesions:D2_5F_Mv_1_LateAug,75,118503,1580.04,14.354,255,155.816,37.558,9.524,67.353
leaf:D2_5F_Mv_2_LateAug,1,394655,394655,19.976,255,4371.173,1822.787,275.671,178.278
lesions:D2_5F_Mv_2_LateAug,159,71354,448.767,12.109,254.99,71.017,21.585,7.214,81.674
leaf:D2_5F_Mv_3_LateAug,1,125592,125592,10.658,255,2504.864,1031.897,154.966,10.404
lesions:D2_5F_Mv_3_LateAug,1,6583,6583,2.403,255,633.647,200.785,41.745,7.987
leaf:D2_5F_Mv_Edge_LateAug,20,4825072,241253.6,15.07,255,3196.955,1356.39,216.354,100.05
lesions:D2_5F_Mv_Edge_LateAug,300,381177,1270.59,1.854,255,98.52,28.252,9.638,78.773
leaf:D2_5W_Mv_1_LateAug,1,88086,88086,37.234,255,1993.862,834.898,134.333,179.704
lesions:D2_5W_Mv_1_LateAug,1,86783,86783,68.334,255,1967.762,829.022,133.284,179.759
leaf:D2_5W_Mv_2_LateAug,1,62308,62308,28.86,255,1806.039,773.559,102.556,177.304
lesions:D2_5W_Mv_2_LateAug,2,59944,29972,62.778,255,888.387,381.771,51.325,88.651
leaf:D2_5W_Mv_3_LateAug,1,74378,74378,32.943,255,1839.963,757.826,124.964,173.912
lesions:D2_5W_Mv_3_LateAug,3,70820,23606.667,55.373,255,655.298,257.16,46.424,117.449
leaf:D2_5W_Mv_Edge_LateAug,20,1298213,64910.65,20.391,255,1624.641,641.104,121.696,99.121
lesions:D2_5W_Mv_Edge_LateAug,236,278116,1178.458,5.277,255,93.584,28.594,10.062,74.346
leaf:D2_6F_Mv_1_LateAug,1,323621,323621,20.964,255,3630.878,1485.629,277.355,174.084
lesions:D2_6F_Mv_1_LateAug,133,43544,327.398,7.835,255,77.912,26.698,6.897,92.945
leaf:D2_6F_Mv_2_LateAug,1,181411,181411,10.751,255,3135.869,1310.175,176.297,3.166
lesions:D2_6F_Mv_2_LateAug,15,18546,1236.4,6.308,255,148.507,46.473,14.238,88.437
leaf:D2_6F_Mv_3_LateAug,1,127765,127765,9.091,255,2918.975,1262.205,128.882,177.2
lesions:D2_6F_Mv_3_LateAug,51,19188,376.235,9.74,255,69.103,17.953,8.602,100.263
leaf:D2_6F_Mv_Edge_LateAug,20,5274519,263725.95,18.999,255,3318.527,1364.79,244.768,88.908
