Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle
lesions:D1_10W_EvAR2,39,24746,634.513,1.049,255,112.958,44.951,10.323,51.288
leaf:D1_10W_EvAR3_edited,2,606090,303045,17.534,255,6507.847,2800.8,137.674,4.206
lesions:D1_10W_EvAR3_edited,55,237588,4319.782,12.027,255,205.473,72.53,11.637,47.886
leaf:D1_10W_EvAR4,2,626406,313203,15.353,255,6971.48,3353.098,117.559,3.743
lesions:D1_10W_EvAR4,17,24844,1461.412,0.827,255,156.857,61.163,11.511,52.065
leaf:D1_10W_EvAR5,1,180056,180056,13.292,254.996,5401.734,2444.55,93.782,2.665
lesions:D1_10W_EvAR5,7,56524,8074.857,13.471,255,536.818,186.572,24.272,41.484
leaf:D1_10W_EvAR6,1,298982,298982,11.255,255,7116.578,2812.997,135.327,5.694
lesions:D1_10W_EvAR6,34,68178,2005.235,4.364,255,203.65,67.777,15.891,57.116
leaf:D1_10W_EvAR7,1,636210,636210,21.057,255,10144.034,3931.583,206.036,3.3
lesions:D1_10W_EvAR7,43,119594,2781.256,5.548,255,209.203,59.657,16.433,53.549
leaf:D1_10W_EvAR8,1,386461,386461,10.924,255,9510.083,4136.397,118.958,6.891
lesions:D1_10W_EvAR8,14,49560,3540,1.709,255,231.837,79.39,12.829,32.243
leaf:D1_1F_Ev2,1,415150,415150,13.783,255,9374.64,4001.772,132.088,0.509
lesions:D1_1F_Ev2,18,10262,570.111,0.819,255,101.099,37.147,10.083,79.463
leaf:D1_1F_Ev3,1,196325,196325,11.723,255,4167.876,1739.978,143.662,1.345
lesions:D1_1F_Ev3,5,41350,8270,12.348,255,919.593,310.712,18.925,107.039
leaf:D1_1F_EvA,2,854900,427450,17.322,255,6113.707,2763.089,182.608,0.596
lesions:D1_1F_EvA,29,13632,470.069,0.577,255,78.715,33.39,7.58,48.359
leaf:D1_2F_Ev1,1,230408,230408,12.929,255,5880.036,2585.201,113.478,178.394
lesions:D1_2F_Ev1,11,7607,691.545,2.02,255,117.679,51.899,12.128,153.213
leaf:D1_2F_Ev2,1,274277,274277,15.934,255,6174.965,2756.368,126.696,1.544
lesions:D1_2F_Ev2,16,24631,1539.438,5.452,255,181.01,64.259,18.484,71.352
leaf:D1_2F_Ev3,1,349556,349556,17.992,255,7733.138,3371.289,132.017,1.814
lesions:D1_2F_Ev3,10,10306,1030.6,1.638,255,176.604,77.929,9.17,47.552
leaf:D1_2F_EvA,1,261072,261072,14.28,255,5627.499,2485.151,133.757,3.537
lesions:D1_2F_EvA,15,14061,937.4,2.582,255,159.605,68.976,14.805,34.228
leaf:D1_2W_Ev1,1,200906,200906,12.883,255,5126.171,2287.316,111.835,1.304
lesions:D1_2W_Ev1,9,1835,203.889,0.592,255,50.618,22.316,6.31,8.387
leaf:D1_2W_EvA,1,111427,111427,7.324,255,4646.278,1960.623,72.361,0.524
lesions:D1_2W_EvA,11,10871,988.273,5.359,255,164.932,62.451,15.231,97.65
leaf:D1_3F_Ev2,1,499200,499200,13.57,255,9089.527,3710.424,171.301,1.135
lesions:D1_3F_Ev2,37,164741,4452.459,12.523,255,251.725,75.622,18.983,72.007
leaf:D1_3F_Ev3,1,563454,563454,17.443,255,8754.841,3808.787,188.357,178.612
lesions:D1_3F_Ev3,21,41878,1994.19,2.818,255,155.171,53.034,11.134,90.794
leaf:D1_3F_EvA,1,267030,267030,15.767,255,6923.166,2883.836,117.896,0.412
lesions:D1_3F_EvA,8,49398,6174.75,11.36,255,432.742,151.677,24.148,77.955
leaf:D1_3W_Ev1,1,460888,460888,19.555,255,7404.3,3154.156,186.047,179.54
lesions:D1_3W_Ev1,28,103106,3682.357,14.714,255,213.835,79.705,15.275,101.061
leaf:D1_3W_Ev2,1,57408,57408,10.72,255,2799.571,1341.746,54.477,1.704
lesions:D1_3W_Ev2,5,5117,1023.4,5.362,255,147.429,57.578,15.756,72.481
leaf:D1_3W_Ev3,1,278289,278289,26.144,255,4668.185,2173.451,163.026,4.478
lesions:D1_3W_Ev3,30,59267,1975.567,11.115,255,138.637,46.077,14.59,49.35
leaf:D1_3W_EvA,1,183127,183127,15.02,255,4828.864,2151.025,108.397,2.393
lesions:D1_3W_EvA,34,17686,520.176,5.258,255,95.884,36.774,12.859,70.147
leaf:D1_4F_Ev1,1,83167,83167,11.109,255,2894.046,1386.008,76.4,178.449
lesions:D1_4F_Ev1,5,1458,291.6,1.21,255,74.361,28.991,12.884,149.258
leaf:D1_4F_Ev2,1,195811,195811,16.071,255,3751.041,1756.95,141.902,178.781
lesions:D1_4F_Ev2,22,32582,1481,12.376,255,178.348,53.728,13.859,117.603
leaf:D1_4F_EvA_edited,1,748675,748675,21.7,255,11753.818,3670.164,259.728,178.626
lesions:D1_4F_EvA_edited,49,152015,3102.347,10.683,255,203.589,59.588,13.241,112.926
leaf:D1_5F_Ev2,1,350916,350916,15.104,255,9149.797,4294.347,104.044,179.432
lesions:D1_5F_Ev2,14,5397,385.5,0.974,255,92.027,42.505,8.205,83.186
leaf:D1_5F_EvA,1,410165,410165,19.707,255,7620.788,3374.433,154.763,179.8
lesions:D1_5F_EvA,26,10669,410.346,1.76,255,87.439,38.49,10.295,104.156
leaf:D1_5F_EvR2,1,313662,313662,14.779,255,7878.542,3411.279,117.072,1.085
lesions:D1_5F_EvR2,17,41358,2432.824,7.269,255,203.429,79.903,11.074,47.839
leaf:D1_5F_EvR3,1,123352,123352,8.539,254.994,5690.611,2305.015,68.137,0.05
lesions:D1_5F_EvR3,12,42257,3521.417,20.046,255,266.357,108.327,11.301,69.262
leaf:D1_6F_EvA,1,174496,174496,20.637,255,3188.788,1174.253,189.206,0.508
lesions:D1_6F_EvA,14,64364,4597.429,26.931,255,287.108,81.99,17.048,78.905
leaf:D1_6F_EvR2,1,495216,495216,14.973,255,9492.135,3339.24,188.824,0.856
lesions:D1_6F_EvR2,9,316686,35187.333,24.673,255,1114.974,316.89,25.254,116.754
leaf:D1_6F_EvR3,1,412841,412841,19.056,255,7475.288,3262.923,161.097,3.053
lesions:D1_6F_EvR3,19,77616,4085.053,8.837,255,242.519,77.332,13.071,53.012
leaf:D1_6F_EvR4,1,602812,602812,23.861,255,7876.633,3190.429,240.571,179.942
lesions:D1_6F_EvR4,16,107622,6726.375,10.869,255,309.157,108.089,25.283,114.797
leaf:D1_6W_Ev1,1,203451,203451,12.399,255,8196.569,3954.999,65.497,2.552
lesions:D1_6W_Ev1,9,122654,13628.222,15.75,255,770.016,346.696,14.897,27.471
leaf:D1_6W_Ev3,1,291896,291896,15.77,255,5824.033,2229.193,166.721,179.908
lesions:D1_6W_Ev3,12,58697,4891.417,10.586,255,392.021,152.121,16.333,94.028
leaf:D1_6W_EvA,1,885020,885020,29.983,255,9417.466,4198.033,268.422,2.294
lesions:D1_6W_EvA,32,326312,10197.25,22.242,255,297.98,91.481,15.544,81.215
leaf:D1_6W_EvR1,1,151370,151370,9.64,255,5842.653,2540.771,75.855,179.288
lesions:D1_6W_EvR1,5,89920,17984,29.639,255,847.44,364.444,17.859,109.935
leaf:D1_6W_EvR3,1,398737,398737,26.842,255,6212.744,2542.538,199.678,179.339
lesions:D1_6W_EvR3,13,223749,17211.462,33.538,255,545.638,180.119,24.601,83.108
leaf:D1_6W_EvR5,1,425774,425774,17.599,255,9426.577,4446.965,121.906,1.548
lesions:D1_6W_EvR5,5,1117,223.4,0.137,255,60.248,27.448,7.641,36.419
leaf:D1_7F_Ev2,1,223464,223464,15.45,255,5956.722,2698.762,105.427,0.389
lesions:D1_7F_Ev2,4,20482,5120.5,5.921,255,480.116,168.076,21.421,49.592
leaf:D1_7F_Ev3,1,319853,319853,24.335,254.094,5848.765,2310.407,176.267,2.943
lesions:D1_7F_Ev3,15,155720,10381.333,22.076,255,549.149,167.97,14.014,33.764
leaf:D1_7F_EvA,1,308482,308482,19.209,255,5149.908,2182.626,179.954,2.032
lesions:D1_7F_EvA,29,102018,3517.862,21.204,255,195.946,59.412,17.639,77.357
leaf:D1_7F_EvR2,1,421146,421146,17.708,254.999,8446.196,3254.756,164.75,2.755
lesions:D1_7F_EvR2,38,153722,4045.316,13.335,255,273.601,79.001,14.042,72.548
leaf:D1_7F_EvR3,1,416313,416313,33.543,254.999,6134.199,2604.553,203.515,1.964
lesions:D1_7F_EvR3,27,178667,6617.296,25.588,255,322.249,113.318,17.586,58.074
leaf:D1_7W_Ev1,1,260205,260205,26.56,254.999,4466.562,2170.964,152.607,3.569
lesions:D1_7W_Ev1,17,35411,2083,7.598,255,153.309,63.562,15.256,58.229
leaf:D1_7W_Ev3,1,150460,150460,11.838,255,5461.981,2516.987,76.111,6.247
lesions:D1_7W_Ev3,9,4020,446.667,0.524,255,95.395,40.046,9.142,22.178
leaf:D1_7W_EvA,1,387811,387811,17.117,255,7875.229,3469.274,142.328,3.719
lesions:D1_7W_EvA,14,2211,157.929,0.204,255,51.61,20.686,8.165,28.992
leaf:D1_7W_EvR2,1,477224,477224,31.497,255,6064.064,2653.205,229.014,4.884
lesions:D1_7W_EvR2,5,438214,87642.8,49.222,255,1429.142,543.969,49.589,7.776
leaf:D1_7W_EvR3,1,189416,189416,15.857,255,5508.695,2403.606,100.338,4.437
lesions:D1_7W_EvR3,24,14909,621.208,2.538,255,103.111,37.916,13.349,60.172
leaf:D1_7W_EvR4,1,229368,229368,16.138,255,6640.082,2844.187,102.68,4.346
lesions:D1_7W_EvR4,20,10561,528.05,1.162,255,89.778,36.765,12.56,63.724
leaf:D1_7W_EvR5,2,459636,229818,16.342,255,5427.79,2575.239,105.931,4.975
lesions:D1_7W_EvR5,15,3536,235.733,0.223,255,64.038,26.357,8.728,25.418
leaf:D1_7W_EvR6,1,86895,86895,11.324,255,3745.658,1760.5,62.845,7.689
lesions:D1_7W_EvR6,6,1118,186.333,0.244,255,52.604,23.043,5.158,55.566
leaf:D1_7W_EvR7,1,400832,400832,21.909,255,6962.307,2959.878,172.424,5.228
lesions:D1_7W_EvR7,22,32714,1487,2.683,255,167.819,64.718,9.868,40.965
leaf:D1_7W_EvR8,1,89877,89877,12.572,255,3671.225,1717.768,66.618,6.508
lesions:D1_7W_EvR8,18,4189,232.722,1.158,255,60.478,26.289,8.589,44.965
leaf:D1_7W_EvR9,1,127381,127381,18.532,255,4275.301,1987.081,81.62,3.421
lesions:D1_7W_EvR9,8,6612,826.5,2.185,255,141.056,43.989,18.648,88.711
leaf:D1_8F_Ev1,1,90608,90608,10.792,255,4188.448,1920.154,60.081,0.88
lesions:D1_8F_Ev1,7,14743,2106.143,8.126,255,312.95,124.775,15.895,26.801
leaf:D1_8F_Ev2,1,76788,76788,12.624,255,4059.283,1835.236,53.274,179.213
lesions:D1_8F_Ev2,2,717,358.5,0.489,255,95.698,42.609,10.569,173.21
leaf:D1_8F_Ev3,1,162901,162901,16.394,255,5871.308,2582.666,80.309,2.958
lesions:D1_8F_Ev3,5,17357,3471.4,3.639,255,355.114,154.479,12.638,42.422
leaf:D1_8F_EvA,1,202480,202480,15.185,255,5758.092,2663.671,96.786,4.62
lesions:D1_8F_EvA,3,2752,917.333,0.417,255,150.097,60.877,16.228,64.666
leaf:D1_8F_EvAR1_edited,1,454841,454841,27.879,255,8175.922,3500.215,165.453,2.541
lesions:D1_8F_EvAR1_edited,22,39209,1782.227,4.603,255,165.658,61.016,11.603,39.792
leaf:D1_8F_EvAR2,1,602793,602793,21.934,255,8686.016,4076.568,188.271,2.429
lesions:D1_8F_EvAR2,29,26584,916.69,2.508,255,120.294,42.776,11.579,73.387
leaf:D1_8W_Ev1,1,113601,113601,11.886,255,4133.217,1773.64,81.551,2.056
lesions:D1_8W_Ev1,11,6214,564.909,2.827,255,110.687,48.44,9.743,59.382
leaf:D1_8W_Ev3,1,223467,223467,18.442,255,5189.367,2426.964,117.236,0.336
lesions:D1_8W_Ev3,8,31199,3899.875,10.337,255,253.594,110.609,13.678,76.262
leaf:D1_8W_EvAR1,1,141809,141809,9.646,255,4360.898,2029.86,88.95,177.572
lesions:D1_8W_EvAR1,27,19270,713.704,7.245,255,106.963,37.689,14.322,115.778
leaf:D1_8W_EvAR2,1,491136,491136,20.496,255,9778.361,4393.54,142.33,179.781
lesions:D1_8W_EvAR2,5,515,103,0.07,255,37.528,16.399,5.712,38.272
leaf:D1_9F_EvA,1,437959,437959,25.844,255,7212.099,3348.356,166.537,1.146
lesions:D1_9F_EvA,48,79355,1653.229,9.491,255,156.584,60.984,14.075,57.731
leaf:D1_9F_EvAR1,2,992799,496399.5,27.077,255,6340.526,2583.538,215.245,3.242
lesions:D1_9F_EvAR1,39,54485,1397.051,2.376,255,155.793,62.476,15.355,53.195
leaf:D1_9F_EvAR3,1,637668,637668,25.623,255,9111.673,4401.744,184.451,2.147
lesions:D1_9F_EvAR3,26,41425,1593.269,3.754,255,101.405,40.987,11.505,77.359
leaf:D1_9F_EvAR4,1,175240,175240,11.524,255,5345.239,2360.544,94.522,4.596
lesions:D1_9F_EvAR4,10,2853,285.3,0.493,255,82.533,36.532,8.605,51.498
leaf:D1_9F_EvR2,2,523117,261558.5,16.668,255,5586.252,2609.037,118.564,2.941
lesions:D1_9F_EvR2,3,1245,415,0.069,255,80.675,33.944,11.031,16.394
leaf:D1_9W_Ev2,1,354460,354460,16.475,255,6965.957,2980.722,151.41,176.394
lesions:D1_9W_Ev2,35,70209,2005.971,8.254,255,214.085,71.177,12.374,130.206
leaf:D1_9W_EvA,1,542074,542074,25.681,255,9170.896,2321.106,297.354,3.86
lesions:D1_9W_EvA,39,207232,5313.641,19.886,255,259.748,87.719,18.252,50.912
leaf:D1_9W_EvAR1,1,222204,222204,24.566,255,3763.298,1698.13,166.606,2.429
lesions:D1_9W_EvAR1,16,129865,8116.562,41.923,255,288.614,81.823,16.539,39.375
leaf:D1_9W_EvAR2,2,1167974,583987,31.318,255,6120.189,2578.331,244.965,91.868
lesions:D1_9W_EvAR2,34,166008,4882.588,6.898,255,255.214,80.116,15.654,92.282
leaf:D2_10F_EvA,1,340141,340141,15.599,255,7177.638,3376.087,128.279,179.846
lesions:D2_10F_EvA,16,18934,1183.375,4.035,255,124.42,46.01,11.86,91.503
leaf:D2_10F_EvAR1,1,162581,162581,15.923,255,3620.982,1726.227,119.917,2.247
lesions:D2_10F_EvAR1,7,98464,14066.286,37.708,255,532.407,197.951,19.432,56.209
leaf:D2_10F_EvAR2,1,467097,467097,21.913,255,7806.903,3391.463,175.36,2.488
lesions:D2_10F_EvAR2,39,12917,331.205,1.465,255,90.764,34.437,8.446,60.56
leaf:D2_10F_EvAR3_edited,1,297689,297689,24.375,255,5857.097,2483.076,152.645,2.909
lesions:D2_10F_EvAR3_edited,16,71897,4493.562,12.328,255,251.543,89.174,18.749,66.594
leaf:D2_10F_EvAR5,1,263250,263250,18.253,255,6320.938,2721.416,123.164,2.877
lesions:D2_10F_EvAR5,23,182500,7934.783,31.585,255,379.709,134.817,16.461,41.339
leaf:D2_10F_EvAR7,1,446100,446100,17.165,254.998,11340.593,3068.58,185.099,1.033
lesions:D2_10F_EvAR7,41,50875,1240.854,5.51,255,122.771,44.505,8.113,79.467
leaf:D2_10W_Ev1,1,318038,318038,19.19,255,4823.332,2330.469,173.758,0.641
lesions:D2_10W_Ev1,12,194330,16194.167,49.191,255,434.808,177.898,31.209,52.583
leaf:D2_10W_EvAR1_edited,2,672821,336410.5,19.768,255,5932.604,2921.77,145.614,88.093
lesions:D2_10W_EvAR1_edited,23,38915,1691.957,1.894,255,129.177,58.617,10.331,92.127
leaf:D2_10W_EvAR2_edited,1,208850,208850,13.426,255,5751.658,2598.188,102.347,0.815
lesions:D2_10W_EvAR2_edited,4,402,100.5,0.117,255,41.556,18.199,6.339,67.189
leaf:D2_10W_EvAR3,1,285616,285616,21.911,254.997,4592.989,2154.182,168.815,1.931
lesions:D2_10W_EvAR3,17,156762,9221.294,40.37,255,276.281,107.515,18.85,80.181
leaf:D2_10W_EvAR4,1,98215,98215,10.504,255,3216.982,1398.542,89.415,1.328
lesions:D2_10W_EvAR4,7,44486,6355.143,23.341,255,373.575,150.807,22.806,75.325
leaf:D2_10W_EvAR5,1,281293,281293,16.035,255,6360.726,2433.199,147.194,2.383
lesions:D2_10W_EvAR5,26,110474,4249,20.609,255,220.63,74.718,13.5,57.01
leaf:D2_10W_EvAR6,1,335854,335854,17.715,255,6694.043,2902.067,147.351,1.841
lesions:D2_10W_EvAR6,11,23686,2153.273,3.945,255,222.991,78.442,19.703,83.44
leaf:D2_10W_EvAS2,1,181765,181765,15.205,255,4594.999,1982.464,116.739,2.294
lesions:D2_10W_EvAS2,22,15502,704.636,4.925,255,113.315,43.116,11.262,59.611
leaf:D2_1F_Ev2,1,331297,331297,14.273,255,6656.168,3099.848,136.078,0.134
lesions:D2_1F_Ev2,29,35608,1227.862,7.317,255,116.768,46.142,10.912,84.09
leaf:D2_1F_Ev3,1,92621,92621,8.569,255,3563.637,1668.19,70.693,179.859
lesions:D2_1F_Ev3,10,1781,178.1,1.406,255,57.52,23.93,6.917,78.76
leaf:D2_1W_EvA,1,147814,147814,9.332,255,4359.495,2095.236,89.824,1.323
lesions:D2_1W_EvA,13,13656,1050.462,5.938,255,162.529,72.131,11.398,30.482
leaf:D2_2F_Ev1,1,247561,247561,16.554,255,5721.166,2710.528,116.289,179.559
lesions:D2_2F_Ev1,21,119653,5697.762,30.042,255,302.156,107.017,16.192,81.003
leaf:D2_2F_Ev2,1,448070,448070,22.715,255,6363.707,2824.475,201.985,179.512
lesions:D2_2F_Ev2,37,149131,4030.568,24.288,255,189.561,76.888,14.508,106.188
leaf:D2_2F_Ev3,1,335765,335765,17.625,255,7182.011,3292.677,129.836,0.505
lesions:D2_2F_Ev3,20,57584,2879.2,11.816,255,261.062,105.797,13.751,63.53
leaf:D2_2F_EvA,1,317876,317876,13.805,254.991,6336.182,2742.88,147.557,3.045
lesions:D2_2F_EvA,28,27807,993.107,3.743,255,93.429,35.617,9.27,66.041
leaf:D2_2W_Ev1,1,273703,273703,14.675,255,5162.594,2358.297,147.772,179.156
lesions:D2_2W_Ev1,17,41222,2424.824,10.395,255,185.894,80.42,10.657,77.926
leaf:D2_2W_Ev3,1,291940,291940,14.793,255,5342.077,2539.638,146.363,179.642
lesions:D2_2W_Ev3,52,105214,2023.346,27.263,255,129.67,47.698,10.583,92.097
leaf:D2_3F_Ev2,1,407170,407170,17.937,255,6492.486,2838.044,182.67,0.341
lesions:D2_3F_Ev2,25,19575,783,3.328,255,120.175,51.366,9.804,104.843
leaf:D2_3F_Ev3,1,171167,171167,13.902,255,3945.075,1858.722,117.251,0.359
lesions:D2_3F_Ev3,8,46116,5764.5,19.47,255,250.379,106.886,18.963,67.311
leaf:D2_3F_EvA,1,277342,277342,9.956,255,6473.829,2614.355,135.071,175.64
lesions:D2_3F_EvA,22,67281,3058.227,5.985,255,274.003,86.303,11.226,123.989
leaf:D2_3W_Ev1_edited,1,580037,580037,22.9,254.994,9639.507,3979.496,185.583,1.332
lesions:D2_3W_Ev1_edited,34,46756,1375.176,3.034,255,141.645,51.051,11.623,67.833
leaf:D2_3W_Ev3,1,460745,460745,17.172,255,8104.005,3515.903,166.853,3.349
lesions:D2_3W_Ev3,29,31467,1085.069,2.789,255,140.216,50.607,11.651,57.006
leaf:D2_3W_EvA,1,209801,209801,10.684,255,5621.568,2545.391,104.945,0.326
lesions:D2_3W_EvA,19,13619,716.789,3.903,255,117.216,45.047,10.483,104.217
leaf:D2_4F_Ev1,1,647991,647991,24.066,255,8990.935,4159.936,198.332,1.42
lesions:D2_4F_Ev1,88,75941,862.966,6.872,255,75.951,27.214,10.195,77.558
leaf:D2_4F_Ev2,1,703680,703680,30.292,255,8341.821,3864.399,231.848,1.731
lesions:D2_4F_Ev2,89,91483,1027.899,8.856,255,100.511,36.735,10.772,61.018
leaf:D2_4F_Ev3,1,184800,184800,17.572,255,3426.622,1574.416,149.449,179.974
lesions:D2_4F_Ev3,6,116881,19480.167,48.311,255,1004.499,246.157,28.074,46.953
leaf:D2_4F_EvA,1,415809,415809,16.734,255,6606.851,2355.349,224.775,4.625
lesions:D2_4F_EvA,47,41077,873.979,4.272,255,106.864,40.495,12.487,64.086
leaf:D2_5F_Ev1,1,304338,304338,14.971,255,6706.043,2960.909,130.87,179.015
lesions:D2_5F_Ev1,23,7551,328.304,1.539,255,70.847,28.734,8.396,126.192
leaf:D2_5F_Ev2,1,217190,217190,14.992,255,6116.854,2752.416,100.47,4.106
lesions:D2_5F_Ev2,8,14906,1863.25,2.257,255,138.505,55.958,15.14,28.636
leaf:D2_5F_Ev3,1,459564,459564,21.412,255,7910.816,3348.224,174.76,4.719
lesions:D2_5F_Ev3,43,31924,742.419,2.507,255,96.036,38.487,8.378,56.115
leaf:D2_5F_EvR1,1,260443,260443,17.991,255,6106.58,2759.197,120.182,179.043
lesions:D2_5F_EvR1,6,5974,995.667,1.53,255,116.217,50.165,12.4,128.213
leaf:D2_5F_EvR2,1,272470,272470,17.382,255,6099.332,2668.331,130.014,2.19
lesions:D2_5F_EvR2,31,11152,359.742,2.301,255,71.625,29.293,9.222,69.868
leaf:D2_5F_EvR3,1,114051,114051,9.671,255,4187.536,1967.294,73.814,0.632
lesions:D2_5F_EvR3,9,6616,735.111,3.855,255,110.244,48.12,11.465,79.531
leaf:D2_5F_EvR4,1,109193,109193,6.911,255,4514.573,2134.554,65.133,3.646
lesions:D2_5F_EvR4,4,339,84.75,0.099,255,28.581,12.184,5.298,7.275
leaf:D2_5W_EvA,2,611337,305668.5,11.181,255,6740.41,3048.965,121.288,89.652
lesions:D2_5W_EvA,22,38964,1771.091,1.676,255,183.015,71.524,7.761,83.453
leaf:D2_6F_Ev2,1,327363,327363,16.609,254.988,7387.481,3096.713,134.598,179.816
lesions:D2_6F_Ev2,17,103813,6106.647,19.746,255,297.928,99.434,12.103,82.79
leaf:D2_6F_Ev3,1,368873,368873,27.206,255,4924.896,2137.177,219.759,2.496
lesions:D2_6F_Ev3,25,173493,6939.72,31.684,255,264.839,92.914,15.564,79.738
leaf:D2_6F_EvA,1,210967,210967,14.331,255,7208.425,3031.508,88.607,1.035
lesions:D2_6F_EvA,8,5967,745.875,1.329,255,121.462,44.41,15.748,54.087
leaf:D2_6F_EvR1,1,280635,280635,34.752,255,3649.097,1591.353,224.536,5.827
lesions:D2_6F_EvR1,19,139302,7331.684,29.163,255,205.214,72.699,18.888,65.489
leaf:D2_6F_EvR2,1,450164,450164,37.441,254.999,5710.3,2624.461,218.394,1.455
lesions:D2_6F_EvR2,29,115442,3980.759,18.787,255,203.147,69.844,17.649,70.156
leaf:D2_6F_EvR3,1,219285,219285,20.976,255,5105.342,2232.726,125.05,1.491
lesions:D2_6F_EvR3,13,10584,814.154,3.014,255,139.197,53.047,11.684,72.277
leaf:D2_6F_EvR4,1,116016,116016,14.477,255,4307.634,1903.594,77.599,1.97
lesions:D2_6F_EvR4,25,19217,768.68,8.184,255,132.404,45.624,13.122,82.654
leaf:D2_6F_EvR5,1,85521,85521,14.994,254.994,3773.467,1675.338,64.995,4.907
lesions:D2_6F_EvR5,9,1609,178.778,0.557,255,62.293,29.005,6.745,87.301
leaf:D2_6F_EvR6,1,126161,126161,16.41,255,4087.016,2027.609,79.223,2.149
lesions:D2_6F_EvR6,8,33871,4233.875,13.182,255,298.64,108.344,16.757,28.974
leaf:D2_6F_EvR7,1,251295,251295,18.889,255,5266.168,2012.567,158.98,3.479
lesions:D2_6F_EvR7,19,40151,2113.211,7.93,255,243.571,89.239,13,89.859
leaf:D2_6F_EvR8,1,678026,678026,22.516,255,9508.539,3957.666,218.131,1.263
lesions:D2_6F_EvR8,37,25746,695.838,2.386,255,103.682,41.348,10.56,61.486
leaf:D2_6W_Ev2,1,256060,256060,26.08,255,4179.769,2014.375,161.85,179.149
lesions:D2_6W_Ev2,9,142598,15844.222,42.884,255,598.187,202.903,22.636,151.893
leaf:D2_6W_Ev3_edited,1,221456,221456,15.921,255,6392.06,2898.394,97.284,2.154
lesions:D2_6W_Ev3_edited,11,97921,8901.909,21.919,255,483.429,179.714,21.04,70.394
leaf:D2_6W_EvA,1,264919,264919,14.931,255,5942.275,2512.535,134.249,177.619
lesions:D2_6W_EvA,22,12723,578.318,2.518,255,104.826,37.356,9.801,104.2
leaf:D2_6W_EvR1,1,112739,112739,11.751,255,3882.487,1490.843,96.284,177.482
lesions:D2_6W_EvR1,7,76216,10888,26.552,255,416.373,162.211,18.903,107.947
leaf:D2_6W_EvR5,1,148484,148484,10.301,255,4864.362,2028.635,93.194,0.264
lesions:D2_6W_EvR5,14,67655,4832.5,21.857,255,287.252,117.013,13.456,78.174
leaf:D2_6W_EvR7,1,322514,322514,13.584,255,6928.893,2651.862,154.849,1.54
lesions:D2_6W_EvR7,10,229021,22902.1,30.517,255,660.681,232.18,22.997,103.197
leaf:D2_7F_EvR2,1,463372,463372,20.94,255,6620.175,2833.701,208.202,179.628
lesions:D2_7F_EvR2,14,253399,18099.929,34.136,255,466.152,188.506,20.533,35.324
leaf:D2_7F_EvR6,1,255831,255831,10.509,255,5961.408,2609.008,124.85,0.016
