Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle
leaf:D1_7W_Ev_3_July_edited,1,320805,320805,21.09,254.941,7115.998,3121.878,130.838,178.1
lesions:D1_7W_Ev_3_July_edited,15,32674,2178.267,4.207,255,217.807,61.911,12.404,121.511
leaf:D1_8F_Ev_1_July,1,480140,480140,26.605,254.999,8039.566,3290.177,185.806,178.973
lesions:D1_8F_Ev_1_July,11,5693,517.545,0.646,255,90.052,29.173,12.592,83.616
leaf:D1_8F_Ev_2_July,1,179293,179293,8.929,254.997,5933.265,2434.044,93.788,171.759
lesions:D1_8F_Ev_2_July,56,69304,1237.571,7.3,255,115.862,35.915,8.33,84.135
leaf:D1_8F_Ev_3_July,1,420173,420173,17.65,255,8117.992,3378.108,158.367,177.835
lesions:D1_8F_Ev_3_July,53,40231,759.075,5.327,255,108.188,30.881,9.719,79.452
leaf:D1_8W_Ev_1_July,1,181198,181198,30.717,255,3200.548,1549.646,148.878,178.711
lesions:D1_8W_Ev_1_July,37,22833,617.108,9.876,255,86.201,22.529,11.431,87.159
leaf:D1_8W_Ev_2_July,1,398851,398851,16.687,254.771,9973.8,3102.742,163.672,178.325
lesions:D1_8W_Ev_2_July,44,138949,3157.932,9.031,255,218.936,57.781,9.159,98.008
leaf:D1_8W_Ev_3_July_edited,1,507804,507804,28.625,255,8087.662,3481.982,185.686,178.665
lesions:D1_8W_Ev_3_July_edited,4,629,157.25,0.073,255,51.213,20.987,7.157,67.793
leaf:D1_8W_Ev_A_July,2,704999,352499.5,23.543,255,5261.332,2186.049,203.366,0.18
lesions:D1_8W_Ev_A_July,21,1852,88.19,0.111,255,40.83,14.567,6.686,89.979
leaf:D1_9F_Ev_1_July,1,133722,133722,8.591,255,5392.38,1631.641,104.349,6.151
lesions:D1_9F_Ev_1_July,28,64261,2295.036,5.731,255,188.878,46.805,10.134,72.194
leaf:D1_9F_Ev_2_July,1,220117,220117,22.934,255,5427.114,2314.725,121.078,177.752
lesions:D1_9F_Ev_2_July,22,25591,1163.227,5.798,255,180.448,60.598,11.159,120.753
leaf:D1_9F_Ev_3_July,1,223993,223993,13.588,255,5840.15,2367.225,120.477,177.946
lesions:D1_9F_Ev_3_July,11,111184,10107.636,17.662,255,560.58,177.036,22.243,111.877
leaf:D1_9F_Ev_A_July,1,532340,532340,20.551,255,7902.765,3308.243,204.881,5.235
lesions:D1_9F_Ev_A_July,78,116758,1496.897,7.171,255,136.433,38.937,8.847,59.076
leaf:D1_9W_Ev_1_July_edited,2,127944,63972,13.795,254.999,2913.446,966.461,53.101,93.967
lesions:D1_9W_Ev_1_July_edited,11,4205,382.273,1.233,255,61.065,20.693,8.428,97.921
leaf:D1_9W_Ev_2_July_edited,1,70057,70057,17.333,255,2250.715,949.406,93.953,178.802
lesions:D1_9W_Ev_2_July_edited,8,14670,1833.75,15.175,255,107.5,38.324,12.446,55.682
leaf:D1_9W_Ev_3_July,1,38151,38151,8.905,255,2179.938,1033.876,46.984,174.92
lesions:D1_9W_Ev_3_July,2,13117,6558.5,11.32,255,545.563,221.708,38.576,178.218
leaf:D1_9W_Ev_A_July_edited,1,207651,207651,19.759,255,4085.273,1853.853,142.616,4.999
lesions:D1_9W_Ev_A_July_edited,5,23157,4631.4,5.484,255,523.093,135.369,15.04,101.635
leaf:D2_10F_Ev_1_July,1,454999,454999,25.85,254.999,8265.922,3358.397,172.5,1.183
lesions:D2_10F_Ev_1_July,16,56492,3530.75,7.274,255,288.999,106.324,12.314,71.019
leaf:D2_10F_Ev_2_July,1,521803,521803,25.214,255,8023.351,3572.972,185.946,2.731
lesions:D2_10F_Ev_2_July,52,16747,322.058,1.718,255,77.297,25.858,8.694,74.623
leaf:D2_10F_Ev_3_July,1,366690,366690,19.547,255,8695.802,3193.243,146.21,178.699
lesions:D2_10F_Ev_3_July,112,190993,1705.295,21.306,255,142.413,42.561,8.68,94.806
leaf:D2_10F_Ev_A_July,1,211148,211148,20.486,255,3885.693,1718.268,156.461,0.225
lesions:D2_10F_Ev_A_July,16,2985,186.562,1.082,255,61.511,27.138,6.424,97.131
leaf:D2_10W_Ev_1_July,1,524046,524046,19.859,255,8186.044,3562.219,187.309,6.492
lesions:D2_10W_Ev_1_July,2,5188,2594,0.295,255,354.439,130.242,13.349,1.061
leaf:D2_10W_Ev_2_July,1,222590,222590,23.034,255,5136.781,2406.762,117.756,1.593
lesions:D2_10W_Ev_2_July,11,3887,353.364,1.087,255,91.399,34.383,9.424,32.31
leaf:D2_10W_Ev_3_July,1,416030,416030,27.987,255,6490.025,3162.211,167.511,177.242
lesions:D2_10W_Ev_3_July,16,28650,1790.625,3.606,255,196.609,53.347,13.365,115.072
leaf:D2_10W_Ev_A_July,1,928048,928048,32.099,255,9686.291,3747.381,315.321,0.543
lesions:D2_10W_Ev_A_July,20,17755,887.75,0.871,255,119.641,40.866,10.687,116.221
leaf:D2_1F_Ev_1_July,1,308953,308953,30.751,254.992,5670.234,2550.815,154.214,2.029
lesions:D2_1F_Ev_1_July,33,17493,530.091,3.51,255,78.815,25.348,9.465,92.442
leaf:D2_1F_Ev_2_July,1,396544,396544,21.184,255,7263.121,3503.426,144.115,178.493
lesions:D2_1F_Ev_2_July,46,57044,1240.087,9.24,255,126.006,40.992,11.576,97.529
leaf:D2_1F_Ev_3_July,1,370892,370892,20.807,255,8476.145,3336.674,141.528,177.698
lesions:D2_1F_Ev_3_July,69,109914,1592.957,12.074,255,160.942,48.247,11.262,108.589
leaf:D2_1F_Ev_A_July,1,340235,340235,10.153,254.91,9466.561,3123.192,138.704,178.278
lesions:D2_1F_Ev_A_July,26,20777,799.115,1.415,255,148.603,45.328,8.824,69.704
leaf:D2_1W_Ev_2_July,1,345743,345743,16.121,255,6075.35,2990.332,147.212,0.784
lesions:D2_1W_Ev_2_July,28,38142,1362.214,8.108,255,192.926,71.592,11.133,100.261
leaf:D2_1W_Ev_3_July,1,338108,338108,13.678,255,7031.464,3312.33,129.967,3.77
lesions:D2_1W_Ev_3_July,18,46674,2593,5.077,255,209.428,75.75,16.78,97.027
leaf:D2_1W_Ev_A_July,1,363246,363246,23.426,254.999,6898.692,2946.5,156.966,0.014
lesions:D2_1W_Ev_A_July,25,20363,814.52,3.113,255,115.481,37.473,9.006,69.054
leaf:D2_2F_Ev_1_July,1,328650,328650,15.069,255,7519.756,3205.093,130.558,0.521
lesions:D2_2F_Ev_1_July,13,5234,402.615,1.011,255,99.628,37.737,8.536,68.306
leaf:D2_2F_Ev_2_July,1,402328,402328,17.968,254.968,9813.583,3844.118,133.258,0.092
lesions:D2_2F_Ev_2_July,38,45897,1207.816,6.787,255,156.504,52.683,12.268,88.903
leaf:D2_2F_Ev_3_July,1,367170,367170,17.004,255,7749.055,3480.239,134.329,0.34
lesions:D2_2F_Ev_3_July,15,6009,400.6,1.105,255,70.337,25.284,8.216,75.817
leaf:D2_2F_Ev_A_July,1,345523,345523,17.436,254.998,5090.033,2032.008,216.502,0.299
lesions:D2_2F_Ev_A_July,5,1076,215.2,0.203,255,49.153,17.784,8.887,61.937
leaf:D2_2W_Ev_1_July,1,545411,545411,25.019,255,8169.628,3381.679,205.353,179.438
lesions:D2_2W_Ev_1_July,15,1430,95.333,0.148,254.19,33.513,13.123,5.792,43.555
leaf:D2_2W_Ev_2_July,2,831385,415692.5,17.971,255,9396.016,2361.759,236.29,1.108
lesions:D2_2W_Ev_2_July,36,4552,126.444,0.147,255,40.826,16.807,5.788,79.101
leaf:D2_2W_Ev_3_July,1,733218,733218,31.916,255,9983.696,4323.827,215.911,179.916
lesions:D2_2W_Ev_3_July,52,28180,541.923,2.495,255,87.478,26.787,10.055,62.723
leaf:D2_2W_Ev_A_July,1,211793,211793,14.843,254.998,4939.817,2034.429,132.55,178.275
lesions:D2_2W_Ev_A_July,23,70080,3046.957,15.11,255,301.769,101.614,9.977,98.051
leaf:D2_3F_Ev_1_July,1,132635,132635,22.155,255,3182.739,1485.86,113.655,6.126
lesions:D2_3F_Ev_1_July,14,69295,4949.643,21.654,255,296.116,87.792,12.857,26.873
leaf:D2_3F_Ev_2_July,2,816979,408489.5,28.078,255,6029.272,2641.341,196.632,92.234
lesions:D2_3F_Ev_2_July,31,8142,262.645,0.425,255,68.533,27.205,7.544,53.851
leaf:D2_3F_Ev_3_July,1,776425,776425,33.613,255,8606.574,3594.809,275.001,1.243
lesions:D2_3F_Ev_3_July,18,2100,116.667,0.169,255,44.03,17.09,6.934,75.623
leaf:D2_3F_Ev_A_July,1,139777,139777,18.69,255,3530.212,1646.728,108.075,177.266
lesions:D2_3F_Ev_A_July,25,11794,471.76,4.751,255,86.232,28.996,9.231,83.612
leaf:D2_3W_Ev_1_July,2,636664,318332,24.041,254.992,6159.078,2552.647,159.132,177.705
lesions:D2_3W_Ev_1_July,41,37857,923.341,3.01,255,133.571,50.105,8.554,98.372
leaf:D2_3W_Ev_2_July,1,386482,386482,20.287,255,8384.459,3474.764,141.617,0.383
lesions:D2_3W_Ev_2_July,24,39040,1626.667,5.644,255,167.313,66.505,9.267,73.047
leaf:D2_3W_Ev_3_July,1,482209,482209,21.453,254.999,8878.331,3697.602,166.045,1.771
lesions:D2_3W_Ev_3_July,26,20388,784.154,1.701,255,117.921,39.197,9.858,61.273
leaf:D2_3W_Ev_A_July,1,415661,415661,27.651,255,6733.599,3332.6,158.806,0.127
lesions:D2_3W_Ev_A_July,39,162193,4158.795,29.715,255,235.984,69.872,11.636,90.719
leaf:D2_4F_Ev_1_July,1,311476,311476,19.044,254.997,6568.55,2887.069,137.365,2.068
lesions:D2_4F_Ev_1_July,39,18992,486.974,3.321,255,96.535,32.37,10.153,52.091
leaf:D2_4F_Ev_2_July,1,504956,504956,31.74,255,7084.692,3135.049,205.078,2.509
lesions:D2_4F_Ev_2_July,29,36482,1258,3.741,255,163.257,55.576,12.918,42.208
leaf:D2_4F_Ev_3_July,1,449947,449947,28.952,254.995,9021.964,3623.446,158.107,178.978
lesions:D2_4F_Ev_3_July,2,302,151,0.032,255,57.213,25.183,7.559,176.57
leaf:D2_4F_Ev_A_July,1,658105,658105,33.023,255,9437.16,3936.879,212.84,179.533
lesions:D2_4F_Ev_A_July,40,48119,1202.975,4.773,255,125.634,43.612,11.149,68.432
leaf:D2_4W_Ev_1_July,1,246584,246584,22.122,255,5284.545,2435.703,128.899,2.339
lesions:D2_4W_Ev_1_July,42,60085,1430.595,14.141,255,122.244,40.211,7.869,59.437
leaf:D2_4W_Ev_2_July,1,489748,489748,29.042,255,8996.902,4085.864,152.616,179.649
lesions:D2_4W_Ev_2_July,25,10284,411.36,1.263,255,96.768,34.297,9.378,77.14
leaf:D2_4W_Ev_3_July,1,684758,684758,36.41,254.996,9850.602,4508.221,193.394,177.677
lesions:D2_4W_Ev_3_July,27,38146,1412.815,2.981,255,177.866,61.414,6.665,71.243
leaf:D2_4W_Ev_A_July,1,382678,382678,21.149,255,6639.097,2739.934,177.829,178.412
lesions:D2_4W_Ev_A_July,51,36249,710.765,5.078,255,102.666,34.144,10.193,99.136
leaf:D2_5F_Ev_1_July,1,450428,450428,18.917,255,8900.501,3927.23,146.032,2.245
lesions:D2_5F_Ev_1_July,5,3670,734,0.337,255,144.92,51.479,10.331,41.735
leaf:D2_5F_Ev_2_July,1,757333,757333,23.05,255,10372.647,4107.302,234.769,177.754
lesions:D2_5F_Ev_2_July,93,96868,1041.591,4.334,255,138.286,46.858,9.652,108.504
leaf:D2_5F_Ev_3_July,1,559537,559537,33.565,254.999,6858.518,3257.498,218.703,178.648
lesions:D2_5F_Ev_3_July,37,16462,444.919,1.95,255,65.587,21.8,9.318,95.965
leaf:D2_5F_Ev_A_July,1,98298,98298,13.313,255,2456.563,943.075,132.712,0.096
lesions:D2_5F_Ev_A_July,31,5715,184.355,3.862,255,56.081,19.257,8.048,97.465
leaf:D2_5W_Ev_1_July,1,740604,740604,20.848,255,10275.693,4407.954,213.924,3.938
lesions:D2_5W_Ev_1_July,47,60548,1288.255,3.313,255,166.191,48.585,7.827,28.469
leaf:D2_5W_Ev_2_July,1,335731,335731,16.085,255,6880.158,2991.059,142.915,176.945
lesions:D2_5W_Ev_2_July,9,6201,689,0.855,255,89.241,34.518,10.518,63.089
leaf:D2_5W_Ev_3_July,1,617239,617239,35.628,255,9930.279,4256.161,184.648,179.705
lesions:D2_5W_Ev_3_July,23,55900,2430.435,4.619,255,162.361,56.758,9.17,71.167
leaf:D2_5W_Ev_A_July,1,526985,526985,17.873,255,7115.691,2867.682,233.979,4.994
lesions:D2_5W_Ev_A_July,41,74269,1811.439,4.644,255,181.19,49.712,15.588,68.42
leaf:D2_6F_Ev_1_July,1,353518,353518,15.73,255,8142.168,3587.928,125.452,1.124
lesions:D2_6F_Ev_1_July,14,14523,1037.357,2.288,255,169.631,65.184,10.708,39.138
leaf:D2_6F_Ev_2_July,1,743286,743286,42.175,255,10315.011,4561.896,207.453,179.941
lesions:D2_6F_Ev_2_July,23,5196,225.913,0.488,255,71.764,30.134,6.152,92.607
leaf:D2_6F_Ev_3_July,1,645921,645921,37.778,255,9283.908,4098.896,200.642,0.195
lesions:D2_6F_Ev_3_July,36,7595,210.972,0.816,255,49.386,18.991,6.797,78.34
leaf:D2_6F_Ev_A_July,1,357866,357866,16.766,255,7748.702,3424.232,133.066,178.928
lesions:D2_6F_Ev_A_July,25,5705,228.2,0.998,255,61.725,24.65,7.678,91.517
leaf:D2_6W_Ev_1_July,1,580312,580312,18.084,255,8709.897,3609.282,204.716,0.781
lesions:D2_6W_Ev_1_July,81,61409,758.136,6.531,255,136.525,49.617,9.262,74.589
leaf:D2_6W_Ev_2_July,1,454770,454770,14.942,255,8423.481,3728.416,155.302,178.427
lesions:D2_6W_Ev_2_July,7,413,59,0.052,255,30.093,13.28,4.494,88.843
leaf:D2_6W_Ev_3_July,1,630209,630209,19.497,255,8274.058,3963.744,202.437,178.524
lesions:D2_6W_Ev_3_July,11,5012,455.636,0.556,255,91.22,27.786,11.001,89.94
leaf:D2_6W_Ev_A_July,1,130498,130498,7.207,255,4736.511,1984.959,83.707,176.344
lesions:D2_6W_Ev_A_July,17,24724,1454.353,4.281,255,222.618,73.273,9.187,108.122
leaf:D2_7F_Ev_1_July,1,523945,523945,27.561,255,7935.461,3549.532,187.942,0.345
lesions:D2_7F_Ev_1_July,23,17282,751.391,2.484,255,92.906,32.988,10.226,65.206
leaf:D2_7F_Ev_2_July,1,82327,82327,19.236,255,2638.698,1021.088,102.657,1.556
lesions:D2_7F_Ev_2_July,6,11725,1954.167,8.596,255,233.335,75.752,16.187,74.568
leaf:D2_7F_Ev_3_July,1,459349,459349,30.745,255,8319.897,3383.176,172.873,178.986
lesions:D2_7F_Ev_3_July,93,87462,940.452,10.818,255,102.882,30.187,9.488,87.473
leaf:D2_7F_Ev_A_July,1,277128,277128,25.377,255,5632.057,2282.39,154.597,176.647
lesions:D2_7F_Ev_A_July,16,14007,875.438,1.856,255,159.059,64.036,10.707,130.198
leaf:D2_7W_Ev_1_July,1,523636,523636,22.386,255,7334.577,3595.687,185.421,178.769
lesions:D2_7W_Ev_1_July,51,157348,3085.255,21.103,254.9,161.159,47.865,11.517,105.59
leaf:D2_7W_Ev_2_July,1,360913,360913,24.247,255,6220.639,3071.672,149.602,0.072
lesions:D2_7W_Ev_2_July,39,75189,1927.923,16.519,255,142.087,53.583,9.021,65.598
leaf:D2_7W_Ev_3_July,1,429908,429908,35.537,255,7304.771,3602.994,151.922,179.746
lesions:D2_7W_Ev_3_July,35,30206,863.029,5.363,255,89.338,28.721,9.4,74.205
leaf:D2_7W_Ev_A_July,1,383498,383498,29.832,255,7446.581,3210.531,152.089,0.213
lesions:D2_7W_Ev_A_July,22,6338,288.091,0.659,255,69.75,24.721,8.365,95.682
leaf:D2_8F_Ev_1_July,1,654851,654851,23.617,255,10114.951,4399.614,189.513,0.68
lesions:D2_8F_Ev_1_July,11,925,84.091,0.08,255,35.457,12.936,6.542,71.512
leaf:D2_8F_Ev_2_July,1,364858,364858,22.963,255,6945.908,3036.274,153.001,177.458
lesions:D2_8F_Ev_2_July,19,7772,409.053,1.161,255,91.074,33.398,7.828,91.151
leaf:D2_8F_Ev_3_July,1,657968,657968,43.749,255,10336.442,4668.846,179.434,1.156
lesions:D2_8F_Ev_3_July,37,21046,568.811,1.906,255,99.267,39.605,8.882,76.845
