Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle
leaf:D1_3F_EvA_Sept19,1,136570,136570,41.094,255,4861.602,2036.706,85.376,89.722
lesions:D1_3F_EvA_Sept19,1,135088,135088,57.061,255,4673.436,2023.195,85.014,89.723
leaf:D1_4F_Ev1_Sept19,1,57266,57266,26.791,255,3540.531,1496.578,48.72,91.709
lesions:D1_4F_Ev1_Sept19,2,53832,26916,38.052,255,1686.328,778.771,26.351,93.759
leaf:D1_4F_Ev2_Sept19,1,38544,38544,39.491,255,2656.174,1185.489,41.397,90.311
lesions:D1_4F_Ev2_Sept19,3,32205,10735,52.091,255,881.143,365.447,13.598,51.141
leaf:D1_4F_Ev3_Sept19,1,41340,41340,21.208,255,3473.737,1441.706,36.509,90.697
lesions:D1_4F_Ev3_Sept19,1,36892,36892,28.187,255,3591.661,1403.177,33.476,90.756
leaf:D1_5F_Ev1_Sept19,1,27838,27838,17.118,255,2618.558,1114.736,31.796,91.777
lesions:D1_5F_Ev1_Sept19,8,19698,2462.25,23.575,255,385.264,136.559,12.755,93.503
leaf:D1_5F_Ev2_Sept19,1,39533,39533,22.382,255,2830.458,1161.929,43.32,91.061
lesions:D1_5F_Ev2_Sept19,2,36206,18103,41.384,255,1382.78,563.576,28.208,90.762
leaf:D1_5F_Ev3_Sept19,1,27909,27909,20.182,255,2614.919,1226.943,28.962,90.906
lesions:D1_5F_Ev3_Sept19,7,4949,707,8.451,255,135.245,59.188,8.992,61.59
leaf:D1_6F_Ev1_Sept19_edited,1,73144,73144,20.812,255,3717.502,1540.442,60.457,89.417
lesions:D1_6F_Ev1_Sept19_edited,18,37440,2080,23.083,255,203.075,74.127,8.261,67.911
leaf:D1_6F_Ev2_Sept19,1,41658,41658,27.189,254.988,3242.365,1357.321,39.077,89.756
lesions:D1_6F_Ev2_Sept19,18,3540,196.667,4.069,255,57.849,22.785,7.648,88.601
leaf:D1_6F_Ev3_Sept19,1,71111,71111,29.82,255,3744.916,1673.707,54.096,91.134
lesions:D1_6F_Ev3_Sept19,1,69202,69202,52.846,255,3545.169,1655.818,53.213,91.148
leaf:D1_6F_EvA_Sept19,1,40684,40684,23.469,255,3304.732,857.262,60.425,88.821
lesions:D1_6F_EvA_Sept19,10,9222,922.2,7.225,255,145.386,56.875,7.549,85.017
leaf:D1_7F_Ev1_Sept19,1,47798,47798,23.499,255,3482.423,1557.652,39.071,90.781
lesions:D1_7F_Ev1_Sept19,2,42048,21024,47.192,255,1805.295,744.435,20.635,88.288
leaf:D1_7F_Ev3_Sept19_edited,1,18417,18417,23.335,255,2066.333,962.862,24.354,90.298
lesions:D1_7F_Ev3_Sept19_edited,2,14173,7086.5,50.567,255,841.995,388.999,16.368,61.995
leaf:D1_7F_EvA_Sept19,1,94820,94820,23.493,255,4716.021,2359.998,51.156,91.101
lesions:D1_7F_EvA_Sept19,3,80480,26826.667,45.155,255,1724.014,771.365,18.695,92.659
leaf:D1_8F_Ev1_Sept19,1,77422,77422,39.821,255,3859.186,1672.146,58.952,90.846
lesions:D1_8F_Ev1_Sept19,1,76190,76190,56.138,255,3790.524,1656.456,58.564,90.847
leaf:D1_8F_Ev2_Sept19,1,70970,70970,32.611,255,3594.222,1515.914,59.609,90.637
lesions:D1_8F_Ev2_Sept19,1,69004,69004,54.861,255,3262.541,1479.391,59.388,90.592
leaf:D1_8F_Ev3_Sept19,1,48614,48614,22.112,255,3362.808,1424.266,43.459,90.881
lesions:D1_8F_Ev3_Sept19,24,12116,504.833,8.122,255,102.104,41.626,8.382,91.199
leaf:D1_8F_EvA_Sept19,1,63032,63032,20.895,255,3602.406,1551.456,51.729,92.449
lesions:D1_8F_EvA_Sept19,2,59612,29806,28.731,255,1745.881,761.266,28.587,87.655
leaf:D1_9F_Ev1_Sept19,1,7846,7846,17.457,255,823.581,388.926,25.686,91.725
lesions:D1_9F_Ev1_Sept19,4,2093,523.25,17.935,255,138.795,58.017,11.091,81.695
leaf:D1_9F_Ev2_Sept19_edited,1,29543,29543,16.417,255,2582.316,1181.073,31.848,92.389
lesions:D1_9F_Ev2_Sept19_edited,11,6117,556.091,7.426,255,126.47,53.025,6.448,85.966
leaf:D1_9F_Ev3_Sept19,1,15049,15049,12.778,255,1867.127,827.413,23.158,93.772
lesions:D1_9F_Ev3_Sept19,6,11761,1960.167,15.137,255,295.72,137.947,12.351,98.036
leaf:D1_9F_EvA_Sept19_edited,1,57801,57801,25.537,255,4593.879,2117.563,34.754,89.636
lesions:D1_9F_EvA_Sept19_edited,1,55421,55421,36.41,255,4560.84,2093.766,33.702,89.644
leaf:D2_10F_Ev1_Sept19,1,68314,68314,29.965,255,2815.654,1253.882,69.369,88.965
lesions:D2_10F_Ev1_Sept19,2,358,179,0.334,255,61.163,24.393,9.804,95.536
leaf:D2_10F_Ev2_Sept19,1,49424,49424,23.786,255,2881.245,1310.974,48.001,88.835
lesions:D2_10F_Ev2_Sept19,16,11631,726.938,14.152,255,136.661,51.925,9.109,89.663
leaf:D2_10F_Ev3_Sept19,1,48450,48450,28.07,255,2711.813,1222.547,50.459,88.646
lesions:D2_10F_Ev3_Sept19,1,1328,1328,1.594,255,265.154,115.022,14.7,89.494
leaf:D2_10F_EvA_Sept19,1,107531,107531,33.09,255,4481.578,2004.444,68.305,89.502
lesions:D2_10F_EvA_Sept19,5,1228,245.6,0.664,255,59.156,26.87,5.961,87.813
leaf:D2_10W_Ev1_Sept19,1,25792,25792,28.721,255,1985.789,865.18,37.957,87.983
lesions:D2_10W_Ev1_Sept19,6,7283,1213.833,13.837,255,192.776,78.881,9.842,86.533
leaf:D2_10W_Ev2_Sept19,1,50885,50885,27.595,255,3819.252,1733.823,37.368,90.232
lesions:D2_10W_Ev2_Sept19,16,13673,854.562,16.146,255,147.941,54.836,8.795,78.975
leaf:D2_10W_Ev3_Sept19,1,32531,32531,25.271,255,2458.926,1008.713,41.062,86.506
lesions:D2_10W_Ev3_Sept19,4,25665,6416.25,26.114,255,532.803,229.96,18.168,86.282
leaf:D2_10W_EvA_Sept19_edited,1,43858,43858,14.268,255,4229.928,1677.769,33.283,90.386
lesions:D2_10W_EvA_Sept19_edited,3,409,136.333,0.29,255,55.456,22.621,8.243,86.494
leaf:D2_1F_Ev1_Sept19,1,27186,27186,13.843,255,1714.85,729.61,47.442,86.305
lesions:D2_1F_Ev1_Sept19,11,3153,286.636,5.416,255,86.623,30.517,7.898,91.49
leaf:D2_1F_Ev2_Sept19,1,69054,69054,24.934,255,3013.713,1326.9,66.261,90.406
lesions:D2_1F_Ev2_Sept19,12,6932,577.667,6.83,255,111.532,44.219,7.834,90.298
leaf:D2_1F_Ev3_Sept19,1,30230,30230,21.513,254.924,2471.914,1167.227,32.976,88.031
lesions:D2_1F_Ev3_Sept19,10,7599,759.9,9.854,255,146.952,55.638,11.455,94.643
leaf:D2_1F_EvA_Sept19,1,31874,31874,13.093,254.992,2779.928,1208.923,33.57,85.632
lesions:D2_1F_EvA_Sept19,2,178,89,0.129,255,42.678,17.975,5.182,90.912
leaf:D2_1W_Ev1_Sept19,1,3918,3918,5.895,255,1272.098,505.988,9.859,84.841
lesions:D2_1W_Ev1_Sept19,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D2_1W_Ev2_Sept19,1,22865,22865,8.006,255,2535.242,702.36,41.45,89.705
lesions:D2_1W_Ev2_Sept19,4,11923,2980.75,8.725,255,349.748,150.466,20.84,105.423
leaf:D2_1W_Ev3_Sept19,1,4638,4638,4.313,255,1009.127,454.271,12.999,103.23
lesions:D2_1W_Ev3_Sept19,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D2_2F_Ev1_Sept19,1,23035,23035,14.525,254.978,2242.975,909.563,32.245,88.048
lesions:D2_2F_Ev1_Sept19,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D2_2F_Ev2_Sept19,1,76590,76590,31.497,255,3366.281,1469.948,66.341,89.71
lesions:D2_2F_Ev2_Sept19,2,7076,3538,5.603,255,472.439,199.143,14.739,85.481
leaf:D2_2F_Ev3_Sept19,1,80625,80625,39.21,255,3321.026,1487.983,68.989,89.168
lesions:D2_2F_Ev3_Sept19,5,1035,207,0.886,255,72.959,31.739,6.494,69.573
leaf:D2_2F_EvA_Sept19,1,111711,111711,16.378,255,4427.749,1551.077,91.701,90.892
lesions:D2_2F_EvA_Sept19,15,78664,5244.267,18.601,255,405.629,102.175,17.711,95.803
leaf:D2_2W_Ev1_Sept19,1,19377,19377,22.821,255,1760.108,774.558,31.852,89.101
lesions:D2_2W_Ev1_Sept19,6,858,143,2.629,255,50.425,21.241,8.305,88.751
leaf:D2_2W_Ev2_Sept19,1,10362,10362,11.409,255,1652.936,789.22,16.717,90.257
lesions:D2_2W_Ev2_Sept19,1,2289,2289,12.456,255,412.853,184.969,15.756,89.992
leaf:D2_2W_Ev3_Sept19,1,26652,26652,21.881,255,2884.316,1244.178,27.275,87.834
lesions:D2_2W_Ev3_Sept19,13,12655,973.462,14.776,255,186.337,70.732,10.458,74.777
leaf:D2_2W_EvA_Sept19,1,50013,50013,12.512,255,4167.359,1807.061,35.239,93.32
lesions:D2_2W_EvA_Sept19,3,28068,9356,9.537,255,931.05,431.382,16.836,93.731
leaf:D2_3F_Ev1_Sept19,1,77170,77170,30.429,255,3469.637,1470.179,66.833,89.124
lesions:D2_3F_Ev1_Sept19,20,15905,795.25,10.352,255,134.286,44.139,7.351,82.109
leaf:D2_3F_Ev2_Sept19,1,138383,138383,21.017,255,4904.982,1961.698,89.817,88.345
lesions:D2_3F_Ev2_Sept19,35,62028,1772.229,15.779,255,190.391,54.188,8.617,86.501
leaf:D2_3F_Ev3_Sept19,1,107815,107815,17.04,255,5809.839,2123.479,64.646,91.633
lesions:D2_3F_Ev3_Sept19,17,69882,4110.706,18.18,255,310.809,112.914,10.209,73.946
leaf:D2_3F_EvA_Sept19,1,18027,18027,13.071,254.986,2142.139,851.67,26.95,87.83
lesions:D2_3F_EvA_Sept19,7,1193,170.429,2.881,255,66.07,28.448,6.74,97.253
leaf:D2_3W_Ev1_Sept19,1,41435,41435,19.909,255,2291.938,1040.611,50.698,85.366
lesions:D2_3W_Ev1_Sept19,1,811,811,0.715,255,157.983,67.75,15.241,82.185
leaf:D2_3W_Ev2_Sept19,1,59677,59677,30.202,254.962,3403.252,1492.586,50.907,88.955
lesions:D2_3W_Ev2_Sept19,3,454,151.333,0.402,255,55.28,25.514,5.213,87.666
leaf:D2_3W_Ev3_Sept19,1,66093,66093,41.141,255,3188.056,1387.922,60.632,89.893
lesions:D2_3W_Ev3_Sept19,7,1478,211.143,1.382,255,70.544,30.243,7.951,84.893
leaf:D2_3W_EvA_Sept19_edited,1,38536,38536,25.189,255,2982.517,1365.822,35.924,90.093
lesions:D2_3W_EvA_Sept19_edited,8,13437,1679.625,20.565,255,304.647,130.21,11.438,89.557
leaf:D2_4F_Ev1_Sept19,1,25538,25538,17.632,255,2455.085,1112.978,29.215,88.75
lesions:D2_4F_Ev1_Sept19,9,8327,925.222,12.012,255,137.522,54.518,6.873,67.959
leaf:D2_4F_Ev2_Sept19,1,19206,19206,11.418,255,2119.529,926.175,26.403,90.774
lesions:D2_4F_Ev2_Sept19,8,9851,1231.375,24.456,255,181.975,75.607,7.916,66.777
leaf:D2_4F_Ev3_Sept19,1,40287,40287,18.862,255,2841.085,1391.745,36.857,91.395
lesions:D2_4F_Ev3_Sept19,9,2478,275.333,3.057,255,71.162,28.227,8.267,68.266
leaf:D2_4F_EvA_Sept19,1,9844,9844,15.256,255,1446.735,691.798,18.118,86.714
lesions:D2_4F_EvA_Sept19,2,14,7,0.045,255,8.778,3.674,2.375,27.109
leaf:D2_4W_Ev1_Sept19,1,7183,7183,12.834,255,1109.965,517.951,17.657,92.981
lesions:D2_4W_Ev1_Sept19,5,1995,399,10.927,255,100.959,44.142,7.863,99.175
leaf:D2_4W_Ev2_Sept19_edited,1,23587,23587,26.476,255,2319.404,1113.103,26.98,89.621
lesions:D2_4W_Ev2_Sept19_edited,3,255,85,0.618,255,40.304,17.266,5.573,90.144
leaf:D2_4W_Ev3_Sept19,1,41036,41036,19.771,255,3203.588,1485.177,35.18,90.684
lesions:D2_4W_Ev3_Sept19,8,5764,720.5,8.582,255,147.156,64.835,7.029,86.275
leaf:D2_4W_EvA_Sept19_edited,1,49508,49508,21.935,255,3439.453,1673.194,37.674,87.32
lesions:D2_4W_EvA_Sept19_edited,1,37,37,0.025,255,22.385,8.461,5.568,123.646
leaf:D2_5F_Ev1_Sept19,1,119526,119526,32.085,255,5702.465,2839.009,53.605,91.106
lesions:D2_5F_Ev1_Sept19,11,14116,1283.273,5.726,255,183.631,80.45,10.109,88.817
leaf:D2_5F_Ev2_Sept19,1,30936,30936,19.895,255,2784.583,1341.588,29.36,91.647
lesions:D2_5F_Ev2_Sept19,2,2781,1390.5,3.554,255,238.497,104.86,12.529,130.129
leaf:D2_5F_Ev3_Sept19,1,17722,17722,21.165,255,1426.108,710.201,31.772,92.29
lesions:D2_5F_Ev3_Sept19,3,2307,769,7.43,255,201.707,92.333,10.946,89.554
leaf:D2_5F_EvA_Sept19,1,20585,20585,25.231,255,1510.007,738.577,35.487,88.919
lesions:D2_5F_EvA_Sept19,6,10159,1693.167,32.999,255,304.588,109.205,12.803,78.205
leaf:D2_5W_Ev1_Sept19_edited,1,36569,36569,24.569,255,4047.335,1804.546,25.802,90.518
lesions:D2_5W_Ev1_Sept19_edited,3,793,264.333,0.725,255,92.984,42.382,7.481,83.788
leaf:D2_5W_Ev2_Sept19,1,63018,63018,16.796,255,3530.614,1523.712,52.659,93.882
lesions:D2_5W_Ev2_Sept19,6,218,36.333,0.096,255,23.314,8.418,4.439,100.099
leaf:D2_5W_Ev3_Sept19,1,40719,40719,33.533,255,3178.884,1347.27,38.482,89.519
lesions:D2_5W_Ev3_Sept19,7,5721,817.286,6.422,255,169.961,76.359,8.818,81.836
leaf:D2_5W_EvA_Sept19,1,38829,38829,33.987,255,3208.742,1450.218,34.09,89.741
lesions:D2_5W_EvA_Sept19,4,1836,459,1.92,255,150.709,71.013,6.793,92.212
leaf:D2_6F_Ev1_Sept19,1,19117,19117,31.523,255,1853.765,841.088,28.939,87.887
lesions:D2_6F_Ev1_Sept19,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D2_6F_Ev2_Sept19,1,75670,75670,23.081,255,4822.382,2362.199,40.787,91.058
lesions:D2_6F_Ev2_Sept19,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D2_6F_Ev3_Sept19,1,54078,54078,22.47,255,4015.487,1999.513,34.436,90.696
lesions:D2_6F_Ev3_Sept19,5,1766,353.2,1.875,255,96.781,40.659,7.83,57.423
leaf:D2_6F_EvA_Sept19,1,251371,251371,34.158,255,5613.1,2415.416,132.505,90.752
lesions:D2_6F_EvA_Sept19,23,62533,2718.826,15.389,255,276.994,103.833,8.948,81.192
leaf:D2_6W_Ev1_Sept19,1,15142,15142,19.111,255,2049.505,887.027,21.735,90.393
lesions:D2_6W_Ev1_Sept19,4,3542,885.5,10.502,255,187.977,82.223,10.935,93.104
leaf:D2_6W_Ev2_Sept19,1,15721,15721,17.302,255,1935.747,908.936,22.022,89.78
lesions:D2_6W_Ev2_Sept19,2,281,140.5,1.201,255,38.749,13.427,10.241,72.863
leaf:D2_7F_Ev1_Sept19,1,40520,40520,16.172,255,3604.767,1372.679,37.585,89.947
lesions:D2_7F_Ev1_Sept19,3,1930,643.333,1.604,255,159.484,68.696,5.696,56.699
leaf:D2_7F_Ev2_Sept19,1,25843,25843,25.996,255,2224.09,1086.167,30.294,89.454
lesions:D2_7F_Ev2_Sept19,3,2138,712.667,5.205,255,153.079,67.285,9.465,91.749
leaf:D2_7F_Ev3_Sept19,1,26147,26147,21.236,254.971,2005.103,972.249,34.242,91.368
lesions:D2_7F_Ev3_Sept19,10,2590,259,5.621,255,63.593,25.929,7.37,92.183
leaf:D2_7F_EvA_Sept19,1,39321,39321,31.285,255,2424.558,1101.517,45.451,90.01
lesions:D2_7F_EvA_Sept19,4,317,79.25,0.545,255,37.167,16.643,5.182,87.715
leaf:D2_7W_Ev1_Sept19_edited,1,28675,28675,19.915,255,2046.357,859.565,42.475,90.468
lesions:D2_7W_Ev1_Sept19_edited,7,18466,2638,37.56,255,246.245,99.127,11.083,66.866
leaf:D2_7W_Ev2_Sept19,1,21019,21019,20.347,255,2172.115,882.419,30.328,90.689
lesions:D2_7W_Ev2_Sept19,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D2_7W_Ev3_Sept19,1,18292,18292,21.081,255,1894.375,795.389,29.281,91.461
lesions:D2_7W_Ev3_Sept19,6,3425,570.833,8.554,255,121.443,50.103,9.463,86.319
leaf:D2_7W_EvA_Sept19,1,47473,47473,14.925,255,2867.318,1254.825,48.17,95.687
lesions:D2_7W_EvA_Sept19,14,3297,235.5,1.727,255,68.268,30.055,6.265,89.273
leaf:D2_8F_Ev1_Sept19,1,101950,101950,30.573,255,4836.892,2332.47,55.652,91.555
lesions:D2_8F_Ev1_Sept19,1,79,79,0.039,255,35.314,15.236,6.602,90.838
leaf:D2_8F_Ev2_Sept19,1,20294,20294,13.073,255,2152.919,985.334,26.224,91.437
lesions:D2_8F_Ev2_Sept19,9,2442,271.333,5.694,255,75.889,29.999,7.406,82.956
leaf:D2_8F_Ev3_Sept19,1,70751,70751,30.745,255,3802.122,1827.941,49.281,89.251
lesions:D2_8F_Ev3_Sept19,5,308,61.6,0.232,255,31.674,13.098,5.579,100.292
leaf:D2_8F_EvA_Sept19,1,48944,48944,26.96,255,2691.772,1121.947,55.544,90.263
lesions:D2_8F_EvA_Sept19,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D2_8W_Ev1_Sept19,1,37439,37439,17.912,255,2221.477,839.296,56.796,95.563
lesions:D2_8W_Ev1_Sept19,14,4984,356,4.048,255,91.736,37.994,9.266,96.067
leaf:D2_8W_Ev2_Sept19,1,62210,62210,17.444,255,5918.153,2231.255,35.499,91.134
lesions:D2_8W_Ev2_Sept19,7,344,49.143,0.104,255,25.314,10.75,4.798,80.963
leaf:D2_8W_Ev3_Sept19,1,74809,74809,26.675,255,4053.411,1869.048,50.962,88.643
lesions:D2_8W_Ev3_Sept19,3,138,46,0.096,255,27.785,11.524,5.15,92.968
leaf:D2_8W_EvA_Sept19,1,22013,22013,6.965,255,2086.455,940.247,29.809,78.783
lesions:D2_8W_EvA_Sept19,5,1437,287.4,0.696,255,111.226,48.337,6.324,79.169
leaf:D2_9F_Ev1_Sept19,1,25927,25927,15.57,255,2611.619,827.408,39.897,91.677
lesions:D2_9F_Ev1_Sept19,3,5911,1970.333,8.105,255,380.32,135.576,9.894,92.612
leaf:D2_9F_Ev2_Sept19,1,43059,43059,20.291,255,3037.228,1322.521,41.454,89.461
lesions:D2_9F_Ev2_Sept19,9,4377,486.333,4.087,255,115.357,43.06,7.711,88.571
leaf:D2_9F_Ev3_Sept19,1,39195,39195,20.541,255,3166.031,1546.072,32.278,91.263
lesions:D2_9F_Ev3_Sept19,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D2_9F_EvA_Sept19,1,50783,50783,28.272,255,2951.169,1292.69,50.019,89.585
lesions:D2_9F_EvA_Sept19,12,7526,627.167,8.763,255,148.507,62.372,8.531,90.909
leaf:D2_9W_Ev1_Sept19_edited,1,11650,11650,11.476,255,1555.612,600.843,24.687,94.221
lesions:D2_9W_Ev1_Sept19_edited,1,4576,4576,10.259,255,646.208,289.421,20.131,94.052
leaf:D2_9W_Ev2_Sept19,1,14447,14447,9.992,255,1597.093,638.399,28.813,100.285
lesions:D2_9W_Ev2_Sept19,2,2925,1462.5,2.767,255,354.764,137.554,10.285,100.929
leaf:D2_9W_EvA_Sept19,1,5022,5022,7.597,255,963.362,394.327,16.216,97.566
lesions:D2_9W_EvA_Sept19,1,1043,1043,3.952,255,323.539,142.208,9.338,96.814
leaf:D3_10W_Ev1_Sept19,1,100404,100404,19.245,255,5142.823,2331.915,54.821,87.981
lesions:D3_10W_Ev1_Sept19,13,8475,651.923,2.235,255,159.94,62.478,9.087,72.463
leaf:D3_10W_Ev2_Sept19,3,54329,18109.667,12.101,254.937,1541.916,616.532,28.427,89.147
lesions:D3_10W_Ev2_Sept19,12,14076,1173,6.72,255,182.937,77.444,11.455,74.795
leaf:D3_10W_Ev3_Sept19,1,84989,84989,25.541,255,3968.306,1876.359,57.671,89.708
lesions:D3_10W_Ev3_Sept19,11,3597,327,2.949,255,85.292,33.631,7.416,92.144
leaf:D3_10W_EvA_Sept19,1,36950,36950,20.776,255,1939.21,944.084,49.833,84.848
lesions:D3_10W_EvA_Sept19,7,1540,220,1.588,255,63.003,25.202,6.713,66.872
leaf:D3_1W_EV1_Sept19,1,16839,16839,6.786,255,2055.134,743.05,28.854,81.461
lesions:D3_1W_EV1_Sept19,2,1637,818.5,1.158,255,217.619,98.59,10.709,83.135
leaf:D3_1W_EV2_Sept19,1,4271,4271,2.759,255,1459.439,697.953,7.791,91.645
lesions:D3_1W_EV2_Sept19,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D3_1W_EVA_Sept19,2,28219,14109.5,11.086,255,1676.408,670.683,30.428,91.728
lesions:D3_1W_EVA_Sept19,3,1032,344,0.799,255,111.06,49.921,6.195,96.71
leaf:D3_2W_EV1_Sept19,1,34437,34437,27.584,255,2205.446,963.53,45.506,91.34
lesions:D3_2W_EV1_Sept19,7,1016,145.143,1.739,255,47.228,18.687,7.59,82.767
leaf:D3_2W_EV2_Sept19,1,22985,22985,13.846,255,2072.475,952.716,30.718,92.865
lesions:D3_2W_EV2_Sept19,3,1298,432.667,2.087,255,107.227,46.863,10.352,90.445
leaf:D3_2W_EV3_Sept19,3,39562,13187.333,10.344,254.908,1397.391,433.934,34.858,83.218
lesions:D3_2W_EV3_Sept19,2,495,247.5,0.168,255,85.87,39.989,7.88,82.312
leaf:D3_2W_EVA_Sept19,1,22441,22441,7.577,255,2254.798,974.574,29.318,101.079
lesions:D3_2W_EVA_Sept19,2,532,266,0.248,255,74.527,26.767,11.274,94.181
leaf:D3_3W_EV1_Sept19,1,20674,20674,23.425,255,1921.813,795.85,33.075,90.495
lesions:D3_3W_EV1_Sept19,4,1559,389.75,3.821,255,76.416,27.061,15.858,93.921
leaf:D3_3W_EV2_Sept19,1,64234,64234,25.51,255,4179.98,1763,46.39,88.786
lesions:D3_3W_EV2_Sept19,10,1846,184.6,1.012,255,73.31,32.871,6.998,89.147
leaf:D3_3W_EV3_Sept19,1,50252,50252,27.144,255,2610.517,1186.31,53.934,90.706
lesions:D3_3W_EV3_Sept19,20,6218,310.9,7.668,255,76.095,30.769,6.975,92.146
leaf:D3_3W_EVA_Sept19,1,188770,188770,38.994,255,6601.293,3155.667,76.164,89.815
lesions:D3_3W_EVA_Sept19,3,155,51.667,0.057,255,26.142,9.999,6.372,57.06
leaf:D3_4W_EV1_Sept19,1,37527,37527,14.658,254.973,2200.632,1085.328,44.024,81.52
lesions:D3_4W_EV1_Sept19,8,1030,128.75,0.603,255,48.933,20.834,6.736,78.534
leaf:D3_4W_EV2_Sept19,1,35487,35487,11.867,255,2519.536,1126.677,40.103,83.502
lesions:D3_4W_EV2_Sept19,2,246,123,0.143,255,47.749,18.357,8.956,95.538
leaf:D3_4W_EV3_Sept19,1,19217,19217,15.056,255,1608.919,736.375,33.227,93.01
lesions:D3_4W_EV3_Sept19,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D3_4W_EVA_Sept19,1,48805,48805,15.725,255,3061.896,1472.745,42.194,92.718
lesions:D3_4W_EVA_Sept19,7,1285,183.571,0.95,255,55.08,21.994,7.593,76.191
leaf:D3_5W_Ev1_Sept19,1,119148,119148,29.781,255,4979.46,2307.411,65.746,87.929
lesions:D3_5W_Ev1_Sept19,15,11934,795.6,4.084,255,180.45,81.361,6.909,82.162
leaf:D3_5W_Ev2_Sept19,1,48743,48743,17.046,255,3417.931,1627.037,38.144,89.014
lesions:D3_5W_Ev2_Sept19,5,2538,507.6,2.871,255,121.97,49.024,8.546,93.98
leaf:D3_5W_Ev3_Sept19,1,53442,53442,11.239,255,3917.997,1937.862,35.113,91.979
lesions:D3_5W_Ev3_Sept19,6,13181,2196.833,8.478,255,226.117,112.35,8.706,95.936
leaf:D3_5W_EvA_Sept19,1,123732,123732,16.946,255,5705.1,2859.981,55.084,90.43
lesions:D3_5W_EvA_Sept19,21,4418,210.381,2.172,255,54.953,21.457,5.764,88.516
leaf:D3_6W_Ev1_Sept19,1,73425,73425,23.394,255,4829.938,2397.714,38.99,90.043
lesions:D3_6W_Ev1_Sept19,11,6977,634.273,6.233,255,155.315,67.088,9.166,85.133
leaf:D3_6W_Ev2_Sept19,1,76003,76003,9.263,255,4084.011,1880.941,51.448,84.318
lesions:D3_6W_Ev2_Sept19,10,2532,253.2,0.625,255,71.001,29.671,7.373,74.52
leaf:D3_6W_Ev3_Sept19,1,67865,67865,16.116,255,3909.217,1783.628,48.445,85.595
