Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle
leaf:D3_3W_Ev_A_May,1,449733,449733,16.291,255,8971.36,3831.062,149.467,177.097
lesions:D3_3W_Ev_A_May,40,9599,239.975,0.587,255,57.976,16.199,8.262,98.087
leaf:D3_4F_Ev_A_May,1,310889,310889,26.77,254.971,6516.636,2713.262,145.889,0.016
lesions:D3_4F_Ev_A_May,67,17741,264.791,3.725,255,75.972,29.033,7.937,85.274
leaf:D3_5W_Ev_A_May,2,429479,214739.5,24.04,255,4077.367,1778.443,154,90.301
lesions:D3_5W_Ev_A_May,59,18270,309.661,2.149,254.794,63.024,19.434,7.615,56.924
leaf:D3_6W_Ev_A_May,1,592095,592095,35.282,255,8694.394,3930.59,191.798,1.744
lesions:D3_6W_Ev_A_May,54,13215,244.722,1.346,254.571,65.336,21.701,8.912,96.048
leaf:D3_7F_Ev_A_May,1,172858,172858,34.204,255,4350.732,1979.653,111.176,179.406
lesions:D3_7F_Ev_A_May,23,3465,150.652,1.266,255,35.752,10.546,6.189,80.828
leaf:D3_8F_Ev_R1_May,1,574204,574204,26.804,255,9109.731,4024.288,181.672,87.999
lesions:D3_8F_Ev_R1_May,116,30864,266.069,2.768,255,63.115,21.167,8.55,80.472
leaf:D3_8F_Ev_R2_May,1,369653,369653,27.879,255,6035.256,2586.355,181.977,178.58
lesions:D3_8F_Ev_R2_May,2,134,67,0.021,255,28.678,9.432,8.046,15.59
leaf:D3_8W_Ev_R1_May,1,231012,231012,25.129,255,7368.317,3449.931,85.258,179.132
lesions:D3_8W_Ev_R1_May,31,29849,962.871,5.919,255,119.646,38.213,14.688,100.801
leaf:D3_8W_Ev_R2_May,1,302256,302256,26.245,255,6418.955,2783.587,138.255,179.383
lesions:D3_8W_Ev_R2_May,63,12171,193.19,2.604,255,52.512,16.672,6.868,79.862
leaf:D3_9F_Ev_A_May,1,86526,86526,29.545,255,2844.039,1186.265,92.87,179.318
lesions:D3_9F_Ev_A_May,5,579,115.8,0.405,255,41.69,14.273,8.533,66.313
leaf:D3_9F_Ev_R1_May,1,553607,553607,39.433,255,8031.731,3550.365,198.536,178.571
lesions:D3_9F_Ev_R1_May,81,63334,781.901,6.925,255,112.256,34.057,8.257,79.534
leaf:D3_9F_Ev_R2_May,1,312580,312580,39.818,255,6778.202,3087.563,128.901,1.701
lesions:D3_9F_Ev_R2_May,89,71553,803.966,12.731,255,103.734,30.814,8.629,79.579
leaf:D3_9F_Ev_R3_May,1,215627,215627,23.329,255,5863.259,2757.786,99.553,179.911
lesions:D3_9F_Ev_R3_May,4,344,86,0.119,255,40.92,14.292,6.382,101.762
leaf:D3_9F_Ev_R4_May,1,213732,213732,15.376,255,8270.736,3567.449,76.282,178.363
lesions:D3_9F_Ev_R4_May,61,68546,1123.705,11.342,255,140.608,47.636,8.663,98.179
leaf:D3_9W_Ev_A_May,1,107714,107714,19.234,255,3893.141,1701.435,80.606,0.253
lesions:D3_9W_Ev_A_May,45,20094,446.533,10.701,255,72.325,23.873,7.714,69.799
leaf:D3_9W_Ev_R1_May,1,220139,220139,20.497,255,6120.053,2871.713,97.604,2.097
lesions:D3_9W_Ev_R1_May,16,3626,226.625,0.753,255,65.668,24.802,6.412,34.014
leaf:D3_9W_Ev_R2_May,1,195964,195964,15.52,255,5213.464,2264.779,110.169,173.892
lesions:D3_9W_Ev_R2_May,2,198,99,0.026,255,44.213,18.525,5.776,128.601
leaf:D3_9W_Ev_R3_May,1,304967,304967,22.52,254.911,6968.771,3144.101,123.5,1.845
lesions:D3_9W_Ev_R3_May,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D3_9W_EvR4_May,1,266529,266529,32.473,255,6453.107,2913.499,116.477,178.651
lesions:D3_9W_EvR4_May,2,1512,756,0.338,255,103.276,27.281,18.567,40.883
leaf:D4_10W_Ev_A_May,1,204637,204637,16.82,255,6106.165,2126.946,122.501,177.964
lesions:D4_10W_Ev_A_May,25,48581,1943.24,7.607,255,151.937,54.444,12.4,83.648
leaf:D4_10W_Ev_R2_May,1,270745,270745,24.525,254.987,5836.54,2445.996,140.934,175.437
lesions:D4_10W_Ev_R2_May,9,456,50.667,0.069,255,24.548,9.406,4.775,73.464
leaf:D4_10W_Ev_R3_May,1,426196,426196,34.905,255,8746.959,3962.612,136.942,0.675
lesions:D4_10W_Ev_R3_May,22,6448,293.091,1.033,255,68.781,20.614,6.749,48.708
leaf:D4_10W_Ev_R4_May,1,86671,86671,16.011,255,2964.573,1326.902,83.166,3.109
lesions:D4_10W_Ev_R4_May,2,798,399,0.491,255,79.033,24.85,12.275,47.31
leaf:D4_10W_Ev_R5_May,1,146227,146227,32.134,255,3757.065,1639.405,113.567,3.555
lesions:D4_10W_Ev_R5_May,23,3016,131.13,1.1,255,52.943,21.192,5.758,44.13
leaf:D4_10W_Ev_R7_May,1,387010,387010,23.392,254.995,7018.022,2984.207,165.121,177.74
lesions:D4_10W_Ev_R7_May,33,53353,1616.758,6.547,255,141.16,48.45,10.696,107.36
leaf:D4_10W_Ev_R8_May,1,394465,394465,27.811,255,7918.283,3514.399,142.912,2.002
lesions:D4_10W_Ev_R8_May,4,1809,452.25,0.231,255,72.805,21.707,12.549,20.09
leaf:D4_1W_Ev_A_May,1,138820,138820,9.045,255,4596.903,1996.713,88.521,171.984
lesions:D4_1W_Ev_A_May,28,53112,1896.857,8.383,255,192.531,58.334,11.395,146.643
leaf:D4_2W_Ev_A_May,1,218277,218277,12.868,255,4086.746,1921.934,144.604,174.839
lesions:D4_2W_Ev_A_May,25,8688,347.52,1.912,255,72.612,24.554,9.258,122.008
leaf:D4_3F_Ev_A_May,1,503470,503470,16.528,255,9506.544,3797.582,168.802,91.033
lesions:D4_3F_Ev_A_May,3,1521,507,0.107,255,93.121,28.206,14.197,87.766
leaf:D4_3W_Ev_A_May,1,319347,319347,11.244,255,7046.986,3217.848,126.359,178.897
lesions:D4_3W_Ev_A_May,4,108,27,0.019,255,18.374,6.36,3.478,86.464
leaf:D4_4F_Ev_A_May,1,261982,261982,14.795,255,6814.667,3115.786,107.057,177.801
lesions:D4_4F_Ev_A_May,3,1513,504.333,0.255,255,89.188,18.456,15.252,91.791
leaf:D4_4W_Ev_A_May,1,355463,355463,17.366,255,7070.508,3129.45,144.623,175.195
lesions:D4_4W_Ev_A_May,3,436,145.333,0.041,255,46.951,16.278,9.87,144.809
leaf:D4_5F_Ev_A_May,1,161654,161654,19.587,254.905,5871.569,2158.126,95.372,177.87
lesions:D4_5F_Ev_A_May,1,1286,1286,0.417,255,212.652,52.371,31.265,6.462
leaf:D4_5W_Ev_A_May,1,188673,188673,8.413,255,6711.124,3122.895,76.924,0.359
lesions:D4_5W_Ev_A_May,11,1128,102.545,0.409,255,37.191,12.707,7.83,113.544
leaf:D4_6F_Ev_A_May,1,218619,218619,16.623,254.988,8064.352,3596.993,77.385,0.212
lesions:D4_6F_Ev_A_May,6,985,164.167,0.228,255,59.884,15.852,8.796,72.525
leaf:D4_6W_Ev_A_May,1,320393,320393,15.778,255,6756.116,3109.078,131.208,176.949
lesions:D4_6W_Ev_A_May,3,645,215,0.088,255,61.989,17.626,9.196,99.178
leaf:D4_7F_Ev_A_May,1,255781,255781,20.693,255,5590.545,2488.185,130.887,0.17
lesions:D4_7F_Ev_A_May,7,743,106.143,0.197,255,46.027,17.524,6.781,105.167
leaf:D4_7W_Ev_A_May,1,396202,396202,13.867,255,7751.877,3302.61,152.746,5.658
lesions:D4_7W_Ev_A_May,4,3564,891,0.269,255,153.464,31.24,18.536,107.668
leaf:D4_8W_Ev_A_May,1,360558,360558,27.719,255,5319.239,2469.039,185.933,179.485
lesions:D4_8W_Ev_A_May,4,4827,1206.75,1,255,209.56,79.259,12.021,131.657
leaf:D4_8W_Ev_R1_May,1,222766,222766,17.469,255,6113.204,2828.649,100.272,3.745
lesions:D4_8W_Ev_R1_May,29,10310,355.517,1.534,255,75.439,23.871,12.217,64.614
leaf:D4_8W_Ev_S1_May,1,302110,302110,8.952,255,6577.523,2782.276,138.253,2.67
lesions:D4_8W_Ev_S1_May,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
