Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle
leaf:D1_2W_Ev_2_LateAug,1,226595,226595,12.379,255,6294.261,2659.563,108.48,91.135
lesions:D1_2W_Ev_2_LateAug,1,223798,223798,52.412,255,6148.32,2646.868,107.655,91.132
leaf:D1_2W_Ev_3_LateAug,1,195988,195988,14.255,255,6780.972,3003.259,83.09,89.213
lesions:D1_2W_Ev_3_LateAug,11,156657,14241.545,20.928,255,682.344,273.111,18.562,75.101
leaf:D1_3F_Ev_1_LateAug,1,84586,84586,27.775,255,2743.484,1260.799,85.421,175.759
lesions:D1_3F_Ev_1_LateAug,1,81344,81344,45.65,255,2687.141,1245.234,83.173,175.674
leaf:D1_3F_Ev_2_LateAug,1,116060,116060,30.325,255,3385.585,1525.686,96.856,2.307
lesions:D1_3F_Ev_2_LateAug,3,106597,35532.333,45.235,255,1248.508,513.788,32.846,59.33
leaf:D1_3F_Ev_3_LateAug,1,58359,58359,16.727,255,2526.306,1206.383,61.593,179.647
lesions:D1_3F_Ev_3_LateAug,15,18578,1238.533,21.109,255,105.167,37.599,8.301,109.894
leaf:D1_3F_Ev_A_LateAug,1,97024,97024,17.736,255,4426.823,1838.238,67.203,177.147
lesions:D1_3F_Ev_A_LateAug,18,42881,2382.278,14.092,255,264.759,86.244,8.208,76.24
leaf:D1_3W_Ev_1_LateAug,1,253206,253206,14.344,255,7075.749,2930.929,109.996,87.829
lesions:D1_3W_Ev_1_LateAug,9,232817,25868.556,40.399,255,802.312,321.706,20.038,79.455
leaf:D1_3W_Ev_2_LateAug,1,156546,156546,11.235,255,5639.242,2512.037,79.346,89.733
lesions:D1_3W_Ev_2_LateAug,7,119755,17107.857,50.05,255,771.766,314.492,21.644,73.009
leaf:D1_4F_Ev_1_LateAug,1,48539,48539,17.118,255,2579.335,1232.012,50.163,176.315
lesions:D1_4F_Ev_1_LateAug,1,45117,45117,38.106,255,2560.313,1211.295,47.424,176.399
leaf:D1_4F_Ev_2_LateAug,1,52212,52212,9.158,255,3251.474,1360.26,48.872,171.529
lesions:D1_4F_Ev_2_LateAug,14,33607,2400.5,9.671,255,214.454,81.173,8.655,110.931
leaf:D1_4F_Ev_3_LateAug,1,11892,11892,5.29,255,1603.81,705.676,21.457,164.249
lesions:D1_4F_Ev_3_LateAug,2,2994,1497,2.132,255,212.874,93.863,13.799,170.195
leaf:D1_4W_Ev_1_LateAug,1,274460,274460,10.786,254.999,7455,3074.29,113.67,90.225
lesions:D1_4W_Ev_1_LateAug,7,253873,36267.571,41.663,255,1103.311,448.094,28.23,83.516
leaf:D1_4W_Ev_2_LateAug_edited,1,173435,173435,12.611,255,6666.761,2760.482,79.995,87.858
lesions:D1_4W_Ev_2_LateAug_edited,46,78436,1705.13,13.702,255,201.101,58.016,10.675,81.989
leaf:D1_4W_Ev_3_LateAug,1,180602,180602,13.138,255,6683.222,2927.152,78.557,89.032
lesions:D1_4W_Ev_3_LateAug,12,157010,13084.167,28.054,255,556.82,226.964,12.869,77.06
leaf:D1_4W_Ev_4_LateAug_edited,1,347791,347791,10.94,255,8428.941,3461.661,127.922,88.557
lesions:D1_4W_Ev_4_LateAug_edited,1,342783,342783,39.4,255,8346.03,3448.854,126.548,88.558
leaf:D1_5F_Ev_1_LateAug,1,48173,48173,17.099,255,2290.115,1156.038,53.057,177.417
lesions:D1_5F_Ev_1_LateAug,1,47016,47016,49.534,255,2294.056,1148.252,52.134,177.438
leaf:D1_5F_Ev_2_LateAug,1,64750,64750,26.965,255,2659.47,1327.638,62.097,179.998
lesions:D1_5F_Ev_2_LateAug,5,55446,11089.2,56.373,255,631.487,265.651,17.524,43.462
leaf:D1_5F_Ev_3_LateAug,1,73450,73450,21.809,255,3527.46,1555.93,60.105,0.355
lesions:D1_5F_Ev_3_LateAug,4,70659,17664.75,52.487,255,811.497,390.909,18.235,126.505
leaf:D1_5F_Ev_A_LateAug,1,16401,16401,14.959,255,1346.475,638.019,32.73,178.062
lesions:D1_5F_Ev_A_LateAug,5,12190,2438,36.624,255,244.302,100.498,11.978,115.479
leaf:D1_5W_Ev_2_LateAug,1,154386,154386,8.503,255,5544.303,2573.76,76.375,87.252
lesions:D1_5W_Ev_2_LateAug,51,71787,1407.588,15.802,255,147.493,40.126,10.108,77.161
leaf:D1_5W_Ev_3_LateAug,1,197792,197792,10.693,255,6543.582,2571.042,97.951,89.851
lesions:D1_5W_Ev_3_LateAug,18,157928,8773.778,45.051,255,372.278,131.085,11.25,71.986
leaf:D1_5W_Ev_A_LateAug,1,369551,369551,9.434,254.999,8037.836,3056.869,153.924,90.538
lesions:D1_5W_Ev_A_LateAug,2,364170,182085,30.903,255,3984.022,1545.07,79.194,103.369
leaf:D1_6F_Ev_1_LateAug,1,67800,67800,15.947,255,3053.869,1439.112,59.985,175.603
lesions:D1_6F_Ev_1_LateAug,1,63372,63372,32.13,255,3048.019,1421.378,56.767,175.586
leaf:D1_6F_Ev_2_LateAug,1,54300,54300,18.279,254.911,2375.242,1131.231,61.117,173.684
lesions:D1_6F_Ev_2_LateAug,6,29189,4864.833,17.611,255,292.355,112.282,14.015,119.089
leaf:D1_6F_Ev_3_LateAug,1,75195,75195,29.098,255,3434.264,1517.675,63.084,178.498
lesions:D1_6F_Ev_3_LateAug,10,43991,4399.1,34.537,255,278.945,108.412,9.648,81.329
leaf:D1_6F_Ev_A_LateAug,1,65546,65546,28.382,255,2235.058,1004.988,83.042,175.463
lesions:D1_6F_Ev_A_LateAug,1,63011,63011,50.986,255,2250.413,991.166,80.943,175.383
leaf:D1_6W_Ev_1_LateAug,1,342500,342500,13.51,255,9160.713,3241.557,134.529,87.867
lesions:D1_6W_Ev_1_LateAug,12,311531,25960.917,25.065,255,781.871,281.883,19.873,60.928
leaf:D1_6W_Ev_3_LateAug,1,155727,155727,4.968,255,8742.214,2866.646,69.167,85.871
lesions:D1_6W_Ev_3_LateAug,11,133918,12174.364,13.375,255,749.872,255.043,11.444,80.573
leaf:D1_6W_Ev_A_LateAug,1,458672,458672,15.797,255,9269.86,3652.01,159.912,87.569
lesions:D1_6W_Ev_A_LateAug,1,453983,453983,29.918,255,9089.066,3639.998,158.799,87.587
leaf:D1_7F_Ev_1_LateAug,1,63399,63399,11.162,255,3390.746,1483.473,54.414,173.379
lesions:D1_7F_Ev_1_LateAug,8,52676,6584.5,16.655,255,466.18,176.311,12.98,125.856
leaf:D1_7F_Ev_2_LateAug,1,49998,49998,27.577,255,2468.749,1145.588,55.569,178.383
lesions:D1_7F_Ev_2_LateAug,12,37988,3165.667,37.907,255,238.944,88.33,9.863,69.597
leaf:D1_7F_Ev_3_LateAug,1,134301,134301,28.325,255,4540.68,1968.753,86.856,0.324
lesions:D1_7F_Ev_3_LateAug,9,114373,12708.111,53.859,255,587.017,220.748,10.905,9.065
leaf:D1_7F_Ev_A_LateAug,1,44260,44260,10.704,255,2592.673,1143.537,49.28,2.669
lesions:D1_7F_Ev_A_LateAug,15,16236,1082.4,10.632,255,169.251,50.701,13.051,124.388
leaf:D1_7W_Ev_1_LateAug,1,108933,108933,4.875,254.97,5645.464,2118.86,65.459,91.489
lesions:D1_7W_Ev_1_LateAug,21,82087,3908.905,24.241,255,306.494,113.847,10.016,91.325
leaf:D1_7W_Ev_2_LateAug,1,116471,116471,6.389,254.932,5731.604,1946.42,76.189,84.234
lesions:D1_7W_Ev_2_LateAug,29,83105,2865.69,9.963,255,223.931,70.492,6.452,75.97
leaf:D1_8F_Ev_1_LateAug,1,132191,132191,25.978,254.996,4897.148,2060.426,81.687,176.84
lesions:D1_8F_Ev_1_LateAug,8,87997,10999.625,26.838,255,638.034,229.294,24.264,97.713
leaf:D1_8F_Ev_2_LateAug,1,82421,82421,19.083,255,3217.342,1560.378,67.254,176.531
lesions:D1_8F_Ev_2_LateAug,4,75720,18930,36.985,255,807.247,376.595,17.152,92.503
leaf:D1_8F_Ev_3_LateAug,1,82583,82583,20.767,255,5016.622,1913.768,54.943,179.702
lesions:D1_8F_Ev_3_LateAug,14,55999,3999.929,28.545,255,323.171,114.552,9.619,92.735
leaf:D1_8F_Ev_A_LateAug,1,64354,64354,19.416,255,3241.612,1638.709,50.002,0.92
lesions:D1_8F_Ev_A_LateAug,13,51622,3970.923,51.938,255,246.675,110.353,9.837,78.913
leaf:D1_8W_Ev_2_LateAug,1,276205,276205,10.593,255,7694.913,3186.948,110.349,89.536
lesions:D1_8W_Ev_2_LateAug,34,143678,4225.824,32.046,255,271.848,86.589,14.567,78.208
leaf:D1_8W_Ev_3_LateAug,1,293949,293949,14.907,255,6542.15,3020.432,123.912,90.152
lesions:D1_8W_Ev_3_LateAug,17,210523,12383.706,48.348,255,351.759,143.987,13.696,74.666
leaf:D1_8W_Ev_A_LateAug,2,419204,209602,13.433,255,5198.625,2336.109,71.411,83.395
lesions:D1_8W_Ev_A_LateAug,5,412668,82533.6,42.568,255,1999.099,950.553,30.302,99.766
leaf:D1_9F_Ev_1_LateAug,1,56241,56241,10.377,255,3681.651,1600.955,44.728,176.4
lesions:D1_9F_Ev_1_LateAug,17,41633,2449,16.621,255,247.974,87.446,8.266,77.954
leaf:D1_9F_Ev_2_LateAug,1,22559,22559,14.385,255,2045.311,939.548,30.571,1.231
lesions:D1_9F_Ev_2_LateAug,17,7525,442.647,18.325,255,100.03,34.525,9.862,54.27
leaf:D1_9F_Ev_3_LateAug,1,40753,40753,12.89,255,3024.354,1113.098,46.616,177.208
lesions:D1_9F_Ev_3_LateAug,19,23684,1246.526,21.157,255,141.444,51.105,7.516,63.962
leaf:D1_9F_Ev_A_LateAug,1,138007,138007,29.487,255,5134.261,2092.56,83.972,1.259
lesions:D1_9F_Ev_A_LateAug,3,130668,43556,46.894,255,1784.805,688.696,28.912,55.323
leaf:D1_9W_Ev_3_LateAug,3,260359,86786.333,16.177,255,2492.838,1068.223,52.77,108.028
lesions:D1_9W_Ev_3_LateAug,3,255526,85175.333,40.64,255,2396.735,1058.225,51.44,108.251
leaf:D2_10F_Ev_1_LateAug,1,96709,96709,21.741,255,3715.259,1587.612,77.559,1.461
lesions:D2_10F_Ev_1_LateAug,1,94240,94240,50.457,255,3608.406,1571.464,76.356,1.502
leaf:D2_10F_Ev_2_LateAug,1,97391,97391,19.014,254.997,4002.396,1639.674,75.626,178.507
lesions:D2_10F_Ev_2_LateAug,21,55839,2659,29.053,255,174.397,59.484,6.658,76.153
leaf:D2_10F_Ev_3_LateAug,1,112306,112306,23.324,255,3875.96,1768.263,80.866,176.095
lesions:D2_10F_Ev_3_LateAug,2,103603,51801.5,34.762,255,2003.928,870.101,39.65,166.464
leaf:D2_10F_Ev_A_LateAug,1,125300,125300,30.29,255,3467.817,1359.016,117.391,0.325
lesions:D2_10F_Ev_A_LateAug,2,120591,60295.5,47.858,255,1845.469,672.884,60.408,78.48
leaf:D2_10W_Ev_2_LateAug,1,56187,56187,11.996,254.968,3001.107,1360.098,52.599,175.287
lesions:D2_10W_Ev_2_LateAug,22,25735,1169.773,13.336,255,130.785,46.893,10.388,120.325
leaf:D2_10W_Ev_3_LateAug,1,42463,42463,14.125,255,3290.07,1094.677,49.39,178.393
lesions:D2_10W_Ev_3_LateAug,17,20510,1206.471,14.192,255,198.539,79.26,8.557,123.664
leaf:D2_1F_Ev_1_LateAug,1,39317,39317,14.758,255,2046.514,948.944,52.753,10.351
lesions:D2_1F_Ev_1_LateAug,4,32536,8134,18.934,255,508.015,222.091,21.199,44.449
leaf:D2_1F_Ev_2_LateAug,1,107539,107539,19.426,255,4246.119,1799.871,76.074,176.562
lesions:D2_1F_Ev_2_LateAug,18,29232,1624,9.857,255,181.713,60.258,10.701,112.075
leaf:D2_1F_Ev_3_LateAug,1,46452,46452,18.958,255,2141.98,941.417,62.825,1.181
lesions:D2_1F_Ev_3_LateAug,5,38298,7659.6,51.632,255,494.981,188.931,17.858,67.579
leaf:D2_1F_Ev_A_LateAug,1,39158,39158,14.484,255,2577.335,1035.731,48.138,177.02
lesions:D2_1F_Ev_A_LateAug,22,18716,850.727,18.893,255,114.998,39.644,8.292,49.974
leaf:D2_2F_Ev_1_LateAug,1,35082,35082,15.88,255,1925.904,815.942,54.744,177.328
lesions:D2_2F_Ev_1_LateAug,8,8908,1113.5,12.777,255,197.271,70.233,11.033,121.049
leaf:D2_2F_Ev_2_LateAug,1,31863,31863,15.028,255,1697.335,685.99,59.14,5.484
lesions:D2_2F_Ev_2_LateAug,1,30265,30265,30.357,255,1619.335,668.755,57.621,5.544
leaf:D2_2F_Ev_3_LateAug,1,53096,53096,18.771,255,2974.867,1384.416,48.832,177.509
lesions:D2_2F_Ev_3_LateAug,8,21469,2683.625,18.652,255,268.681,98.522,13.301,98.136
leaf:D2_2W_Ev_A_LateAug,1,13275,13275,4.826,255,1438.683,603.187,28.022,3.92
lesions:D2_2W_Ev_A_LateAug,4,4426,1106.5,9.503,255,151.169,62.432,12.094,57.76
leaf:D2_3F_Ev_1_LateAug,1,97060,97060,18.995,255,4584.393,1693.15,72.989,0.979
lesions:D2_3F_Ev_1_LateAug,19,61710,3247.895,23.091,255,247.881,87.662,9.906,80.4
leaf:D2_3F_Ev_2_LateAug,1,151238,151238,45.742,255,4329.359,1810.562,106.355,179.754
lesions:D2_3F_Ev_2_LateAug,4,145450,36362.5,58.498,255,1091.37,446.041,28.974,68.563
leaf:D2_3F_Ev_3_LateAug,1,86879,86879,25.133,255,3861.626,1500.236,73.734,1.379
lesions:D2_3F_Ev_3_LateAug,21,30658,1459.905,15.929,255,169.176,55.466,9.916,91.517
leaf:D2_3F_Ev_A_LateAug,1,31989,31989,11.58,255,2529.644,1049.943,38.792,174.291
lesions:D2_3F_Ev_A_LateAug,5,4129,825.8,2.938,255,153.292,64.462,8.426,83.246
leaf:D2_3W_Ev_1_LateAug,1,64237,64237,15.533,255,2947.235,1412.918,57.887,176.554
lesions:D2_3W_Ev_1_LateAug,1,61129,61129,41.015,255,3014.136,1395.837,55.76,176.556
leaf:D2_3W_Ev_2_LateAug,1,69533,69533,19.331,255,3282.406,1443.438,61.334,179.121
lesions:D2_3W_Ev_2_LateAug,9,41350,4594.444,32.433,255,431.228,155.204,15.013,59.525
leaf:D2_3W_Ev_3_LateAug,1,69510,69510,15.938,255,3533.408,1411.026,62.722,1.651
lesions:D2_3W_Ev_3_LateAug,9,17027,1891.889,7.584,255,243.955,74.932,10.497,41.152
leaf:D2_3W_Ev_A_LateAug,1,54699,54699,11.938,255,3438.573,1390.832,50.074,178.427
lesions:D2_3W_Ev_A_LateAug,8,38345,4793.125,18.785,255,470.126,152.129,10.908,89.185
leaf:D2_4F_Ev_1_LateAug,1,65303,65303,16.582,255,4577.811,2005.134,41.467,179.502
lesions:D2_4F_Ev_1_LateAug,17,43131,2537.118,37.279,255,300.563,114.873,7.861,85.91
leaf:D2_4F_Ev_2_LateAug,1,74689,74689,13.074,255,4201.08,1457.466,65.248,175.856
lesions:D2_4F_Ev_2_LateAug,15,56139,3742.6,15.056,255,321.771,98.521,10.552,116.461
leaf:D2_4F_Ev_3_LateAug,1,88925,88925,19.396,255,4579.148,1799.046,62.935,1.107
lesions:D2_4F_Ev_3_LateAug,5,76456,15291.2,32.678,255,871.756,331.875,16.935,65.59
leaf:D2_4F_Ev_A_LateAug,1,59676,59676,34.634,255,3270.389,1360.974,55.829,1.241
lesions:D2_4F_Ev_A_LateAug,15,42808,2853.867,32.429,255,246.194,93.144,10.071,45.702
leaf:D2_4W_Ev_1_LateAug,1,14152,14152,7.629,255,1416.406,504.986,35.682,176.602
lesions:D2_4W_Ev_1_LateAug,14,6451,460.786,15.79,255,87.59,29.874,8.829,90.43
leaf:D2_5F_Ev_1_LateAug,2,33177,16588.5,8.265,255,1577.434,382.596,53.857,177.718
lesions:D2_5F_Ev_1_LateAug,5,25959,5191.8,12.335,255,640.312,169.134,25.957,174.903
leaf:D2_5F_Ev_2_LateAug_edited,1,52578,52578,21.902,255,3223.242,1265.758,52.889,3.911
lesions:D2_5F_Ev_2_LateAug_edited,30,22243,741.433,13.983,255,110.188,36.038,7.457,50.671
leaf:D2_5F_Ev_A_LateAug,1,67411,67411,18.346,255,2898.85,1307.549,65.642,1.259
lesions:D2_5F_Ev_A_LateAug,1,63746,63746,52.167,255,2986.705,1281.896,63.316,1.249
leaf:D2_5W_Ev_2_LateAug,1,72455,72455,15.339,255,3871.561,1753.309,52.616,177.302
lesions:D2_5W_Ev_2_LateAug,18,24241,1346.722,12.812,254.672,177.579,61.756,9.535,74.307
leaf:D2_5W_Ev_3_LateAug,1,76046,76046,10.353,255,4310.785,946.212,102.329,3.656
lesions:D2_5W_Ev_3_LateAug,43,14888,346.233,2.486,255,79.106,26.98,7.177,90.876
leaf:D2_5W_Ev_A_LateAug,1,26074,26074,21.912,255,2497.671,1119.02,29.667,1.492
lesions:D2_5W_Ev_A_LateAug,15,5877,391.8,10.169,255,92.54,33.762,6.545,87.561
leaf:D2_6F_Ev_3_LateAug,1,16091,16091,6.541,255,1724.517,842.941,24.305,4.621
lesions:D2_6F_Ev_3_LateAug,1,15137,15137,23.58,255,1685.026,829.405,23.237,4.632
leaf:D2_6W_Ev_1_LateAug,1,45283,45283,20.146,255,2732.805,942.043,61.203,175.054
lesions:D2_6W_Ev_1_LateAug,1,42878,42878,25.784,255,2800.386,921.257,59.26,174.953
leaf:D2_6W_Ev_2_LateAug,1,42051,42051,13.541,255,3123.896,1386.912,38.604,178.587
lesions:D2_6W_Ev_2_LateAug,20,22477,1123.85,24.089,255,143.735,51.715,9.539,102.092
leaf:D2_6W_Ev_3_LateAug,1,26021,26021,14.215,255,2302.257,1040.862,31.83,179.958
lesions:D2_6W_Ev_3_LateAug,23,10590,460.435,24.663,255,101.285,34.619,9.534,63.12
leaf:D2_7F_Ev_1_LateAug_edited,1,87205,87205,14.58,255,3824.923,1542.829,71.967,177.555
lesions:D2_7F_Ev_1_LateAug_edited,28,46086,1645.929,13.823,255,185.773,59.15,11.531,77.112
leaf:D2_7F_Ev_2_LateAug,1,31347,31347,9.128,255,2812.757,1203.508,33.163,176.161
lesions:D2_7F_Ev_2_LateAug,11,13543,1231.182,8.623,255,233.355,74.216,9.907,136.529
leaf:D2_7F_Ev_3_LateAug,1,40409,40409,13.575,255,2936.389,1286.114,40.005,2.031
lesions:D2_7F_Ev_3_LateAug,31,5675,183.065,6.373,255,56.799,20.078,6.732,83.964
leaf:D2_7F_Ev_A_LateAug,1,49083,49083,13.923,255,2872.916,1143.7,54.642,178.459
lesions:D2_7F_Ev_A_LateAug,26,23686,911,25.595,255,101.774,38.407,6.805,64.779
leaf:D2_7W_Ev_1_LateAug,1,21501,21501,8.842,254.964,2033.82,629.639,43.479,173.238
lesions:D2_7W_Ev_1_LateAug,2,18058,9029,15.41,255,1019.408,407.292,28.761,170.368
leaf:D2_7W_Ev_2_LateAug,1,39830,39830,14.503,254.968,3176.448,1237.828,40.969,179.939
lesions:D2_7W_Ev_2_LateAug,10,6741,674.1,8.372,255,136.866,44.876,8.413,93.196
leaf:D2_7W_Ev_3_LateAug,1,31048,31048,8.715,255,2625.1,881.565,44.842,175.684
lesions:D2_7W_Ev_3_LateAug,20,11682,584.1,6.07,255,106.438,38.044,9.992,120.213
leaf:D2_7W_Ev_A_LateAug,1,53356,53356,21.09,255,2916.566,1451.645,46.799,178.192
lesions:D2_7W_Ev_A_LateAug,5,44568,8913.6,43.485,255,631.232,289.416,12.51,109.852
leaf:D2_8F_Ev_1_LateAug,1,78473,78473,26.762,255,3061.242,1475.67,67.708,2.441
lesions:D2_8F_Ev_1_LateAug,1,74923,74923,48.63,255,3067.734,1467.117,65.022,2.422
leaf:D2_8F_Ev_2_LateAug,1,35022,35022,9.262,255,3101.668,946.456,47.114,178.857
lesions:D2_8F_Ev_2_LateAug,21,7375,351.19,3.539,255,89.85,32.196,9.893,61.379
leaf:D2_8F_Ev_3_LateAug,1,156616,156616,32.131,255,5021.727,2162.244,92.223,0.933
lesions:D2_8F_Ev_3_LateAug,8,151786,18973.25,55.898,255,632.897,273.676,14.557,56.853
leaf:D2_8F_Ev_A_LateAug,1,44898,44898,26.508,255,2466.968,1163.146,49.148,1.931
lesions:D2_8F_Ev_A_LateAug,2,41539,20769.5,47.787,255,1308.177,569.913,25.093,4.411
leaf:D2_8W_Ev_1_LateAug,1,36485,36485,9.635,255,3897.09,1003.063,46.312,175.799
lesions:D2_8W_Ev_1_LateAug,16,21006,1312.875,9.483,255,219.074,85.071,8.237,108.796
leaf:D2_8W_Ev_2_LateAug,1,7078,7078,9.343,255,1180.458,369.685,24.377,178.493
lesions:D2_8W_Ev_2_LateAug,4,1912,478,8.032,255,152.851,52.764,8.087,169.467
leaf:D2_8W_Ev_3_LateAug,1,46233,46233,7.144,254.978,3523.121,795.338,74.013,9.618
lesions:D2_8W_Ev_3_LateAug,21,26525,1263.095,5.914,255,171.221,56.437,6.249,37.547
leaf:D2_8W_Ev_A_LateAug,1,43340,43340,13.204,255,3339.945,1370.117,40.276,177.445
lesions:D2_8W_Ev_A_LateAug,7,3549,507,2.448,255,72.262,27.26,9.164,112.391
leaf:D2_9F_Ev_A_LateAug,1,46007,46007,18.448,255,2933.293,1219.52,48.034,178.625
lesions:D2_9F_Ev_A_LateAug,39,9982,255.949,11.91,255,71.711,26.4,6.691,79.308
leaf:D2_9W_Ev_1_LateAug,1,49785,49785,27.677,255,2518.323,1224.132,51.782,179.4
lesions:D2_9W_Ev_1_LateAug,2,43347,21673.5,59.866,255,1417.69,604.342,24,89.716
leaf:D2_9W_Ev_2_LateAug,1,20365,20365,9.856,255,2871.744,675.77,38.37,178.66
lesions:D2_9W_Ev_2_LateAug,6,15712,2618.667,12.097,255,442.693,189.695,9.246,32.232
leaf:D2_9W_Ev_3_LateAug,1,33772,33772,7.41,255,3233.952,1119.838,38.398,176.132
lesions:D2_9W_Ev_3_LateAug,21,14215,676.905,5.675,255,128.846,47.76,7.643,89.278
leaf:D2_9W_Ev_A_LateAug,1,16583,16583,10.833,255,1189.328,539.864,39.11,174.397
lesions:D2_9W_Ev_A_LateAug,3,12295,4098.333,28.006,255,438.278,169.669,13.848,172.944
leaf:D3_10W_Ev_1_LateAug,1,109142,109142,7.254,255,4567.013,1900.801,73.108,94.411
lesions:D3_10W_Ev_1_LateAug,20,69370,3468.5,12.221,255,255.557,94.923,9.184,85.24
leaf:D3_10W_Ev_3_LateAug,1,196630,196630,19.172,255,5840.878,2356.745,106.23,88.101
lesions:D3_10W_Ev_3_LateAug,106,69286,653.642,16.032,255,111.32,34.957,8.893,79.871
leaf:D3_1F_Ev_1_LatAug_edited,1,315608,315608,18.232,254.999,8624.304,3723.838,107.911,89.797
lesions:D3_1F_Ev_1_LatAug_edited,99,178322,1801.232,33.594,255,162.631,51.45,8.635,83.186
leaf:D3_1F_Ev_2_LatAug,1,460176,460176,25.065,255,8561.118,3584.845,163.442,90.247
lesions:D3_1F_Ev_2_LatAug,3,440340,146780,60.167,255,3026.124,1183.671,55.023,89.981
leaf:D3_1F_Ev_3_LatAug,1,1235481,1235481,35.833,255,14193.82,5310.401,296.223,89.456
lesions:D3_1F_Ev_3_LatAug,5,1223762,244752.4,50.378,255,2888.738,1078.239,62.768,86.163
leaf:D3_1W_Ev_1_LateAug,1,265859,265859,8.928,255,7926.933,2063.773,164.021,96.325
lesions:D3_1W_Ev_1_LateAug,69,182517,2645.174,11.003,255,158.389,42.611,8.326,84.037
leaf:D3_1W_Ev_2_LateAug,1,282106,282106,15.335,255,9435.292,3285.324,109.331,90.701
lesions:D3_1W_Ev_2_LateAug,6,274688,45781.333,38.485,255,1567.211,623.467,24.18,87.089
leaf:D3_1W_Ev_3_LateAug_edited,2,299866,149933,11.803,255,4047.762,1602.01,68.727,110.775
lesions:D3_1W_Ev_3_LateAug_edited,38,213971,5630.816,11.851,255,234.258,85.436,10.009,83.845
leaf:D3_1W_Ev_A_LateAug,1,45988,45988,7.876,255,3408.722,905.893,64.637,93.258
lesions:D3_1W_Ev_A_LateAug,3,37752,12584,14.118,255,1247.553,287.594,19.419,61.084
leaf:D3_2F_Ev_1_LatAug,1,507553,507553,13.583,255,9376.054,3979.948,162.373,91.603
lesions:D3_2F_Ev_1_LatAug,18,450437,25024.278,43.345,255,638.835,219.655,12.023,70.064
leaf:D3_2F_Ev_2_LatAug,1,406023,406023,10.75,254.785,10630.115,3307.91,156.281,87.847
lesions:D3_2F_Ev_2_LatAug,11,391618,35601.636,22.967,255,865.213,316.055,18.364,56.997
leaf:D3_2F_Ev_3_LatAug,1,543397,543397,23.938,255,9108.453,3501.139,197.614,90.202
lesions:D3_2F_Ev_3_LatAug,13,501223,38555.615,42.416,255,898.726,278.59,20.079,76.204
