site,plot,treatment,month,hum_avg_se,hum_min_se,hum_max_se,hum_dur_se,dew_int_se,dew_int2_se,hum_avg,hum_min,hum_max,hum_dur,dew_intensity,dew_intensity2,dew_days,temp_avg_se,temp_min_se,temp_max_se,hind_max_se,hrs_10_35_se,temp_avg,temp_min,temp_max,hind_max,hrs_10_35
D1,4,water,oct,0.009239427515995567,0.023769238863586655,0.003281547939550044,0.9979595285660046,4.585752548035906,2.81298760221284,0.8921210488505747,0.5757444827586207,0.9935393103448276,6.103448275862069,11.246273442564073,7.69555091263372,0,0.9643365405323228,1.0422889512685567,1.0325841885226594,1.3032860091970246,1.3267090263181236,15.65822619047619,10.6895,22.370642857142858,22.821428571428573,18.892857142857142
D1,5,water,early_aug,0.006787096004737598,0.022185924276441584,9.77024319405642e-4,1.4079234782863943,4.513253708986535,2.528432309809877,0.9227907980769231,0.62369,0.9976415384615385,5.461538461538462,9.479954014060436,6.21623932017919,0,0.3952659075084493,0.5530420280529315,0.5869729489850761,1.1594989736185564,0.053293871002119304,23.418996794871795,19.181730769230768,31.698923076923077,38.34615384615385,23.923076923076923
D1,5,water,late_aug,0.008328813554438406,0.029082446523449018,0.001051917513847308,1.6207939968042293,4.725469699163076,2.9844313921756904,0.9183952083333333,0.5869743333333334,0.9966903333333333,7.866666666666666,13.144028861315189,8.61509287615524,0,0.2650063138550388,0.3666896302109109,0.7689838069582379,1.1153577849756315,0.07427813527082075,22.326102777777777,18.167733333333334,31.254366666666666,35.7,23.8
D1,5,water,sep,0.006049958721785258,0.01845234241994626,0.0011420733511980433,1.1962182328353343,6.275592021959165,3.3779829654015123,0.9216527469135802,0.6027537037037037,0.9980485185185185,5.592592592592593,14.09089964254344,10.058623599176874,0,0.3216609229307965,0.3997079906485855,0.657271598989359,1.0475152368162697,0,21.32107716049383,16.946851851851854,29.94562962962963,33.370370370370374,24
D1,5,water,oct,0.01055236274630634,0.025850790621896578,0.004349135418181446,1.045060859358051,7.112939709032672,3.9659804456041647,0.8720693678160919,0.5215824137931034,0.9883365517241379,3.3793103448275863,11.140290655261804,6.981516534511604,0,0.9834592981532246,1.0646279034250994,1.0717146201929404,1.3595773208271877,1.3096500660636177,15.924138392857142,10.4845,24.412285714285716,25.142857142857146,18.892857142857142
D1,6,water,early_aug,0.006988867015366745,0.025463929133524545,2.903332608690637e-4,1.1094003924504583,4.163528074247337,2.448440676508503,0.9018540897435897,0.5355096153846154,0.9995773076923077,7,10.321414549995731,6.810967363052747,0,0.40719100074963593,0.5711496376949331,0.6710290449537918,1.4131462233331378,0.1622694085363768,23.820879807692307,18.840230769230768,35.36146153846154,43.80769230769231,23.26923076923077
D1,6,water,late_aug,0.0066937202118387594,0.027042853457052506,1.2633333333333566e-4,1.16039364439904,2.7140458647160566,1.4503632223882894,0.9202254305555555,0.6163336666666667,0.9998736666666667,8.533333333333333,12.044377339945765,8.179316594006691,0,0.2708584944404545,0.3815490277470415,0.7774549928701322,1.1655331110484128,0.11678975444487841,22.132493055555557,17.7601,31.053766666666668,35.733333333333334,23.733333333333334
D1,6,water,sep,0.006324100257980255,0.02428607121955314,4.3370370370370774e-4,0.8525947460498892,4.962099324394194,2.76763234110528,0.8996934722222222,0.5242118518518518,0.9995662962962963,7.62962962962963,15.774595984930604,11.410833993254196,0,0.34278540426846904,0.40329584418134706,0.8701596834773448,1.2820544476060953,0.1544254157591755,21.527810185185185,16.370703703703704,32.81318518518518,36.925925925925924,23.51851851851852
D1,6,water,oct,0.010294605585348886,0.027534814717408172,0.00366408210045371,0.9000971957406566,4.460611025181075,2.2108279484715396,0.8544163026819923,0.4318579310344828,0.9933537931034483,4.931034482758621,8.908855301018253,6.2591092193548805,0,1.0532675216967338,1.067993428753447,1.576593203477581,1.9836348596039108,1.22957615493555,16.08385267857143,9.753892857142857,27.716285714285714,28.78571428571429,17.964285714285715
D1,7,water,early_aug,0.007811367674012629,0.02741850377717023,2.728085029648803e-4,1.0039271997934947,2.5898396979378187,1.4320768828504684,0.9042272435897436,0.5108096153846154,0.9996926923076923,7.269230769230769,9.388630095258469,7.5076468514138766,0,0.427317689797351,0.5737561625147644,0.8024808987754214,1.4559406971471975,0.18138194034694766,23.98060096153846,18.94873076923077,36.16515384615385,44.07692307692308,22.846153846153847
D1,7,water,late_aug,0.007441546038875808,0.029356084617420182,2.293333333333333e-4,1.0930115870849293,2.27660631406169,1.2782979393572238,0.9177333194444445,0.5838056666666667,0.9997706666666667,9.233333333333333,12.028476953174755,7.8140286300372654,0,0.2629302097467899,0.38146824857952405,0.7875665659636363,1.2127041440500517,0.1134617257862351,22.34630138888889,17.798133333333332,32.808566666666664,38.53333333333333,23.6
D1,7,water,sep,0.006446309721728825,0.027745616810779593,0,0.7472647177570733,3.1179740293212497,1.6438921199900527,0.9047406172839506,0.47828592592592595,1,10.333333333333334,20.068769738371874,13.86377734293122,1,0.3386513508710166,0.40567112326505855,0.8683898848971134,1.316769543306013,0.19598157859737705,21.646492283950618,16.35737037037037,35.843407407407405,41.25925925925926,22.962962962962962
D1,7,water,oct,0.00938539516136626,0.03275603981186701,0.0017120390663083582,0.845907623698246,3.820283050164879,2.5013445502404177,0.8677500287356322,0.3887565517241379,0.9969786206896551,7.586206896551724,14.027882906510737,10.000234210343827,0,1.0400289121767043,1.0734971240527775,1.4208930107462445,1.7646241347982923,1.3187983261072598,15.809242559523808,9.528964285714286,30.952607142857143,31.821428571428573,17.571428571428573
D1,8,water,early_aug,0.006863138238577398,0.019240842003251386,1.8576923076923078e-4,0.9616615305856235,4.210753276130278,2.687114862159503,0.9104544903846153,0.5855553846153846,0.9998142307692308,7.269230769230769,11.727901839494837,8.27150211573628,0,0.4054797606166353,0.5668326540977323,0.673094185448966,1.4155727299740393,0.097300851082104,23.87574358974359,18.98630769230769,33.48323076923077,41.5,23.615384615384617
D1,8,water,late_aug,0.006439051920256442,0.022856829353181507,0,1.0457723685120461,2.240303608310514,1.1736784307466692,0.9285394444444445,0.648753,1,9.866666666666667,13.287965728763423,8.396158550618384,1,0.2659330920242949,0.3856270002152588,0.6199668502137713,1.0949028543831634,0,22.240990277777776,17.873533333333334,30.361366666666665,35.36666666666667,24
D1,8,water,sep,0.003996977121660585,0.01439733862859268,0,0.7187622578334578,4.85156122454804,2.7443284187769503,0.936203287037037,0.6973662962962963,1,10.11111111111111,21.091439166596633,13.317473310870664,1,0.30497105712803374,0.3903375051714119,0.45563233457634567,0.8550046943317464,0,21.01268672839506,16.50162962962963,27.95422222222222,31.25925925925926,24
D1,8,water,oct,0.0074254921085464285,0.022255128103770533,0.0017878158610195858,0.7836771156802422,3.086550485788404,1.7867184945046,0.8979841331417625,0.575856551724138,0.9970689655172413,7.103448275862069,10.844206806104992,7.496275607515644,0,0.9965479982548263,1.0345430807199172,1.1732486388751742,1.5168491829079735,1.3632555184064388,15.36267261904762,9.981714285714286,23.219607142857143,24.142857142857146,18.5
D1,9,water,early_aug,0.0068085650166648335,0.031499910306625384,4.3563170482475365e-4,1.1589885408707985,4.902903959315875,3.00036522527399,0.9179009102564103,0.5648123076923077,0.9993715384615385,7.269230769230769,12.79581070448642,8.666428047918426,0,0.4160419990320694,0.5728228192972871,0.8323154307901308,1.3910959452870544,0.09880948137434716,23.552270833333335,18.9845,35.08976923076923,42.92307692307692,23.423076923076923
D1,9,water,late_aug,0.006965674976140072,0.030353336540073193,2.517689523431818e-4,1.2426642987496557,2.690363244382392,1.5029811624924663,0.9252609583333333,0.602887,0.9996316666666667,9.133333333333333,12.224667409209921,7.820283618334855,0,0.25969066909889377,0.38142847463760204,0.8417023878615295,1.2668027755063733,0.0785403232453173,22.19669027777778,17.8999,32.36846666666667,38.166666666666664,23.766666666666666
D1,9,water,sep,0.007687229946948065,0.026837325011646228,0.0010133823983056644,0.9758614563221621,5.639199188102743,3.2789196376028387,0.9031080709876543,0.5310251851851852,0.9986118518518519,7.592592592592593,15.437211431189022,11.29189915870229,0,0.3522986017930698,0.41060336166157624,0.7437115289851759,1.1509019452317608,0.2322068407325241,21.697354938271605,16.67711111111111,33.46959259259259,37.925925925925924,23.074074074074073
D1,9,water,oct,0.010712695783722276,0.03028720001467723,0.0040427755452230926,0.8633488036628875,3.012750549247109,1.9377800465476873,0.8502287931034482,0.40816,0.9910696551724137,4.482758620689655,7.208145570480566,5.3736907445777335,0,1.0191788129217587,1.0848662784728,1.320643461391606,1.6211908083838278,1.2793788647884652,16.10191220238095,9.978607142857143,29.3495,29.96428571428571,18.142857142857142
D2,1,water,early_aug,0.008598124463246645,0.020526779339661926,0.001842601115223392,1.2791454247862044,3.9259309586339213,2.4431487555684224,0.9048534198717949,0.6931384615384615,0.9945211538461538,4.6923076923076925,6.536408818693136,4.137459469581764,0,0.4089076123001936,0.5734814590772099,0.37328907948653584,0.8998684979537107,0,23.333411858974358,19.24030769230769,28.25196153846154,32.57692307692308,24
D2,1,water,late_aug,0.010686271511264039,0.02023908741146799,0.0026922960539557308,1.3530722810334816,2.478086742622695,1.3274830985678916,0.8794204027777778,0.6342413333333333,0.9891163333333334,5.2,5.9987069758270675,3.3518702947613277,0,0.26258634071549364,0.3630357415143283,0.45168988535137194,0.6884097950908393,0,22.24982222222222,18.116166666666665,27.4881,29.7,24
D2,1,water,sep,0.009326275729962212,0.019751702928521218,0.0035786770000072526,0.9305298645657712,4.827786293184872,2.884896441351749,0.8740361265432098,0.6083285185185185,0.9906418518518518,2.925925925925926,6.844793390137842,4.782099950176048,0,0.3345492449033758,0.3937158046774367,0.4785753678534338,0.7402419973393035,0,21.399157407407408,16.708222222222222,27.258555555555557,28.88888888888889,24
D2,1,water,oct,0.012570536585971615,0.0228578557712734,0.006238488855914371,0.7236686257803695,6.506022513302024,4.32867081290752,0.8106136446360154,0.445788275862069,0.9782737931034483,2.4827586206896552,8.700344784967715,5.901533344738087,0,1.0310627489543542,1.0942484930536869,1.1179491210870824,1.3734057616900353,1.2992199241031892,16.230197916666665,9.8,25.579857142857144,26,18.678571428571427
D2,10,water,early_aug,0.007194097006503268,0.023585598556957188,2.896674383704023e-4,0.9921884245557823,3.682379867753204,2.2191764148046884,0.8979057884615385,0.5514715384615384,0.9995203846153846,6.653846153846154,9.290622157894516,6.429827143992366,0,0.41474889455562464,0.5671749782185034,0.5863353989477114,1.096228067662638,0.09230769230769231,23.848440705128205,19.093576923076924,33.64280769230769,39.73076923076923,23.692307692307693
D2,10,water,late_aug,0.009529706271109243,0.02695645399649468,0.0016900444585958832,1.2091604382865169,1.9996930062436122,1.112242952653184,0.8753000694444445,0.5099996666666666,0.9947876666666666,6,6.420843328775939,3.978022091947276,0,0.2722236611137836,0.37314338296809385,0.8388584850215919,1.1385949531914104,0.09097176522946843,22.786690277777776,17.9587,33.067233333333334,36.733333333333334,23.6
D2,10,water,sep,0.008173468990936732,0.021901560200135717,0.002593894225551653,0.9067530636823979,3.7419373536296043,2.250710132429441,0.8631728703703704,0.4521525925925926,0.9947459259259259,4.7407407407407405,8.292936969083204,6.4561962192870626,0,0.33696256975756766,0.3969944825602566,0.8115426594635399,1.1401245236874606,0.1412197576227206,21.96283487654321,16.50588888888889,34.12811111111111,37.592592592592595,23.333333333333332
D2,10,water,oct,0.012339886422789546,0.023098641136349272,0.005298474653182382,0.7300369623290115,1.9569479611650362,1.2280872467449866,0.8181465086206896,0.4375513793103448,0.9832448275862069,3.206896551724138,4.69312596527099,3.237057896260276,0,1.0511184244741287,1.077330837276069,1.3646350040415496,1.636504280013774,1.29849249764483,16.16651636904762,9.688821428571428,26.53342857142857,27.107142857142854,18.392857142857142
D2,2,water,early_aug,0.0065802156517889825,0.02261817110829308,8.911570830923042e-5,0.9477784676118353,4.379939705828352,2.7222934257519116,0.9134682532051283,0.6154207692307693,0.9998846153846154,8.346153846153847,12.648671617569086,8.668864757474365,0,0.41361362547304953,0.5645511598873725,0.48401581353451595,1.1421199016839192,0.053293871002119304,23.489796474358975,18.917346153846154,31.693192307692307,37.65384615384615,23.923076923076923
D2,2,water,late_aug,0.00737213480159172,0.022849627365523827,3.1265473716918327e-4,1.131658668060369,2.16355808123412,1.1448815326226174,0.9029659305555555,0.5741713333333334,0.9993563333333333,7.833333333333333,9.43264454395669,6.826264730571796,0,0.2682934937891708,0.37199346639712044,0.6080538261677507,0.8545797291124813,0.03333333333333331,22.27633888888889,17.807966666666665,30.4877,33.56666666666667,23.966666666666665
D2,2,water,sep,0.006660264611112613,0.022776488097739668,2.8975993673193394e-4,0.8047815320569807,3.1263581839614707,1.7551429405642625,0.9011912037037036,0.5098755555555555,0.9996403703703703,8.777777777777779,16.652726597819285,11.32287598015058,0,0.328924116305711,0.388824923650029,0.8139092261071269,1.1435898855430406,0.0859436075726402,21.2567237654321,16.206407407407408,32.18537037037037,35.18518518518518,23.74074074074074
D2,2,water,oct,0.011308534854338817,0.02773280846192832,0.003998611183435686,0.7248999040570964,2.5353493093384007,1.6704763367971276,0.8301318295019157,0.3901175862068965,0.9910682758620689,3.896551724137931,6.617484573856949,5.235192673469779,0,1.044051068542709,1.0685803426712406,1.4511534626027014,1.7305636995109437,1.2626345598572974,16.06874404761905,9.44525,29.34725,29.821428571428573,18.25
D2,3,water,early_aug,0.008910176952374109,0.02247855656479495,0.001350971423451378,1.2584389691412352,4.0822011081136145,2.547669206601459,0.8927853557692308,0.618461923076923,0.9954076923076923,4.846153846153846,7.235493790830342,4.553853368746127,0,0.4027546754632597,0.5665604165154235,0.4470001847953764,0.9152229980145137,0,23.544453525641025,19.14776923076923,30.670846153846153,35.53846153846154,24
D2,3,water,late_aug,0.010036280363972213,0.021383776703101876,0.0019862778683041654,1.316328342972759,2.606818598853743,1.489198660644277,0.8899025138888889,0.6443663333333334,0.9933,6.133333333333334,7.218620980402017,4.277300862308745,0,0.2592909095090768,0.37145692494301763,0.4619070935427752,0.6950564353172065,0,22.16944722222222,18.050966666666667,27.495933333333333,29.7,24
D2,3,water,sep,0.008036244979545634,0.019116402619159693,0.0022950519075644253,0.9403435911576442,4.8758461594551905,2.899852992607997,0.8915079783950617,0.6375077777777778,0.9961718518518519,5.481481481481482,10.207067668886918,7.051762127030519,0,0.32116362159129297,0.3907053742382992,0.4490777708309673,0.724683511495093,0,21.22370061728395,16.59,27.281444444444446,29.22222222222222,24
D2,3,water,oct,0.011988102047051344,0.02307879796554032,0.004892920383859993,0.9120487114441218,2.5510377268253164,1.3131784486025257,0.8340690181992337,0.505101724137931,0.9859013793103448,4.137931034482759,5.916654748564558,3.2677195623268482,0,1.0212835569966308,1.076830233182554,1.1255513076592596,1.327990286507473,1.3214285714285714,15.935092261904762,9.827857142857143,23.44217857142857,23.75,18.678571428571427
D2,4,water,early_aug,0.008531991165253253,0.02457458559643858,0.0011737893624733607,1.1529483686741582,4.245407755591202,2.6615762181294875,0.8986444807692308,0.578381923076923,0.9968369230769231,5.8076923076923075,9.260113096145576,6.508353467902328,0,0.40335786265882123,0.5630408761580744,0.4991184700647365,1.1224708585982832,0.053293871002119304,23.825341346153845,19.339576923076923,32.820115384615384,38.96153846153846,23.923076923076923
D2,4,water,late_aug,0.010364241797616696,0.02526605411079265,0.002254680228110958,1.232136729239182,1.881718949682928,1.0839064425792706,0.8731599027777778,0.5163826666666667,0.992365,5.8,6.064383102384316,3.872264522391842,0,0.2789093301595197,0.36918600473467844,0.7801452251091051,1.0653727784621319,0.08211756827352532,22.72515,18.0867,32.13473333333333,35.46666666666667,23.733333333333334
D2,4,water,sep,0.008261598813089093,0.019555750004968675,0.0016736690790400755,0.936745898038992,3.8301967548752267,2.237598641758864,0.882085262345679,0.5078703703703704,0.9971155555555555,6.666666666666667,12.58827976948942,9.131205300090471,0,0.3314793795380236,0.39226158746683926,0.7922115701565072,1.2054009511326316,0.08153326507837141,21.533720679012347,16.46185185185185,32.15788888888889,35.333333333333336,23.77777777777778
D2,4,water,oct,0.012776052002520414,0.02576441461239412,0.0056680991436421895,0.7089660922732521,1.5934011930741014,1.2030381460959907,0.8174060775862069,0.4158872413793103,0.9839603448275862,3.1724137931034484,4.197428809963409,3.127786505631605,0,1.0475243017397744,1.070719124974504,1.450707580941967,1.7261904761904758,1.2832133230101368,16.212924107142857,9.729321428571428,27.083535714285716,27.607142857142854,18.428571428571427
D2,5,water,early_aug,0.009550889542933181,0.02276684699073212,0.0012002399193100214,1.270698452117188,4.219655208691093,2.519957333156771,0.8855344262820513,0.5351642307692308,0.9961773076923077,5.3076923076923075,8.658023156395155,5.7400351833511465,0,0.3963806974251594,0.5493196472474575,0.7334218391095539,1.3558769733511613,0.2713106475161292,24.390711538461538,19.367115384615385,34.400615384615385,41.96153846153846,23.076923076923077
D2,5,water,late_aug,0.010946870748893544,0.026807758678486806,0.002112633377865652,1.331737550801418,2.345156506219959,1.3697481343554772,0.8768659444444444,0.5608766666666667,0.9917316666666667,5.633333333333334,6.608278781303685,4.207956423428157,0,0.28375650483004833,0.36288515250426817,0.7646162101422259,1.0560716624935256,0.12624855372639973,22.9214,18.2725,31.39613333333333,35.3,23.733333333333334
D2,5,water,sep,0.005785561179862224,0.02086328570600912,0.0012816789202841948,0.9990498810206282,4.658412180938869,2.6214315729099975,0.9125369290123457,0.6085903703703703,0.99841,7.222222222222222,13.771778663809135,9.049913862292206,0,0.3016244180639477,0.3664015513969569,0.69984299879391,1.0912759462588695,0.037037037037037035,21.33515586419753,16.805,29.789592592592594,33,23.962962962962962
D2,5,water,oct,0.010940664279663729,0.022094095526313598,0.003940340261222927,0.9871348419516991,9.520244287118993,5.924377434367175,0.8647990756704981,0.5621793103448276,0.9916120689655172,4.482758620689655,14.185442126051194,8.977725255329826,0,0.9930818064196827,1.0069400053698383,1.2011087982322224,1.470209979809575,1.3636020060263192,15.822535714285715,10.325071428571428,23.168464285714286,23.821428571428573,18.714285714285715
D2,6,water,early_aug,0.007329368410524852,0.01843882724469654,4.24143724942716e-4,1.1463345237044404,4.408018254955535,2.6346539854437854,0.9077617211538461,0.669251923076923,0.9994342307692308,7.384615384615385,10.739025714652588,6.393436212223797,0,0.414011221798698,0.5743476732461912,0.36771132498294096,0.982118227617099,0,23.48691185897436,18.957576923076925,30.26180769230769,36.03846153846154,24
D2,6,water,late_aug,0.009245565285318306,0.023429044461671357,0.001245691986369109,1.2493063209337028,2.604038910254097,1.4992091920322912,0.8903271666666667,0.6124983333333334,0.9969383333333334,6.933333333333334,7.79166364641694,4.559623029642803,0,0.2710495530480268,0.3742742584474632,0.6278966390036108,0.9424838789438075,0,22.3616,17.839733333333335,29.573333333333334,32.8,24
D2,6,water,sep,0.008004928405987526,0.01924869585114879,0.0021043319855510202,0.9532160676278146,5.296356598208316,3.0056199908260557,0.8853763425925926,0.571567037037037,0.99714,7.074074074074074,13.808229651749892,8.716557863020656,0,0.3262979583535562,0.3926947043736314,0.5552242619038252,0.8743468597468042,0,21.42164351851852,16.361925925925927,29.815444444444445,32.44444444444444,24
D2,6,water,oct,0.012047314119624664,0.020901903812319253,0.0050177089687821275,0.8147610507994227,2.98137782974976,1.7017290561490355,0.8252684147509578,0.47714275862068967,0.9857120689655172,3.586206896551724,6.442013747407222,4.019979344738991,0,1.0415162951118806,1.0693014068433877,1.2098475428173998,1.4669932382249524,1.3145646126901727,16.089377976190477,9.7475,24.66617857142857,25.03571428571429,18.642857142857142
D2,7,water,early_aug,0.009364657675935677,0.022257625834596544,1.7279096034322013e-4,1.1184573060971663,4.246305898137368,2.6396157431265244,0.8830857852564102,0.5464188461538462,0.9995788461538462,6.730769230769231,10.555291870085355,7.511617354714965,0,0.3883932929322556,0.561647881067571,0.5382027296705694,1.0636545241503756,0.1591396989659785,24.245966346153846,19.0965,33.63007692307692,40.15384615384615,23.53846153846154
D2,7,water,late_aug,0.010576652675181111,0.027548548431348054,0.0012745590853581335,1.2645475316373502,2.28082323671025,1.277922728074324,0.8710960694444444,0.4778306666666667,0.9967550000000001,6.6,7.6637265160664265,5.250248422012993,0,0.27999839871039495,0.37034177856433037,0.8766371474423509,1.166732346262883,0.16838197772165509,23.06646111111111,17.956333333333333,33.5132,37.7,23.333333333333332
